"FID";"surface_water_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"173";"surface_water_abstraction_km3";"Former Spanish Sahara";"Other";"ESH";1.85206e-07;2.53489e-07;2.68677e-07;1.4999e-07;9.84127e-08;1.57248e-06;1.61151e-06;1.61007e-06;1.66271e-06;1.71536e-06;9.76629e-07;1.02051e-06;1.04683e-06;1.03806e-06;1.01175e-06;9.85433e-07;9.85408e-07;9.17315e-07;9.90115e-07;1.10659e-06;8.17602e-07;9.34403e-07;1.03059e-06;1.10617e-06;1.15426e-06;1.18862e-06;1.22297e-06;1.0761e-06;1.11119e-06;1.15797e-06;1.19891e-06;1.2457e-06;1.29248e-06;1.33342e-06;1.38021e-06;1.42115e-06;1.46794e-06;1.56639e-06;1.61388e-06;1.69428e-06;1.77092e-06;1.85665e-06;1.93439e-06;1.92266e-06;1.9466e-06;2.13597e-06;2.35551e-06;1.97538e-06;2.07415e-06;2.15497e-06;2.23129e-06;2.30312e-06;2.37944e-06;2.37944e-06;2.38603e-06;2.37944e-06;2.37944e-06;2.37944e-06;1.43388999482759e-06;6.18498790832588e-07;0.845714500349837;0.83304105608299;0.729979087905757;0;5.05696152852802e-16;6.66133814775094e-16;3.09751381678918e-08;0.715233016101978;0.715233016101978;1.9115494e-07;7.1109545905019e-08;1.634426e-06;5.54661196587611e-08;1.0187558e-06;2.73296476962291e-08;9.969722e-07;6.8328684750257e-08;1.008605e-06;1.35282788343529e-07;1.15137e-06;5.88168509017612e-08;1.290144e-06;7.12198450573996e-08;1.552728e-06;1.10073794656131e-07;1.886244e-06;7.32503223883691e-08;2.139196e-06;1.39747662520702e-07;2.335864e-06;6.76798605938281e-08;2.37944e-06;0
"174";"surface_water_abstraction_km3";"Somalia";"AFR";"SOM";0.638067;0.609473;0.398779;0.344884;0.506917;0.43566;0.489083;0.465946;0.518432;0.394013;0.485494;0.591829;0.620217;0.638899;0.517842;0.669391;0.667207;0.639058;0.665654;0.636548;0.747929;0.706197;0.63393;0.615738;0.695846;1.10184;1.36734;1.14187;1.25202;1.08325;1.20776;1.12793;1.32826;1.22464;1.23552;1.15242;0.920674;1.08587;1.30252;0.837899;0.945021;1.12786;1.09566;1.19895;1.00909;0.897394;1.08411;1.40899;0.928242;1.20797;1.02913;1.22098;1.18067;1.30197;0.977514;1.10642;1.38648;1.04715;0.894076672413793;0.310326744538064;0.806575033322466;0.7652957642499;0.559588626739262;2.1316282072803e-14;0;5.47362155600695e-10;0.0148222659263587;0.650563284379133;0.650563284379133;0.499624;0.127867740775381;0.4606268;0.048063057036564;0.5708562;0.0663388651900227;0.6555716;0.0162988456738506;0.679928;0.0543225348957502;1.189264;0.119140140716721;1.224822;0.0715770069226144;1.0598766;0.184910232301514;1.0753162;0.0997782370168966;1.1053412;0.210827057568994;1.1420528;0.13520251232577;1.18001666666667;0.181241728730812
"175";"surface_water_abstraction_km3";"Sao Tome and Principe";"AFR";"STP";1.38359e-09;1.38562e-09;1.39083e-09;2.57372e-09;2.75617e-09;2.51858e-09;2.51094e-09;2.54015e-09;3.04898e-09;3.8966e-09;3.6643e-09;3.97689e-09;4.58834e-09;4.95715e-09;5.22973e-09;5.00229e-09;4.80932e-09;4.57052e-09;3.49559e-09;3.8861e-09;3.91242e-09;3.97581e-09;4.03914e-09;4.67956e-09;4.74894e-09;4.66993e-09;4.70602e-09;4.81838e-09;4.98356e-09;5.12816e-09;5.26476e-09;5.39318e-09;5.52274e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.24186224137931e-09;2.16890429558745e-09;-0.626012146594968;-0.608141013320346;-0.304246836750353;1.47859433533678e-07;4.11767341472722e-07;0.00144059149033521;-8.04032806299778e-11;0.39189120768443;0.39189120768443;1.897986e-09;7.03104826416374e-10;2.90305e-09;6.00354272575785e-10;4.483282e-09;6.55731853633785e-10;4.352764e-09;6.38409671864391e-10;4.271174e-09;4.07683571511043e-10;4.86121e-09;1.92832964246262e-10;3.236136e-09;2.95558219413367e-09;0;0;0;0;0;0;0;0;0;0
"176";"surface_water_abstraction_km3";"Suriname";"LCR";"SUR";0.306365;0.256895;0.281448;0.252992;0.275585;0.317457;0.250676;0.321324;0.333245;0.419149;0.471594;0.526814;0.524292;0.486479;0.590576;0.524542;0.601447;0.571574;0.643353;0.690608;0.688867;0.69661;0.789665;0.773226;0.907047;0.825865;0.657452;0.80952;0.729967;0.830456;0.631382;0.729535;0.788729;0.764535;0.911454;0.873891;0.846415;0.781209;0.846631;0.958547;0.863146;0.91555;0.810946;0.8957;0.920699;0.833366;0.911921;1.0162;0.918802;0.853891;0.983542;1.14308;0.881371;1.03876;1.04855;0.896186;0.949515;0.889499;0.711347275862069;0.238302357637091;0.917005996381122;0.924390168876311;0.782214156079855;0;0;0;0.0129405023224337;0.840899997398936;0.840899997398936;0.274657;0.0214315013356508;0.3283702;0.0601450118189364;0.519951;0.0461319030281648;0.6063048;0.0640206623028847;0.771083;0.0882351841019216;0.770652;0.0751751694943217;0.765127;0.101394663673686;0.8613386;0.0641615459352407;0.8812082;0.0453098074284145;0.906836;0.0712926027053298;1.0190606;0.0959928376796936;0.911733333333333;0.0328902682313984
"177";"surface_water_abstraction_km3";"Slovak Republic";"ECA";"SVK";0.464431;0.472059;0.46213;0.49139;0.508081;0.500061;0.514695;0.50242;0.510726;0.550252;0.533186;0.552448;0.558028;0.552604;0.554026;0.619504;0.624333;0.633058;0.680057;0.692027;0.718631;0.744439;0.759532;0.771948;0.629704;0.666091;0.609287;0.600767;0.710848;0.713565;0.746836;0.672397;0.794769;0.787697;0.84195;0.856752;0.934242;0.953908;0.941887;0.97518;0.99796;0.978005;1.06582;1.01371;1.04283;1.31411;1.23566;1.21784;1.3054;1.43365;1.43617;1.41427;1.37267;1.43795;1.49944;1.4462;1.39867;1.47945;0.853375017241379;0.330564632418665;0.945670945287765;0.975206865791012;0.895946763460375;0;0;0;0.0185117319203911;0.894293536761451;0.894293536761451;0.4796182;0.019636292590507;0.5156308;0.0202515689688478;0.5500584;0.0096969650303587;0.6497958;0.0337094784845449;0.7248508;0.0567807822304342;0.6601116;0.0537869012753105;0.7687298;0.0635577279620661;0.9323938;0.0450242665370576;1.019665;0.0350322205262527;1.301332;0.0851052358553809;1.4321;0.0459219359348014;1.44144;0.0405998189651135
"178";"surface_water_abstraction_km3";"Slovenia";"ECA";"SVN";0.250271;0.250291;0.250953;0.257075;0.254644;0.25995;0.266537;0.271238;0.277203;0.278906;0.287285;0.294606;0.30322;0.298261;0.334564;0.34564;0.421509;0.424169;0.440747;0.452455;0.472709;0.487579;0.542905;0.553551;0.526384;0.489255;0.516117;0.50044;0.519443;0.52773;0.545925;0.562645;0.554634;0.535106;0.522735;0.503084;0.551143;0.630278;0.617427;0.595482;0.628229;0.638301;0.564217;0.605098;0.633255;0.609693;0.719659;0.716939;0.737215;0.7266;0.793906;0.679975;0.786838;0.631218;0.657577;0.756768;0.789914;0.7001;0.506027551724138;0.166503677118995;0.96199083617589;0.970777323202805;0.876588021778585;0;0;0;0.00948517579747139;0.925426368886387;0.925426368886387;0.2526468;0.00306842552459726;0.2707668;0.00779082227367559;0.3035872;0.0182653295809301;0.416904;0.0417878756220031;0.5166256;0.0350773827672476;0.510597;0.0154992533529845;0.544209;0.0157758411978569;0.5794828;0.0522393768215127;0.61382;0.0305007735967467;0.7020212;0.0522035684335851;0.7099028;0.0754992101263318;0.748927333333333;0.0454174601814471
"179";"surface_water_abstraction_km3";"Sweden";"Other";"SWE";1.11015;1.11456;1.11098;1.14521;1.17709;1.20391;1.24283;1.27794;1.3209;1.3599;1.38923;1.42924;1.47004;1.51418;1.58697;1.6892;1.74117;1.8957;1.86807;1.96092;2.03602;2.13637;2.21592;2.16303;2.10276;2.07431;2.05575;2.09818;2.30141;2.42917;2.52406;2.57315;2.68833;2.72345;2.79979;2.51639;2.65683;2.77713;2.71874;2.73304;2.73924;2.77821;2.71882;2.66908;2.76277;2.88803;3.0391;3.09338;3.19054;3.2932;3.36609;3.17032;3.28435;3.27408;3.28727;3.29921;3.27603;3.26149;2.281435;0.728819790332167;0.985857511469142;0.981912701098158;0.906836055656382;0;0;0;0.0425485659355867;0.971915032920128;0.971915032920128;1.131598;0.0292840429244324;1.281096;0.0616975577312425;1.477932;0.0766557928013272;1.831012;0.112490165659048;2.13082;0.0672396835953293;2.191764;0.165406370433548;2.661756;0.112224021403619;2.680426;0.101307008296564;2.733624;0.0425852865435939;3.10085;0.15346337869342;3.276422;0.0697925531127784;3.27891;0.0190242056338761
"18";"surface_water_abstraction_km3";"Bangladesh";"SOA";"BGD";8.73182;8.53197;8.70458;8.67224;9.39582;8.81643;8.60828;9.20409;10.0442;11.3099;16.9994;21.2339;15.3065;16.4113;16.4153;17.3353;18.8663;21.9089;21.4553;18.5814;23.5654;20.9426;24.4745;23.3788;22.2089;26.795;25.991;30.0925;30.6035;30.303;31.5478;40.271;40.1459;40.3895;48.409;44.4178;49.1596;50.7094;53.6963;54.0047;53.9712;54.9328;59.3513;63.5823;61.2064;68.8115;68.7717;69.7513;70.9134;66.221;70.3143;71.6027;68.0221;66.6643;70.2069;74.2801;72.9073;68.4695;37.7175729310345;22.9896662094816;0.977290787245164;0.984865729490295;0.914095583787054;0;0;0;1.33047614106861;0.955097282834268;0.955097282834268;8.807286;0.337880241624159;9.59658;1.1039982336263;17.27328;2.29722026632189;19.62944;1.96682176823422;22.91404;1.36556812462799;28.757;2.18422975554313;40.15264;5.96407807318113;50.39756;3.91409195638018;58.6088;4.09435110915026;68.89378;1.73058024575574;69.36206;1.98206868397642;71.8856333333333;3.03704135193009
"180";"surface_water_abstraction_km3";"Swaziland";"AFR";"SWZ";0.0316035;0.0242563;0.0225517;0.0310945;0.0268873;0.0300677;0.0215868;0.0340473;0.0294593;0.0443414;0.040542;0.034863;0.0541651;0.041945;0.0693009;0.0630786;0.0626994;0.0768682;0.0676065;0.0745141;0.0709505;0.0714291;0.0718453;0.0529365;0.0511789;0.0519037;0.0526092;0.0566034;0.050983;0.0423861;0.0567782;0.0565155;0.0664748;0.0611549;0.0561868;0.062148;0.0603901;0.0519075;0.0643261;0.0523121;0.0604321;0.0615249;0.0607376;0.0533042;0.0668387;0.0582344;0.0629545;0.0585618;0.063075;0.0653164;0.0585543;0.0671688;0.0691388;0.0747408;0.0618472;0.07085;0.0670382;0.0696338;0.0550422379310345;0.0146759266755546;0.667763598478992;0.573102833061614;0.448275862068966;1.02968609194676e-08;3.98855608714399e-06;6.6739975657093e-07;0.000580335174874647;0.445908223453615;0.445908223453615;0.02727866;0.00402792903959342;0.0319005;0.00829270408280677;0.0481632;0.0137519924521867;0.06895336;0.00650010334863993;0.06366806;0.0106216809615051;0.05089708;0.00521897713800319;0.05942204;0.00443420990628545;0.05821676;0.00574834457457101;0.0605675;0.00482305292993971;0.06162842;0.0030974105446324;0.06628998;0.00632225232508162;0.069174;0.00194705337369061
"181";"surface_water_abstraction_km3";"Seychelles";"AFR";"SYC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"182";"surface_water_abstraction_km3";"Syrian Arab Republic";"MENA";"SYR";0.874426;1.00883;1.18254;0.664397;1.20761;1.75566;1.24085;1.12852;1.30385;1.47368;1.43627;1.64478;0.979955;0.910126;1.35285;0.98441;1.21202;0.777056;1.16263;1.13893;1.63271;1.31318;1.57164;1.59096;1.45968;1.54375;1.64977;1.39926;1.41948;1.90892;1.88723;1.47339;2.01176;2.05602;2.63777;1.58083;1.21758;2.13375;2.8133;2.91337;3.34275;3.41602;2.81465;3.0045;3.5326;3.90687;4.18262;3.82529;3.71827;3.72676;2.93181;3.33598;3.6529;3.75561;3.79173;3.86463;2.45999;3.54629;2.11143120689655;1.05121786321021;0.874642419063546;0.86840567227537;0.691470054446461;0;0;1.75415237890775e-14;0.0544469916638464;0.764999361225329;0.764999361225329;0.9875606;0.225901107967181;1.380512;0.244079291768065;1.2647962;0.311636761321895;1.0550092;0.177143696622827;1.513634;0.12905031995311;1.584236;0.207794478584009;2.013234;0.41808688753655;2.131766;0.744087337098274;3.222104;0.300805959598543;3.871962;0.190138166000411;3.493606;0.36171787878124;3.29030333333333;0.736478283816525
"183";"surface_water_abstraction_km3";"Chad";"AFR";"TCD";0.0454671;0.0443555;0.0467026;0.0442419;0.0435329;0.0395809;0.0443122;0.0445797;0.0432919;0.0498604;0.0457412;0.0464242;0.0502029;0.0551159;0.0574789;0.0618903;0.069513;0.0720781;0.0716551;0.0744773;0.0909309;0.0872063;0.0880331;0.0985698;0.0950389;0.0998666;0.0881927;0.0977878;0.0941321;0.0923459;0.104129;0.11254;0.115616;0.119646;0.125682;0.122458;0.120186;0.138875;0.135709;0.138733;0.159885;0.167096;0.170441;0.179415;0.1853;0.197937;0.200814;0.208436;0.209832;0.222576;0.22798;0.214438;0.223904;0.216722;0.234163;0.227156;0.220838;0.222467;0.119061725862069;0.0650490945873275;0.971721426363984;0.985419422313821;0.914095583787054;0;0;0;0.00374311918238022;0.94424253045485;0.94424253045485;0.04486;0.0012411191965319;0.04432502;0.00368373009013961;0.05099262;0.0051996345349457;0.06992276;0.00482386369811586;0.0919558;0.00480224549455773;0.09446502;0.00458697713390856;0.1155226;0.00804572220499813;0.1311922;0.00913391004444427;0.1724274;0.0100525095523456;0.207919;0.00960307055061036;0.2234414;0.00809285399596459;0.223487;0.00328018002554737
"184";"surface_water_abstraction_km3";"Togo";"AFR";"TGO";0.0253708;0.0254238;0.0255335;0.0261004;0.0265236;0.0272922;0.0285895;0.0298239;0.0314529;0.03232;0.0331945;0.0346805;0.0350242;0.0389654;0.0412315;0.044054;0.0491685;0.0506765;0.051541;0.0555767;0.0570715;0.0589553;0.0639896;0.0623533;0.0603574;0.0591242;0.0588868;0.0609994;0.0680162;0.0721156;0.0767726;0.0793467;0.0830839;0.0831185;0.0867132;0.078649;0.0749818;0.0856389;0.0895499;0.0892894;0.091277;0.0944023;0.0915137;0.0914243;0.095436;0.102256;0.109947;0.111841;0.115048;0.121322;0.132568;0.135078;0.136265;0.13537;0.135089;0.13404;0.133809;0.133923;0.0734856189655172;0.0356424416622097;0.983719760214983;0.992494386169984;0.945553539019964;0;0;0;0.00207629693623302;0.967704566637419;0.967704566637419;0.02579042;0.000502528498694353;0.0298957;0.00204887946570803;0.03661922;0.00334698067323371;0.05020334;0.00417646646736209;0.06054542;0.00272776278605747;0.06382844;0.00593227405536865;0.08180698;0.00383469567723438;0.0836218;0.0065328227363828;0.09281066;0.00196099083960124;0.1120828;0.0069882282232337;0.134874;0.00137716865343356;0.133924;0.000115503246707605
"185";"surface_water_abstraction_km3";"Thailand";"EAP";"THA";30.6742;33.4523;33.3808;37.7731;37.6808;36.0718;41.2319;37.3385;37.8524;36.5391;37.4218;36.3421;43.0088;48.058;43.6348;47.6071;51.7422;52.1926;53.5078;53.3364;55.349;53.0298;57.6386;66.8415;65.2427;62.792;75.2026;78.3549;80.2872;71.9747;89.9247;85.3796;84.8561;83.8055;78.4888;80.3336;96.2327;96.1877;103.768;86.3726;87.2176;105.429;116.708;124.642;116.49;118.22;120.088;121.905;136.552;145.413;140.177;138.753;121.402;141.179;123.319;119.787;115.485;90.5997;78.6943982758621;34.9370417683837;0.950206842640646;0.962594973699591;0.849969751966122;0;0;0;1.96587048817249;0.902893043801103;0.902893043801103;34.59224;3.0730750369947;37.80674;2.03531217089664;41.6931;4.81898386799541;51.67722;2.39476602030344;59.62032;6.1107065881942;73.72228;6.8788761201958;84.49094;4.09097539506167;92.57892;9.2200214542592;110.09732;14.5033613590781;128.4356;11.9456865143867;132.966;9.74335624926031;108.6239;15.7569235648968
"186";"surface_water_abstraction_km3";"Tajikistan";"ECA";"TJK";1.19022;1.22236;1.11515;1.08015;1.12664;1.0254;1.1637;1.15419;1.24865;1.10345;1.14385;1.16931;1.34667;1.39318;1.28938;1.45627;1.50943;1.69792;1.61791;1.75306;1.68028;1.75915;1.85551;1.70414;1.88352;1.9843;1.98371;2.12183;2.24423;2.25734;2.50097;2.35184;2.41152;2.22615;2.19024;1.98174;2.16667;2.21922;2.2;1.9222;2.0366;2.04112;2.25132;2.2846;2.30064;2.30073;2.53861;2.30831;2.37908;2.42014;2.41178;2.53972;2.47602;2.49154;2.61476;2.54003;2.5711;2.68866;1.90769327586207;0.513983877965427;0.940357909718931;0.937371189516749;0.814882032667877;0;0;0;0.0286215598757265;0.884272998370955;0.884272998370955;1.146904;0.0579761298294393;1.139078;0.0822080906602264;1.268478;0.108935648297516;1.606918;0.124457223856231;1.77652;0.09012649305282;2.118282;0.133485405456926;2.336144;0.128920686198918;2.097966;0.13623130983735;2.182856;0.132657588098081;2.389374;0.0971506918657812;2.506764;0.0757432470917375;2.59993;0.0783970401226986
"187";"surface_water_abstraction_km3";"Turkmenistan";"ECA";"TKM";2.37343;2.00008;2.32627;2.04056;2.02781;1.97862;1.99576;2.38181;2.80676;2.22236;2.43149;2.3263;2.74049;2.25541;2.3829;2.41246;2.42368;3.4718;2.58283;3.09154;2.85498;3.8088;3.36441;3.82012;3.314;4.44869;3.30023;3.74704;4.78688;4.85953;4.78056;5.24396;4.31278;4.45096;4.20383;3.99569;4.50956;4.85006;5.39896;3.98412;5.05172;4.98448;4.8033;4.30033;4.77533;4.69032;4.79725;5.12949;4.79399;4.90464;4.32705;4.60026;5.47121;4.09711;4.95912;4.95172;4.2833;4.76879;3.75856775862069;1.12326128017974;0.880687316272782;0.843981666615399;0.653962492437992;0;0;4.12780920555633e-13;0.0585805103202184;0.775610149043753;0.775610149043753;2.15363;0.180492180855571;2.277062;0.340126030347576;2.427318;0.186965279316776;2.796462;0.467764638274421;3.432462;0.401266369036828;4.228474;0.68043361956182;4.598418;0.420990736382643;4.547678;0.59997026402981;4.783032;0.294213303353197;4.863138;0.167073740815246;4.69095;0.541759782606646;4.66793666666667;0.345434321157197
"188";"surface_water_abstraction_km3";"Tonga";"EAP";"TON";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"189";"surface_water_abstraction_km3";"Trinidad and Tobago";"LCR";"TTO";0.0713772;0.0587158;0.0530213;0.0655683;0.073954;0.0719094;0.0686211;0.0829732;0.0800804;0.0853256;0.0748718;0.0775314;0.0822412;0.0895602;0.0964194;0.0800393;0.101344;0.0896704;0.105191;0.0918;0.101702;0.12544;0.149131;0.159597;0.164712;0.152476;0.148227;0.144955;0.138932;0.111273;0.109358;0.124843;0.11603;0.107719;0.132502;0.121351;0.139411;0.114563;0.117568;0.117601;0.135068;0.17136;0.173149;0.138208;0.158994;0.117044;0.145436;0.157895;0.173862;0.151959;0.180672;0.139054;0.1551;0.202474;0.148912;0.116111;0.106988;0.103145;0.118500637931034;0.035246707189859;0.748782180824238;0.746593251099696;0.575317604355717;1.39275257993177e-11;0;1.77905468135009e-10;0.00156287653880463;0.560674754319902;0.560674754319902;0.06452732;0.00870386483333697;0.07778194;0.00720323921079954;0.0841248;0.00885070115640563;0.09360894;0.00996110884931994;0.1401164;0.0262524435681709;0.1391726;0.0163618789355013;0.1180904;0.0105042588648605;0.1220988;0.00997268906564323;0.1553558;0.0179694932928004;0.1492392;0.0208542423669622;0.1652424;0.025882654091109;0.108748;0.00665976643734599
"19";"surface_water_abstraction_km3";"Bulgaria";"ECA";"BGR";6.28138;6.22563;6.65061;6.45411;6.58012;6.91886;6.43589;6.67157;6.82617;6.94235;6.87012;7.40884;7.47852;7.26947;7.36474;8.31385;8.48995;8.64448;8.89739;9.07605;9.6584;10.0191;11.1355;10.8859;10.5394;9.78579;10.2151;9.84085;10.7283;11.9169;11.0856;10.5553;10.1052;9.36834;8.75367;8.59052;8.33019;9.9716;8.93736;8.96625;10.1652;9.87683;9.4859;9.37438;10.297;11.5928;11.7379;12.749;13.4025;13.9229;14.5179;14.4025;15.0894;13.944;13.8945;14.226;14.8156;15.1831;9.89425482758621;2.59667541737861;0.884852921258566;0.867851979451844;0.720508166969147;0;0;1.33226762955019e-15;0.136062791227044;0.782964692259817;0.782964692259817;6.43837;0.18390948548131;6.758968;0.209599810877777;7.278338;0.240462828561921;8.684344;0.306376467079311;10.44766;0.608315175710749;10.497388;0.878270323402767;9.973622;0.928278826657164;8.959184;0.62391084485686;9.839862;0.405631972383835;12.68102;1.01748694193095;14.36966;0.486837419473893;14.7415666666667;0.482825851972875
"190";"surface_water_abstraction_km3";"Tunisia";"MENA";"TUN";0.0841372;0.0969425;0.100555;0.0766485;0.0961337;0.104799;0.0988554;0.116173;0.0842777;0.0869633;0.0937488;0.0923133;0.136285;0.135363;0.180856;0.261002;0.208739;0.214916;0.214762;0.232299;0.217077;0.24242;0.251118;0.26144;0.253719;0.296721;0.291008;0.308797;0.262386;0.327685;0.271179;0.244531;0.313882;0.382327;0.361085;0.349232;0.353053;0.307208;0.381379;0.348856;0.381137;0.445182;0.365276;0.360431;0.338102;0.46253;0.425562;0.482632;0.451077;0.467215;0.418017;0.519628;0.436373;0.470876;0.50741;0.411256;0.48233;0.574577;0.288629024137931;0.137863133276822;0.966156154916319;0.96228736657541;0.834240774349667;0;0;0;0.00788762200621359;0.933457715682684;0.933457715682684;0.09088338;0.0100742466456306;0.09821368;0.0131062771948025;0.12771322;0.0366158632783934;0.2263436;0.0212797845454318;0.2451548;0.0171023024677966;0.2973194;0.0240537899986676;0.3146008;0.058187982601221;0.3479456;0.0264854369286218;0.3780256;0.0405760981280852;0.4578032;0.0212845640711761;0.4704608;0.0438610293848651;0.489387666666667;0.0818889202171657
"191";"surface_water_abstraction_km3";"Turkey";"ECA";"TUR";3.20051;3.20678;3.36928;2.96838;3.01339;3.79344;3.1692;3.50332;3.79898;3.92885;4.09174;4.6149;4.05558;3.99241;3.85045;4.05518;4.42246;5.00765;5.10919;5.43302;5.922;6.16468;6.43356;6.27962;5.87905;5.51206;6.16311;5.6175;6.32953;6.85689;7.295;7.14118;7.60773;8.00789;7.96221;8.65097;7.82735;9.07521;9.35409;9.03407;10.4639;10.3219;9.97176;9.11928;10.2725;11.0541;11.7245;11.8106;12.2893;11.7743;12.4621;13.3074;14.1127;13.3063;13.3948;13.3869;12.3897;13.7353;7.52751293103448;3.47131352043999;0.976372783377189;0.986772893660217;0.909255898366606;0;0;0;0.20070589344489;0.953303812119715;0.953303812119715;3.151668;0.162398547007047;3.638758;0.305196308169021;4.121016;0.291035145351897;4.8055;0.556006594610172;6.135782;0.235483685889278;6.095818;0.549531985665985;7.602802;0.387663393126047;8.788338;0.592689418937102;10.029868;0.539695237814825;11.73056;0.441062589662737;13.31666;0.585288692014463;13.1706333333333;0.698382626740767
"192";"surface_water_abstraction_km3";"Tuvalu";"Other";"TUV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"193";"surface_water_abstraction_km3";"Taiwan";"EAP";"TWN";0.512926;0.634392;0.502477;0.433564;0.575172;0.479319;0.451996;0.790318;1.05906;0.81845;1.19519;1.10551;1.04205;0.949863;1.59303;1.34919;1.49236;1.70534;1.41285;1.45395;1.36002;1.25837;0.956219;1.55366;1.52851;1.56228;1.36798;1.44509;1.48389;1.30398;1.3011;1.27012;1.65842;1.07529;1.44401;1.00688;1.30369;1.00822;1.06252;1.34899;1.57527;1.26024;1.42072;1.56291;1.15385;0.880105;1.03577;1.40275;1.51375;1.26098;1.51003;1.3594;1.49298;1.01912;1.69955;1.56711;1.31055;1.19621;1.20823346551724;0.342419948620302;0.535572377930896;0.434741148605002;0.290986085904416;1.4769397156833e-05;0.000728115119663869;0.00125296178417633;0.0108599505675352;0.28683777200256;0.28683777200256;0.5317062;0.0762767703118059;0.7198286;0.254633092954942;1.1771286;0.249161239802261;1.482738;0.13527045416498;1.3313558;0.24246913102125;1.432644;0.100402198332507;1.349788;0.21690905944658;1.14606;0.166866467122667;1.394598;0.18551639515148;1.218671;0.260204947166652;1.416216;0.252925495413175;1.35795666666667;0.189940113018112
"194";"surface_water_abstraction_km3";"Tanzania";"AFR";"TZA";0.093945;0.0958049;0.0963112;0.0955381;0.102246;0.105691;0.113279;0.118331;0.124372;0.125026;0.134187;0.13679;0.140799;0.141166;0.141612;0.156103;0.168177;0.173394;0.177687;0.196692;0.232879;0.247586;0.261037;0.259358;0.271286;0.286492;0.272461;0.279749;0.308298;0.324812;0.29582;0.295298;0.311753;0.317788;0.322713;0.318059;0.315991;0.346982;0.367953;0.381926;0.407955;0.409033;0.410299;0.443661;0.458312;0.479795;0.478132;0.497217;0.49298;0.538644;0.561375;0.561105;0.5873;0.613492;0.610281;0.612233;0.600552;0.604199;0.3107234;0.166354928201436;0.983055728915754;0.995755021686302;0.963702359346643;0;0;0;0.00968421516503112;0.966398566154081;0.966398566154081;0.09676904;0.00318695346106591;0.1173398;0.00808851999441183;0.1389108;0.00326954839389173;0.1744106;0.0148513892043809;0.2544292;0.0146913946138547;0.2943624;0.0216595536957713;0.3086744;0.0125875081847044;0.3461822;0.0293881336035482;0.425852;0.0235366164730617;0.4973536;0.0245041757114986;0.5867106;0.0253510054692117;0.605661333333333;0.00597622408660632
