"FID";"irrigation_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"116";"irrigation_water_withdrawal_km3";"Latvia";"ECA";"LVA";0;4.54507e-06;0;0;0;4.54507e-06;2.27254e-06;0;0;2.27254e-06;2.27254e-06;1.38719e-05;0;1.5058e-05;0;1.38771e-05;0;3.837e-05;1.30582e-05;0;0;0;0;0;3.63765e-05;7.39523e-05;0;0;0;0;5.68134e-06;1.96723e-05;0;2.46299e-05;0.00023722;0;0.000119833;4.71381e-05;7.73918e-05;0.000103182;0;0.000106683;0;0;0.000221243;6.35644e-05;0;3.4941e-05;7.77208e-05;0;0;0;0;0;0;1.39809e-05;7.07e-06;7.36951e-05;2.50710068965517e-05;4.9643021367812e-05;0.276168482541898;0.200793821587365;0.156713786566645;0.0358652421256842;0.130699157890152;0.107990849921901;8.11863355993719e-07;0.0762690307494946;0.0762690307494946;9.09014e-07;2.03261709649899e-06;1.81803e-06;1.9013397910158e-06;6.240488e-06;7.57659156994225e-06;1.306106e-05;1.56715582348406e-05;7.2753e-06;1.62680653567042e-05;1.479046e-05;3.30724739784915e-05;5.7440708e-05;0.000100997602332666;6.950898e-05;4.75932576334295e-05;6.55852e-05;9.85173020880089e-05;3.524524e-05;3.56745513907043e-05;0;0;3.1582e-05;3.66343421997721e-05
"117";"irrigation_water_withdrawal_km3";"Macao";"EAP";"MAC";0.0124541;0.0115343;0.0117482;0.0121212;0.0124214;0.0121808;0.012277;0.013313;0.0129858;0.0132888;0.0136662;0.0144921;0.0143653;0.0148475;0.0153801;0.0152132;0.0162797;0.01621;0.0154121;0.0168013;0.0181628;0.0183345;0.0180533;0.0174576;0.0174808;0.0174621;0.0165174;0.0167027;0.0170402;0.0168204;0.0163836;0.0186703;0.0186459;0.0183227;0.0190931;0.0185603;0.0168579;0.0176442;0.0183131;0.0173562;0.0194646;0.0195643;0.0198495;0.0192526;0.0215637;0.0216411;0.0230468;0.0202308;0.0233199;0.0223598;0.0219227;0.023882;0.0248652;0.0226949;0.0244692;0.024945;0.0280478;0.0252305;0.0178831310344828;0.00394172751166452;0.94974805703679;0.958349995385893;0.845130066545675;0;0;0;0.000221689759758834;0.902021371845156;0.902021371845156;0.01205584;0.000407174229292572;0.01280908;0.000546155080540317;0.01455024;0.000631692352336167;0.01598326;0.000657208736247473;0.0178978;0.000403973136483108;0.01690856;0.000362936734156244;0.01822312;0.00106411090681376;0.01774634;0.000695649914109101;0.01993894;0.00093330872866378;0.02211968;0.00124042771131574;0.0235668;0.0012311370537028;0.0260744333333333;0.00171493718932599
"118";"irrigation_water_withdrawal_km3";"Morocco";"MENA";"MAR";3.53213;3.23317;3.17641;3.69976;3.06658;3.12889;3.71724;3.20121;3.83524;3.36975;3.49683;3.1507;3.86683;3.20624;3.38027;4.20014;4.20908;4.55981;3.79225;4.48079;4.46168;4.77452;4.78141;5.73315;4.8352;5.91184;5.47056;5.35617;5.2871;5.32674;4.97874;4.75905;5.4524;4.92104;5.29367;5.0293;5.81225;5.85803;4.59655;4.83121;5.95927;5.45034;6.74919;7.07298;5.69066;5.90961;5.89567;6.8703;5.91526;6.38369;6.37786;6.64741;5.94488;7.04247;8.51444;8.65336;8.03117;8.34996;5.1246974137931;1.44127908299874;0.912843774916935;0.927097111569104;0.767695099818512;0;0;0;0.077910351287335;0.833283757404596;0.833283757404596;3.34161;0.264225787632472;3.450466;0.312759551460863;3.420174;0.285199073858945;4.248414;0.301218032212549;4.917192;0.479268551826635;5.470482;0.25600529490618;5.08098;0.28410499758012;5.225468;0.577474437719974;6.184488;0.696754782882759;6.194906;0.430387711987692;6.905412;0.984283224976429;8.34483;0.311126721288931
"119";"irrigation_water_withdrawal_km3";"Monaco";"Other";"MCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"12";"irrigation_water_withdrawal_km3";"Austria";"Other";"AUT";0.000153675;0.00138481;0;0.00525466;0.0081389;0.00466673;0.00534429;0;0;0.00652213;0.00101197;0.00319414;0.000259785;0.00805355;0;0.0101542;0.00326329;0.00106007;0.0111841;0.00464248;0.00829564;0.00046417;0.00174015;0.00577842;0.00451237;0.0165635;0.00405838;0.000107022;0.00583795;0.000152049;0.0101081;0.00085064;0.0204802;0.0039116;0.0203633;0.0118218;0.022654;0.00817769;0;0.00444279;0.0036762;0.00383852;0.0330436;0.0124651;0.00329195;0.103664;0.0473699;0;0.00349842;0.0512725;0.00392509;0.00130332;0;0.0482625;0.0515147;0.0697486;0.000672647;0.116651;0.0134276999655172;0.0239157444228894;0.491425188433856;0.341091841892174;0.256930668556279;8.95765328270404e-05;0.00878734006194922;0.00460272211555779;0.000695972271309476;0.241498715827249;0.241498715827249;0.002986409;0.00357775299912249;0.00330663;0.00309067041470779;0.002503889;0.00334688171465694;0.006060828;0.0044116074395134;0.00415815;0.00313694845438206;0.0053437802;0.00674826420559807;0.011142768;0.00910348935848886;0.009419256;0.0086017403761175;0.011263074;0.0127677294022422;0.041160964;0.0423087335360854;0.021001122;0.0264334190494537;0.0623574156666667;0.0583413815017706
"120";"irrigation_water_withdrawal_km3";"Moldova";"ECA";"MDA";0.15503;0.256517;0.194273;0.218742;0.217015;0.300487;0.201659;0.155011;0.116237;0.237833;0.181025;0.168707;0.111362;0.179967;0.113859;0.326419;0.190803;0.334711;0.201693;0.178453;0.0918768;0.214429;0.0637533;0.455511;0.291467;0.221263;0.29122;0.266365;0.57626;0.316188;0.288594;0.286406;0.66425;0.0714267;0.672309;0.332397;0.743944;0.330194;0.582091;0.0067109;0.29242;0.692173;0.549488;0.477837;0.241134;0.492538;0.2248;0.189633;0.257014;0.793858;0.415023;0.656999;0.26031;0.5671;0.700628;0.33988;0.483649;0.884372;0.333195081034483;0.205717776721412;0.578420159854477;0.602510074133317;0.403508771929825;1.98018907471287e-06;1.00184102669104e-06;7.66883762826076e-06;0.00704637680949884;0.334569881326078;0.334569881326078;0.2083154;0.0372300756150186;0.2022454;0.0716707166895937;0.150984;0.0353721260599359;0.2464158;0.0773117211372247;0.22340742;0.159196837543062;0.3342592;0.139750752962909;0.39659714;0.263247822329546;0.39906738;0.280877917403846;0.4506104;0.185590356738436;0.3915686;0.254325713388953;0.520012;0.181709023093241;0.569300333333333;0.282170157338322
"121";"irrigation_water_withdrawal_km3";"Madagascar";"AFR";"MDG";4.12276;4.29466;3.65974;3.78848;3.92635;3.99991;4.08077;4.79948;4.28126;4.90883;4.45577;4.09171;4.39572;4.91418;4.9276;5.54241;6.32411;6.87641;6.38324;6.67832;5.94593;7.09184;7.98222;8.57827;11.0544;9.40922;11.9102;10.311;10.7913;12.1785;9.75852;12.1039;10.6728;9.84078;13.2894;12.5177;12.3935;13.2648;14.5375;13.0163;13.5281;12.709;11.4601;13.4127;12.8557;14.8661;12.5342;14.0034;13.1019;14.6397;13.2811;12.299;13.5448;11.8388;11.4875;11.7165;11.7062;13.5793;9.40799810344828;3.78520601046929;0.911534613881688;0.884708849856963;0.731397459165154;0;0;4.44089209850063e-16;0.204321141530036;0.830895352304437;0.830895352304437;3.958398;0.254549995914359;4.41405;0.416408517984443;4.556996;0.359748331379035;6.360898;0.509481225434265;8.130532;1.91199090065042;10.920044;1.14392079912903;11.13308;1.52999342946302;13.14596;0.855602844782554;12.79312;0.823409030798181;13.82906;0.996043133102176;12.49024;0.894984727802659;12.334;1.07847373171533
"122";"irrigation_water_withdrawal_km3";"Maldives";"SOA";"MDV";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"123";"irrigation_water_withdrawal_km3";"Mexico";"LCR";"MEX";11.9258;13.4762;14.6071;13.7707;15.7205;13.9669;14.8164;15.4931;14.3896;15.1002;14.3832;18.1423;17.2155;17.2317;18.1289;18.4236;21.0062;21.9802;19.7263;23.2217;22.1609;24.3999;22.4521;18.8497;24.9703;18.4557;20.0575;21.7294;23.2124;23.5929;24.6103;25.517;22.8233;25.6829;23.5449;28.3561;28.9142;29.493;29.7647;26.6167;30.9223;33.0489;31.1062;30.0226;30.4763;29.5496;26.2987;32.8299;29.9477;28.9793;31.1037;32.5991;29.8829;41.5267;35.4259;33.3852;31.6124;30.9625;23.9243086206897;6.87324117391763;0.943663403815803;0.95355132424867;0.818511796733213;0;0;0;0.384086742132945;0.890500619701228;0.890500619701228;13.90006;1.40605842801784;14.75324;0.596306945289085;17.02032;1.5431272928699;20.8716;1.87579964415179;22.56658;2.40477706492723;21.40958;2.16060514601812;24.43568;1.23981461194809;28.62894;1.24914723031354;31.11526;1.15957481992324;29.52104;2.33497142552109;34.10766;4.6348688555341;31.9867;1.25397136729672
"124";"irrigation_water_withdrawal_km3";"Marshall Islands";"EAP";"MHL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"125";"irrigation_water_withdrawal_km3";"Macedonia, FYR";"ECA";"MKD";0.10311;0.0580276;0.0894557;0.0968212;0.133927;0.117509;0.0694202;0.101003;0.0988234;0.0606302;0.0792257;0.170147;0.135781;0.141227;0.140705;0.12907;0.164597;0.134618;0.0673474;0.205373;0.203159;0.152536;0.187308;0.157891;0.199044;0.120304;0.218979;0.275527;0.185153;0.248676;0.281869;0.122938;0.262477;0.171647;0.181767;0.24632;0.18961;0.107255;0.152968;0.148732;0.150363;0.124982;0.174726;0.21335;0.165693;0.327927;0.281527;0.215876;0.285373;0.306454;0.374144;0.261199;0.350828;0.426176;0.438133;0.405875;0.237869;0.371853;0.193505627586207;0.0950520457534063;0.776623826166338;0.784798055922975;0.591046581972172;7.80930875521335e-13;0;5.61277690991346e-11;0.00437142265834072;0.603144567369239;0.603144567369239;0.0962683;0.0272674480756817;0.08947716;0.0236664846846337;0.13341714;0.0331869305434835;0.14020108;0.0507574390679041;0.1799876;0.0234280733800285;0.2097278;0.0602756553402781;0.2041396;0.0663232877487237;0.168977;0.0521618005057341;0.1658228;0.0325771964677748;0.2834314;0.0420744196311726;0.370096;0.0707463753594486;0.338532333333333;0.0888211918932263
"126";"irrigation_water_withdrawal_km3";"Mali";"AFR";"MLI";2.65696;2.68517;2.69569;2.67217;2.68288;2.68012;2.6845;2.70311;2.70747;2.67289;2.70329;2.66317;2.8042;2.73941;2.74423;2.76243;2.73511;2.72854;2.72907;2.73634;2.72626;2.72762;2.73524;2.76277;2.78451;2.77426;2.7594;2.72189;2.74592;2.7745;2.67968;3.55404;3.58807;3.52739;3.56431;3.6488;3.47573;3.93947;3.92285;4.57948;6.90169;8.92444;11.0512;10.9172;11.0572;10.658;10.9332;10.8656;10.8912;10.8546;10.8096;10.8174;10.482;11.1767;10.75;11.0219;11.0613;10.8668;5.31412017241379;3.61369899043319;0.845813364435231;0.920022147712941;0.755595886267393;0;0;0;0.180999401088927;0.71540024745724;0.71540024745724;2.678574;0.0146899840027141;2.689618;0.0149746442361746;2.73086;0.0523752231498825;2.738298;0.0139348939716095;2.74728;0.0254918153531678;2.755194;0.0220742379256906;3.382698;0.393601556488284;3.913266;0.420118915582243;9.770346;1.84096431871452;10.84052;0.106417630118322;10.80714;0.247823985925495;10.9833333333333;0.102825596683576
"127";"irrigation_water_withdrawal_km3";"Myanmar";"EAP";"MMR";13.7976;12.6351;13.366;12.5243;15.15;17.7442;19.8111;18.7954;19.4136;18.729;19.5137;21.0049;20.2283;22.3584;22.5251;20.9276;22.9112;25.8476;26.2594;22.2882;25.6164;27.9015;24.0308;27.3831;26.2043;24.2093;28.8514;24.4758;27.8141;26.4166;25.7796;28.3483;28.5594;27.2722;25.8292;29.2455;33.0993;38.518;39.2214;39.074;43.0203;40.9441;48.4154;50.1191;50.0121;57.3838;57.8278;56.4105;59.9669;60.041;62.3448;62.1543;58.9959;58.834;61.7136;55.0526;59.8115;55.1177;33.8249362068966;15.9950272720596;0.938678234607361;0.965424959242056;0.856019358741682;0;0;0;0.889103568242631;0.881116828125589;0.881116828125589;13.4946;1.06406278715121;18.89866;0.785801341307076;21.12608;1.31304344254103;23.6468;2.31571529769961;26.22722;1.52783828561795;26.35344;2.03102125124283;27.15774;1.32848347298715;35.83164;4.47389157367498;46.5022;4.24493230452501;58.326;1.61546140003406;60.80852;1.74461817799769;56.6606;2.72895357417454
"128";"irrigation_water_withdrawal_km3";"Mongolia";"EAP";"MNG";0.0071681;0.00662797;0.00672708;0.00685718;0.00811781;0.00760138;0.00604678;0.00929336;0.00672149;0.00649387;0.00874979;0.012876;0.016478;0.0196853;0.0311318;0.0289876;0.0432579;0.0416381;0.0366066;0.0556972;0.0733829;0.0656813;0.0833799;0.0825573;0.0827885;0.0826635;0.0827952;0.091383;0.117601;0.120571;0.131683;0.155042;0.11506;0.144634;0.142788;0.0943444;0.12424;0.148611;0.183733;0.165767;0.16497;0.184574;0.186264;0.201511;0.215895;0.140824;0.197307;0.189045;0.185889;0.21736;0.19424;0.208586;0.168717;0.224636;0.206273;0.180566;0.218551;0.259124;0.106893126034483;0.0775269094011809;0.968372819948646;0.967885816235504;0.863278886872353;0;0;0;0.00444575661047705;0.937745918415289;0.937745918415289;0.007099628;0.000604445471874841;0.007231376;0.00128411910395025;0.017784178;0.00850279008172729;0.04123748;0.00980855118541979;0.07755798;0.00782197406745893;0.09900274;0.0187002718479706;0.1378414;0.0151936416240479;0.14333908;0.0350988854314777;0.1906428;0.0191760805353962;0.186085;0.0281132399680293;0.2004904;0.0208002623132498;0.219413666666667;0.0392861042397097
"129";"irrigation_water_withdrawal_km3";"Northern Mariana Islands (U.S.)";"Other";"MNP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13";"irrigation_water_withdrawal_km3";"Azerbaijan";"ECA";"AZE";1.63951;1.59199;1.68366;2.05279;1.729;0.899755;1.71003;1.652;1.66042;1.60925;1.75581;1.45388;2.27261;2.57259;1.78418;2.08654;2.10105;2.83519;2.43856;2.31693;2.87572;3.04693;2.82341;1.98533;2.06071;2.91026;3.35436;3.90234;3.74859;4.08989;2.61159;4.54148;3.75998;3.78163;3.16077;2.90175;3.52795;4.2097;4.05664;3.35519;4.02237;4.01323;4.06576;3.65809;2.97416;3.46308;3.19046;3.25011;4.28381;4.13337;3.60222;3.60901;3.89458;3.87548;4.15043;4.41588;4.52209;4.1926;2.99770163793103;0.990541548337915;0.865331585575069;0.85610138730813;0.670901391409559;0;0;1.01252339845814e-13;0.0507581603555934;0.748798752993861;0.748798752993861;1.73939;0.182439112719833;1.506291;0.340948279222817;1.967814;0.447618674241815;2.355654;0.306420165018558;2.55842;0.496409206804225;3.601088;0.471581126180851;3.57109;0.72640657145293;3.610246;0.532072710754837;3.746722;0.461925658163735;3.664166;0.509996667959704;3.826344;0.228892916294935;4.37685666666667;0.168175594047809
"130";"irrigation_water_withdrawal_km3";"Montenegro";"ECA";"MNE";0.00013179;8.13157e-05;0.00036631;0.000322975;0.000749285;0.000175938;0.000151843;0.000364822;0.00029721;0.000161985;0.000238062;0.000222159;0.000149033;0.000563194;0.000177201;0.000312519;0.00056461;0.000354653;0.00010451;0.000688202;0.000513667;0.000108167;0.000429534;0.000297724;0.000414187;0.000262915;0.000669629;0.000880494;0.000311519;0.000434911;0.00121972;0.000158068;0.000818062;0.000260781;0.000468463;0.000525312;0.000318754;0.000254155;0.000954326;0.00039981;0.000332204;0.000122805;0.000380959;0.000585849;0.000141483;0.000728636;0.000193101;0.000230138;0.000483816;0.00121575;0.00108496;0.00033498;0.000822774;0.000959556;0.00200727;0.00188357;0.000225726;0.00190729;0.000508942787931035;0.000439438499531448;0.504371541137941;0.436402227075579;0.310344827586207;5.41648911380754e-05;0.000691785567059567;0.000579147179155859;1.31249995539696e-05;0.254390651509862;0.254390651509862;0.00033033514;0.000263769881488767;0.0002303596;9.53293841651146e-05;0.0002699298;0.000167717145523945;0.0004048988;0.000227519487938286;0.0003526558;0.000156854413956701;0.0005118936;0.000259236067889482;0.0005850188;0.000435361096513802;0.0004904714;0.000278355327401507;0.00031266;0.000190411027393373;0.0005702882;0.000420459494125415;0.001041908;0.000609984840957544;0.001338862;0.000964077007023817
"131";"irrigation_water_withdrawal_km3";"Mozambique";"AFR";"MOZ";0.012831;0.0139418;0.0123784;0.0145587;0.0202749;0.0228492;0.0284661;0.0378012;0.0421639;0.0414657;0.0499976;0.0468776;0.101699;0.0576735;0.0787702;0.0695359;0.0751833;0.091845;0.1141;0.134906;0.101784;0.195771;0.205445;0.127665;0.252308;0.327336;0.19481;0.23296;0.319457;0.341413;0.409407;0.333405;0.347213;0.374773;0.418304;0.287485;0.36046;0.351391;0.335475;0.240029;0.31584;0.28642;0.24018;0.370343;0.483598;0.449507;0.31361;0.38558;0.36556;0.405802;0.395208;0.389825;0.317997;0.544757;0.512709;0.434491;0.437723;0.583043;0.242351775862069;0.16396624727252;0.925655687656401;0.917991940693347;0.789473684210526;0;0;0;0.00898782383339989;0.856838452090643;0.856838452090643;0.01479696;0.00318238606598885;0.03454922;0.00851896763035287;0.06700358;0.0230409110861962;0.09711404;0.0273222849661773;0.1765946;0.0610805420432727;0.2831952;0.0651693169727902;0.3766204;0.0372433299639009;0.314968;0.050467472326242;0.3392762;0.0934839802062364;0.3840118;0.0501591857409986;0.4320992;0.0940174191636848;0.485085666666667;0.0848489294059349
"132";"irrigation_water_withdrawal_km3";"Mauritania";"AFR";"MRT";0.413369;0.42065;0.413837;0.415125;0.422884;0.417874;0.421796;0.425832;0.433487;0.432616;0.433891;0.418433;0.642755;0.638659;0.644215;0.630616;0.616874;0.632433;0.6416;0.639716;0.978059;1.01876;0.971672;0.978235;0.959697;0.914186;0.919558;0.870298;0.940757;1.00108;0.957533;0.979584;1.07077;1.06826;1.07237;0.982011;0.979421;1.04453;1.04265;0.995157;0.960282;0.980677;1.0474;1.06301;1.01858;0.984523;1.0886;1.05356;1.06267;0.990229;1.05838;1.08602;1.08356;1.13593;1.089;1.09257;1.16537;1.05447;0.843380706896552;0.258461901509953;0.899410962667807;0.919837583438433;0.770114942528736;0;0;0;0.0137659228828939;0.808940079767033;0.808940079767033;0.417173;0.00431563048696248;0.426321;0.00676470871508892;0.5555906;0.118295473137394;0.6322478;0.00977609907887596;0.9812846;0.0222628429967963;0.9291758;0.0476658412408718;1.0297034;0.0563782686130037;1.0087538;0.0323626031817591;1.0139898;0.0434009269278895;1.0359164;0.0461823384130773;1.090578;0.0281337558815029;1.10413666666667;0.0563475228677653
"133";"irrigation_water_withdrawal_km3";"Martinique (Fr.)";"Other";"MTQ";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"134";"irrigation_water_withdrawal_km3";"Mauritius";"AFR";"MUS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"135";"irrigation_water_withdrawal_km3";"Malawi";"AFR";"MWI";0.00374729;0.00516584;0.00450363;0.00251478;0.00519549;0.00584698;0.00632938;0.00587759;0.00922117;0.0115262;0.0128001;0.018053;0.0182176;0.0272535;0.0274832;0.0327333;0.039316;0.0464391;0.0585016;0.0733721;0.0721102;0.0793824;0.085096;0.0763031;0.0629496;0.0722704;0.0733305;0.0646128;0.0888666;0.10656;0.0706782;0.094743;0.0838561;0.0978776;0.111398;0.118636;0.112577;0.0979412;0.158317;0.145739;0.206612;0.212383;0.183471;0.259088;0.22112;0.209567;0.180416;0.210293;0.214425;0.236646;0.268999;0.274859;0.19424;0.255293;0.222235;0.261066;0.278281;0.247982;0.110764112931034;0.0898701085975537;0.955705274517212;0.975699037189702;0.887477313974592;0;0;0;0.00508615826355773;0.913372571740016;0.913372571740016;0.004225406;0.00112446919598982;0.007760264;0.00252829321743543;0.02076148;0.00641324029465605;0.05007242;0.0161514150416303;0.07516826;0.00831044888125786;0.08112806;0.016723355442255;0.09171058;0.015320542398427;0.12664204;0.0247672021816757;0.2165348;0.0275713309562669;0.2102694;0.0200294374184599;0.2431252;0.034098043128602;0.262443;0.0151963629530227
"136";"irrigation_water_withdrawal_km3";"Malaysia";"EAP";"MYS";4.09606;4.53999;4.36552;4.41628;4.51437;4.05883;4.32357;4.64638;4.90227;4.52892;4.19896;4.54903;4.885;5.17616;5.20079;5.58652;5.69617;6.04845;5.93848;5.82093;5.90565;9.26272;9.36116;11.0063;10.1123;9.75017;11.3027;10.9663;11.4224;11.7835;11.7987;12.3589;12.368;11.6838;12.7531;11.9814;13.0597;12.4579;12.435;13.4529;11.6814;11.9441;12.8092;13.6978;13.7582;12.8296;14.1405;13.2055;13.7895;13.6739;13.1175;13.1091;13.3739;13.3163;13.8589;13.7392;14.0239;13.2016;9.68940310344828;3.79033616994274;0.937200587837775;0.961303023778031;0.845130066545675;0;0;0;0.21035890553385;0.87834494184347;0.87834494184347;4.386444;0.177195022305933;4.491994;0.319969786589296;4.801988;0.428243281173214;5.81811;0.184429320201534;9.129626;1.93344878049045;11.045014;0.780544796587614;12.1925;0.443456790454267;12.67738;0.578555863335598;12.77814;0.962512102781051;13.5278;0.513953772240267;13.35514;0.305222489341792;13.6549;0.417581357342495
"137";"irrigation_water_withdrawal_km3";"Mayotte (Fr.)";"Other";"MYT";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"138";"irrigation_water_withdrawal_km3";"Namibia";"AFR";"NAM";0.024039;0.0266819;0.0259899;0.0241799;0.0271194;0.0279688;0.038919;0.0350479;0.0337252;0.0299487;0.0348191;0.0331068;0.0372215;0.035428;0.0332844;0.0349941;0.0285174;0.0347783;0.0311844;0.0337024;0.0340999;0.0426716;0.047147;0.043069;0.0343586;0.0365229;0.0370025;0.0397081;0.0402557;0.046901;0.0431784;0.0452874;0.041689;0.0417125;0.0510273;0.0486334;0.0555423;0.0545839;0.0481706;0.0639274;0.0633853;0.0512631;0.060424;0.0636358;0.0713697;0.0711579;0.06803;0.0615223;0.0589374;0.0760501;0.0675176;0.071738;0.0683173;0.067454;0.0806887;0.0890503;0.0782679;0.0879004;0.0479802482758621;0.0174215140054831;0.933934020000102;0.945861146144145;0.802782819116758;0;0;0;0.000963502199390929;0.872232753713549;0.872232753713549;0.02560202;0.00142166193133248;0.03312192;0.00430997253900765;0.03477196;0.00168955981338336;0.03263532;0.00275487295841387;0.04026922;0.00578597428027467;0.04007804;0.00414786597396782;0.04457892;0.00389271775331837;0.05417152;0.00640133001078682;0.06201558;0.00724827151374726;0.06713954;0.00698510381834085;0.07114312;0.00561718880019178;0.0850728666666667;0.0059212537526552
"139";"irrigation_water_withdrawal_km3";"New Caledonia (Fr.)";"Other";"NCL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14";"irrigation_water_withdrawal_km3";"Burundi";"AFR";"BDI";0.397267;0.401996;0.461599;0.438178;0.52578;0.466194;0.479768;0.449006;0.433487;0.475336;0.466816;0.440485;0.454243;0.441964;0.431638;0.434962;0.454339;0.442458;0.420299;0.43464;0.472792;0.459781;0.41575;0.395908;0.402214;0.386368;0.38544;0.397074;0.411405;0.419885;0.400644;0.42562;0.396307;0.437311;0.465286;0.481752;0.4678;0.468728;0.471025;0.455526;0.658194;0.548027;0.517987;0.616122;0.59152;0.549527;0.541551;0.478794;0.564764;0.620429;0.644101;0.646084;0.579276;0.580592;0.562801;0.561818;0.537448;0.522197;0.480832810344828;0.0729840987241566;0.652164798401956;0.600602909963395;0.380520266182698;2.9234699328029e-08;1.09898676153436e-06;2.45036848198765e-05;0.00281861801347317;0.425318924274664;0.425318924274664;0.444964;0.0523814177690906;0.4607582;0.0192695694347331;0.4470292;0.0136832763510791;0.4373396;0.0124348350330835;0.429289;0.0348314670233684;0.4000344;0.0152632551672309;0.4250336;0.0282462575273256;0.4689662;0.0093510838516185;0.58637;0.0552648426171648;0.551013;0.0507813761579971;0.6025708;0.0394509455995671;0.540487666666667;0.0199846338553733
