"FID";"industryNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"52";"industryNettoDemand_km3";"Dominican Republic";"LCR";"DOM";0.0348398;0.0348398;0.0349352;0.0345899;0.0350775;0.0356436;0.0366177;0.0370593;0.0374174;0.0374095;0.0377026;0.0388023;0.0399622;0.0453657;0.046975;0.0503311;0.0536911;0.0549896;0.0554548;0.0574667;0.0356236;0.0606585;0.0385405;0.0398786;0.0407563;0.0422469;0.043998;0.0452428;0.0471795;0.0491878;0.0510395;0.052059;0.053435;0.0547928;0.0562711;0.0569621;0.0582961;0.0589996;0.0602716;0.0612527;0.0624591;0.0632738;0.0675448;0.0685654;0.0686738;0.0695322;0.0707624;0.0709378;0.0726455;0.0745138;0.0766752;0.0768738;0.0769605;0.0769605;0.0771713;0.0769605;0.0769605;0.0769605;0.0543154172413793;0.0146591201232703;0.931630146708819;0.936227874765292;0.861916790843821;0;4.14880535907424e-27;0;0.000808727214002269;0.867934730256694;0.867934730256694;0.03485644;0.000177952249213096;0.0368295;0.000739265260241547;0.04176156;0.00414245863624491;0.05438666;0.00264208614223685;0.0430915;0.01001070059811;0.045571;0.0027064829363955;0.05351948;0.00209064559095988;0.05915642;0.00167464918326198;0.06610338;0.00300139937229286;0.07167834;0.0019344569232733;0.07692826;0.000178991991440957;0.0769605;0
"53";"industryNettoDemand_km3";"Algeria";"MENA";"DZA";0.139954;0.139954;0.140337;0.133434;0.124867;0.138658;0.141156;0.143541;0.139607;0.14247;0.147105;0.15063;0.155689;0.169154;0.183037;0.196213;0.220491;0.230297;0.237758;0.248535;0.264456;0.282135;0.300392;0.314004;0.314052;0.317147;0.32171;0.326199;0.334826;0.323121;0.31035;0.30372;0.311584;0.284246;0.286521;0.287058;0.273315;0.271048;0.278815;0.29398;0.279396;0.279405;0.30251;0.302346;0.289629;0.304942;0.324153;0.341103;0.353601;0.368562;0.393018;0.370028;0.381536;0.381536;0.382581;0.381536;0.381536;0.381536;0.267595172413793;0.083647702024861;0.911841923363077;0.87407115659577;0.732022288561724;0;3.33881668986758e-19;6.66133814775094e-16;0.00451673062844132;0.831455693202476;0.831455693202476;0.1357092;0.00671161349453318;0.1410864;0.00200187444661247;0.161123;0.0148396098836863;0.2266588;0.0198745148418773;0.2950078;0.0215153912397614;0.3246006;0.00658055136747674;0.2992842;0.0130619683126243;0.2808432;0.00959078446739369;0.2906572;0.0115282342403336;0.3384722;0.0248521204467546;0.3817398;0.00814178636418321;0.381536;0
"54";"industryNettoDemand_km3";"Ecuador";"LCR";"ECU";0.0352312;0.0352312;0.0353277;0.0347114;0.034252;0.034787;0.0357201;0.0361663;0.036646;0.0373914;0.0378118;0.0387707;0.0380568;0.0407754;0.0426115;0.0462065;0.0521326;0.054596;0.0576378;0.0608839;0.0626027;0.0662537;0.0703048;0.0733069;0.0715657;0.0673351;0.067206;0.0674566;0.0642202;0.0615025;0.061203;0.0613546;0.0625675;0.0639807;0.0646129;0.0686589;0.0728132;0.0744163;0.0753713;0.0775675;0.0769318;0.0690706;0.11598;0.0737655;0.0768939;0.0799273;0.0831139;0.0859937;0.0889796;0.0911708;0.0958331;0.0943699;0.0971156;0.0971156;0.0973817;0.0971156;0.0971156;0.0971156;0.0654178827586207;0.0215616027912855;0.943145536858679;0.954321018470084;0.850991085044392;0;4.62835487080823e-31;0;0.00120423258789873;0.889523503696444;0.889523503696444;0.0349507;0.000459601914704453;0.03614216;0.000978472193268669;0.03960524;0.00204434733423653;0.05429136;0.0055852093920461;0.06880676;0.00433346309641607;0.06554408;0.00263222769854737;0.06274374;0.00152958159082803;0.07376544;0.00333322580663237;0.08252836;0.0189735332872662;0.08583706;0.00449137339162532;0.09636318;0.00126726128600222;0.0971156;0
"55";"industryNettoDemand_km3";"Egypt, Arab Rep.";"MENA";"EGY";1.33731;1.33731;1.34098;1.34721;1.30676;1.31179;1.35664;1.37403;1.38163;1.38934;1.41648;1.45673;1.49643;1.36223;1.37928;1.40563;1.44975;1.5494;1.61862;1.66139;1.65923;1.75821;1.87845;1.88428;1.92637;1.97375;2.01501;2.07857;2.08958;2.15586;2.05117;2.11829;2.16188;2.0544;2.12084;2.18237;2.2417;2.3354;2.4112;2.51246;2.56349;1.52576;1.56233;1.54619;2.55314;2.50004;2.44987;2.53961;2.67213;2.82345;3.00053;3.13003;3.25213;3.25213;3.26104;3.25213;3.25213;3.25213;2.03924517241379;0.631562882652794;0.905308764092585;0.930812239914878;0.849777117733345;0;3.77953874704505e-26;0;0.0338582060352514;0.819583958342839;0.819583958342839;1.333914;0.0157092116288502;1.362686;0.0309231067326684;1.42223;0.0551671437542311;1.536958;0.108580715460896;1.821308;0.11013553068833;2.062554;0.0704263958328126;2.101316;0.0475737157472486;2.336626;0.13161139684693;1.950182;0.555310227863669;2.59702;0.15105148791058;3.179172;0.113661789181765;3.25213;0
"56";"industryNettoDemand_km3";"Eritrea";"AFR";"ERI";0.00297836;0.00297836;0.00298652;0.00293627;0.00291125;0.00297203;0.00307063;0.0032622;0.00332888;0.00331976;0.00333848;0.00342173;0.00343445;0.00346679;0.0034148;0.00360314;0.00383631;0.00406645;0.00388187;0.00398797;0.00416212;0.0042513;0.00427584;0.00424727;0.00423723;0.00416604;0.00417415;0.0042777;0.00420307;0.00421333;0.00427448;0.00426144;0.00426767;0.00426312;0.00354904;0.00351458;0.00366217;0.00374017;0.0039094;0.00389975;0.00389395;0.00375349;0.00361414;0.00367841;0.00362988;0.0038556;0.00405852;0.00403315;0.00411689;0.00421443;0.00425604;0.00459031;0.00471971;0.00471971;0.00473264;0.00471971;0.00471971;0.00471971;0.00387538137931035;0.000518861155688374;0.764171766546469;0.71289447849084;0.568136701570293;2.97406543836587e-12;3.43183811388776e-10;3.36030314684876e-10;2.34797120797316e-05;0.583958488786754;0.583958488786754;0.002958152;3.27875337590371e-05;0.0031907;0.000160542688871216;0.00341525;4.73308498761643e-05;0.003875148;0.000176682756996828;0.004234752;4.30125222464343e-05;0.004206858;4.41892155395408e-05;0.00412315;0.000320976952599404;0.003745214;0.000166547446482977;0.003713974;0.0001142981860311;0.004055718;0.00013181036783956;0.004603682;0.000202847806174974;0.00471971;0
"57";"industryNettoDemand_km3";"Spain";"Other";"ESP";0.939447;0.939447;0.942021;0.982703;1.02645;1.07931;1.11635;1.16743;1.22193;1.25947;1.2591;1.31229;1.35197;1.40528;1.51042;1.64863;1.75699;1.84164;1.85797;1.91433;2.02426;2.20352;2.2555;2.15919;2.13221;2.04596;2.05433;2.08568;2.29572;2.46788;2.59756;2.68331;2.90102;2.96687;3.04653;2.87864;2.89008;3.02349;3.05987;2.99975;3.03794;3.07534;3.01683;3.055;3.15528;3.38039;3.54063;2.08008;2.12694;2.21737;2.27185;2.20288;2.17499;2.17499;2.18095;2.17499;2.17499;2.17499;2.12967203448276;0.717652819856167;0.741660573717717;0.750865463748855;0.640974740233151;2.74213984852167e-11;1.13750928434781e-11;1.37601041672042e-12;0.0315188387831061;0.550060406607297;0.550060406607297;0.9660136;0.0384652695401969;1.168898;0.0738328133014042;1.367812;0.0960375617662173;1.803912;0.103503596169409;2.154936;0.0867241427170082;2.189914;0.186031253234504;2.839058;0.190917882268791;2.970366;0.0814801290499714;3.068078;0.0532977862579675;2.669082;0.726367679326386;2.201132;0.0411649501396515;2.17499;0
"58";"industryNettoDemand_km3";"Estonia";"ECA";"EST";0.492515;0.492515;0.493864;0.49312;0.49415;0.493241;0.505753;0.513176;0.524413;0.526208;0.535406;0.551012;0.563334;0.580544;0.598818;0.648608;0.699727;0.711037;0.715381;0.735814;0.768052;0.807334;0.839199;0.866473;0.844843;0.818011;0.811525;0.810933;0.819088;0.878175;0.817514;0.841012;0.94962;0.936162;0.879391;0.870742;0.885702;0.915285;0.946812;0.971573;1.00379;1.00956;1.01081;1.04439;1.09891;1.20748;1.28618;1.34731;1.43176;1.55241;1.59051;1.4874;1.49004;1.49004;1.49412;1.49004;1.49004;1.49004;0.90794675862069;0.339903865209919;0.955222059743398;0.986876368877685;0.927471025640393;0;4.84998498777347e-46;0;0.0192269796671689;0.912449183420415;0.912449183420415;0.4932328;0.000755457940589687;0.5125582;0.0136629056463111;0.5658228;0.0247796922741183;0.7021134;0.0326340045857078;0.8251802;0.0383091564733551;0.8275464;0.0285412589035592;0.8847398;0.0576925500927113;0.9180228;0.0417853014432109;1.033492;0.0398989463520029;1.365028;0.133151681063365;1.510422;0.0448349954834391;1.49004;0
"59";"industryNettoDemand_km3";"Ethiopia";"AFR";"ETH";0.0552561;0.0552561;0.0554075;0.0544162;0.0539022;0.0550751;0.0569666;0.0606243;0.0619164;0.0617166;0.0620681;0.0636292;0.0638088;0.0614358;0.0604283;0.0636804;0.0677188;0.0717477;0.0681865;0.0698829;0.0731341;0.0749496;0.0756166;0.0698014;0.0702479;0.071928;0.0698845;0.0725628;0.0725342;0.0735124;0.0733505;0.0737743;0.0745411;0.0759467;0.0761674;0.0655475;0.060355;0.0616446;0.0632352;0.0636991;0.0612073;0.0600869;0.0603601;0.0601495;0.0589136;0.0602159;0.0628504;0.0666042;0.0706522;0.0762745;0.0833869;0.0877297;0.0852761;0.0852761;0.0855098;0.0852761;0.0852761;0.0852761;0.0682047931034483;0.00937122087355774;0.642867481442284;0.571226394108423;0.452809807020768;5.29435828511282e-08;2.8304398607834e-06;5.55301503446515e-07;0.000356753508259249;0.413278598695947;0.413278598695947;0.05484762;0.000657099617257537;0.0592598;0.00307106375625776;0.06227404;0.00144427841948843;0.06824326;0.00300281078374912;0.07274992;0.00265320159750442;0.07208438;0.00135410409201065;0.074756;0.00126443303500027;0.06289628;0.00198828827562806;0.06014348;0.000820743499517357;0.06731944;0.00636876275527672;0.08543572;0.00154243740294379;0.0852761;0
"6";"industryNettoDemand_km3";"United Arab Emirates";"MENA";"ARE";0.00289909;0.00289909;0.00290703;0.00292949;0.00294546;0.00299605;0.00307345;0.00304849;0.00311643;0.00318575;0.00326904;0.00334625;0.00342612;0.00342294;0.00362391;0.00427476;0.00488253;0.00528086;0.00559716;0.00584933;0.00569023;0.00601253;0.0063485;0.00647058;0.00646309;0.00640514;0.00696242;0.00688453;0.00669606;0.0063125;0.00801579;0.00811183;0.00837814;0.00789311;0.00790076;0.008077;0.0081589;0.00843175;0.00868573;0.00874472;0.00852719;0.00867104;0.00896303;0.00897823;0.00903897;0.00930158;0.00732125;0.00764192;0.00788123;0.00812171;0.00823998;0.00780806;0.00789166;0.00789166;0.00791328;0.00789166;0.00789166;0.00789166;0.00633590189655172;0.00217494867173107;0.899735257274451;0.838931071373198;0.722310550073343;0;2.01022715758777e-16;1.33226762955019e-15;0.000115881570334368;0.809523533182723;0.809523533182723;0.002916032;2.06290067623237e-05;0.003084034;7.16104509132571e-05;0.003417652;0.0001321228639184;0.005176928;0.000620503530747408;0.006196986;0.000338912661064765;0.00665213;0.000286606038840775;0.008059926;0.000199413862933347;0.00841962;0.000300838437454391;0.008835692;0.000223683793601593;0.008053538;0.000757895341567687;0.007948928;0.000167619425843188;0.00789166;0
"60";"industryNettoDemand_km3";"Finland";"Other";"FIN";0.271342;0.271342;0.272085;0.282949;0.289055;0.296241;0.307521;0.317786;0.324975;0.326571;0.32103;0.335857;0.348617;0.359299;0.378072;0.411846;0.254341;0.26705;0.273689;0.27793;0.495659;0.303715;0.321332;0.318838;0.319033;0.315431;0.318763;0.324504;0.352254;0.376982;0.396477;0.407285;0.428477;0.414644;0.397442;0.645263;0.673502;0.417731;0.723597;0.715608;0.417672;0.41797;0.713145;0.71892;0.423623;0.449793;0.469216;0.473418;0.483273;0.508002;0.521987;0.501103;0.499788;0.499788;0.501157;0.499788;0.499788;0.499788;0.412971620689655;0.126066311120807;0.70203350384823;0.824530405975507;0.65190044603258;8.24031065604913e-10;1.80353333505747e-15;5.70876679262255e-13;0.00524091968377983;0.492851040525422;0.492851040525422;0.2773546;0.00818944554289238;0.3146188;0.0127304695200138;0.348575;0.0218263229725027;0.2969712;0.0648333632684592;0.3517154;0.0807713007156626;0.3375868;0.0263793627424925;0.408865;0.0132709387196234;0.6351402;0.125638898561313;0.538266;0.16230803296356;0.4767404;0.0212942468826676;0.5047646;0.00965098763339794;0.499788;0
"61";"industryNettoDemand_km3";"Fiji";"EAP";"FJI";0.00151435;0.00151435;0.0015185;0.00152193;0.00152858;0.00153676;0.0015577;0.00156753;0.00156619;0.00159118;0.00159248;0.00162492;0.00170838;0.0017595;0.00188136;0.00204453;0.00220437;0.00232898;0.00232538;0.00233834;0.00242663;0.00256665;0.00267818;0.00268156;0.00263322;0.00256566;0.00258484;0.00254911;0.00263714;0.00256275;0.00251534;0.00256292;0.00275396;0.00267462;0.00274612;0.00278982;0.00287108;0.00292638;0.0029837;0.00296041;0.00275175;0.00287942;0.00246648;0.00273903;0.00282451;0.00302389;0.00275289;0.00275396;0.00275396;0.00275396;0.00275289;0.00275396;0.00472108;0.00472108;0.00473401;0.00472108;0.00472108;0.00472108;0.00259381913793103;0.000878927897698028;0.863829646644631;0.933390985441966;0.814269185345714;0;1.35088735163212e-26;0;4.49605872219996e-05;0.746201658422186;0.746201658422186;0.001519542;5.96631125570901e-06;0.001563872;1.9606345146406e-05;0.001713328;0.000114903549640557;0.00224832;0.000126500836163244;0.002597248;0.000106065105336298;0.0025799;3.4444685366541e-05;0.002650592;0.0001076654193323;0.002906278;7.76690010235744e-05;0.002732238;0.000159083961385176;0.002807732;0.000120836883731748;0.003936604;0.0010801026782811;0.00472108;0
"62";"industryNettoDemand_km3";"France";"Other";"FRA";4.31677;4.31677;4.32859;4.42504;2.66268;2.75096;2.83301;2.89438;2.96033;3.02933;3.10654;3.19618;3.27528;3.3857;3.52679;3.8213;3.90447;4.16914;4.21704;4.34317;4.63187;4.90709;5.09813;4.89497;4.90762;4.84074;8.14922;8.2544;5.28792;5.52917;5.73776;5.79324;6.04215;6.04907;6.21894;6.1128;6.20318;6.46746;6.46804;10.8901;6.40953;10.9688;10.6962;10.7163;10.9592;6.67219;6.93969;7.00391;7.10259;7.38335;7.57792;7.394;7.33037;7.33037;7.35046;7.33037;7.33037;7.33037;5.82367810344828;2.21856756882458;0.78189666597848;0.869270934796539;0.735664190494867;4.31876756579186e-13;8.9044212883163e-19;4.44089209850063e-16;0.102724170229781;0.611362396268257;0.611362396268257;4.00997;0.754527109088865;2.893602;0.108274479772474;3.298098;0.163994320389457;4.091024;0.219723222555104;4.887936;0.166249155426426;6.41229;1.65258685935112;5.968232;0.199118493038693;7.228316;2.05309907678124;9.950006;1.98339330635152;7.020346;0.258129866695042;7.396624;0.104624835627111;7.33037;0
"63";"industryNettoDemand_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";"industryNettoDemand_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"industryNettoDemand_km3";"Gabon";"AFR";"GAB";0.00239587;0.00239587;0.00240243;0.00253401;0.00260915;0.0025083;0.00277222;0.00282116;0.00286935;0.00298333;0.00305336;0.00311734;0.00311959;0.00362083;0.00373849;0.00438581;0.00546211;0.0059767;0.00657141;0.00642774;0.00611307;0.00648901;0.00712659;0.00688045;0.00667881;0.00651547;0.00652782;0.00632707;0.00632144;0.00616353;0.00638224;0.0064859;0.00713011;0.00684972;0.00684618;0.00629916;0.0061183;0.00638253;0.00659423;0.00640777;0.00606653;0.00609008;0.00619411;0.00603186;0.00609636;0.0064411;0.00671876;0.00708784;0.00726979;0.00767472;0.00817264;0.0074278;0.0077751;0.0077751;0.0077964;0.0077751;0.0077751;0.0077751;0.00569565448275862;0.00181448656490138;0.872615290966525;0.825638149467637;0.668895988387247;0;1.53440151117788e-15;1.4122036873232e-13;9.37620720415879e-05;0.761457446028595;0.761457446028595;0.002467466;9.87219776949389e-05;0.002790872;0.000176288877612854;0.003329922;0.000323060548458025;0.005764754;0.000884342325024648;0.006657586;0.000385680928592535;0.006371066;0.000152392512053578;0.00673883;0.000303335897150337;0.006360398;0.000173041086363904;0.006095788;6.05040161476906e-05;0.007038442;0.000479537745876172;0.007789408;0.000263669033676691;0.0077751;0
"66";"industryNettoDemand_km3";"United Kingdom";"Other";"GBR";1.42916;1.42916;1.43308;1.45671;1.47755;1.50445;1.54299;1.57813;1.6062;1.62297;1.59406;1.63113;1.6829;1.74518;1.81955;1.89092;1.9322;2.03618;2.01282;2.09003;2.24584;2.43425;2.61427;2.573;2.53596;2.49778;2.45266;2.49964;2.66142;2.83259;3.00503;3.01446;3.16418;3.2029;3.23107;3.13013;3.20221;3.28721;3.3422;3.45147;3.52393;2.0329;2.02179;2.01868;2.07283;2.16302;2.27146;2.29335;2.33662;2.43043;2.38289;2.23376;2.25238;2.25238;2.25856;2.25238;2.25238;2.25238;2.27923724137931;0.586306829191993;0.540104523288208;0.5765189463486;0.491656760974292;1.20964485301744e-05;2.17805529745302e-06;5.46032943304908e-08;0.0187522501461133;0.291712896076385;0.291712896076385;1.445132;0.0214501578082773;1.570948;0.0479692789189081;1.694564;0.0900617217801214;1.99243;0.0802924460955077;2.480664;0.147250397384863;2.588818;0.157698662391284;3.123528;0.106601343659449;3.282644;0.124298162013764;2.334026;0.665527265955348;2.298976;0.0974295141628038;2.275994;0.060476549008686;2.25238;0
"67";"industryNettoDemand_km3";"Georgia";"ECA";"GEO";0.306357;0.306357;0.307196;0.307322;0.307368;0.307415;0.524802;0.525062;0.526299;0.533203;0.54579;0.56027;0.571485;0.590451;0.363018;0.391252;0.440003;0.457249;0.479903;0.497879;0.505754;0.533905;0.552903;0.543932;0.55973;0.573604;0.577415;0.586058;0.597129;0.563789;0.547545;0.544232;0.612819;0.571513;0.820626;0.741969;0.71927;0.730616;0.762609;0.796617;0.806343;0.747949;0.801797;0.782522;0.797656;0.841545;0.908789;0.971233;1.02529;1.1128;1.19005;1.12844;1.15312;1.15312;1.15627;1.15312;1.15312;1.15312;0.678051724137931;0.262690986677249;0.927924057411818;0.937212535647186;0.827925706134487;0;2.71921951600554e-27;0;0.0144347154326493;0.86104305632361;0.86104305632361;0.30692;0.000517789049710401;0.4833562;0.0984139490758297;0.5262028;0.0926712203313413;0.4532572;0.041040701763006;0.5392448;0.0210849877804091;0.579599;0.0126460029455951;0.619347;0.115803424614732;0.7502162;0.0304814171865417;0.7872534;0.0237242767076259;0.9719314;0.104497806681767;1.1562;0.0219966917967225;1.15312;0
"68";"industryNettoDemand_km3";"Ghana";"AFR";"GHA";0.043968;0.043968;0.0440884;0.0444261;0.0448085;0.0458768;0.0471056;0.0491717;0.0493972;0.0463007;0.0769373;0.0474627;0.0488075;0.0477219;0.0771732;0.0803757;0.0838244;0.0824874;0.0816548;0.08504;0.087708;0.090068;0.092351;0.0900911;0.0876887;0.0850258;0.0852694;0.0861458;0.0924859;0.0889625;0.0888939;0.0888853;0.0913897;0.0937826;0.0923267;0.0894369;0.0862118;0.0902681;0.0915919;0.0910145;0.0919035;0.0925802;0.0839118;0.0817162;0.0846393;0.0888168;0.0921751;0.0969663;0.116967;0.122297;0.127024;0.122854;0.128571;0.128571;0.128923;0.128571;0.128571;0.128571;0.0850659086206896;0.0256414132108572;0.90359702884442;0.888717987213934;0.761157504026867;0;1.28159480604072e-20;0;0.00137204189301423;0.816487590536463;0.816487590536463;0.0442518;0.000363345503618802;0.0475704;0.00162771450352941;0.05962052;0.0159238703785229;0.08267646;0.00182188892306858;0.08958136;0.00195315121355209;0.08757788;0.00315827794169544;0.09105564;0.00215331117073218;0.08970464;0.00211344426659422;0.0869502;0.00495476967829989;0.10344444;0.0151757275062186;0.1271886;0.00253209662137921;0.128571;0
"69";"industryNettoDemand_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"industryNettoDemand_km3";"Argentina";"LCR";"ARG";1.49277;1.49277;1.49686;1.53731;1.58409;1.4458;1.59094;1.63335;1.6316;1.54646;1.57932;1.65387;1.65168;1.56707;1.58041;1.78301;1.95334;1.76327;1.74425;1.79527;1.8009;1.89736;1.95117;1.95343;1.98323;2.102;1.93028;1.98197;2.11541;2.11292;2.1873;1.87344;2.23614;2.43438;2.56849;2.70159;2.76545;2.75897;2.79698;2.8584;2.86995;2.81471;2.81349;2.75369;2.0514;2.20382;2.32023;2.44707;2.5664;2.72071;2.90803;2.84498;2.9985;2.9985;3.00672;2.9985;2.9985;2.9985;2.18701637931034;0.532893066145835;0.928197110226997;0.945397529227925;0.824283804201345;0;6.0755505089661e-29;0;0.0292907776308096;0.861549875433747;0.861549875433747;1.52076;0.0400708173113552;1.56963;0.077822479400235;1.60647;0.0426007928329978;1.807828;0.0836285777709989;1.917218;0.0720170963730141;2.048516;0.0864455645478702;2.25995;0.264980034719599;2.776278;0.0573753115024224;2.660648;0.343053583015831;2.451646;0.202652872987283;2.951346;0.0719431739639001;2.9985;0
"70";"industryNettoDemand_km3";"Guinea";"AFR";"GIN";0.00815004;0.00815004;0.00817237;0.00817554;0.00817554;0.00817554;0.0140098;0.0140152;0.0140469;0.0142312;0.0145677;0.0149544;0.0152541;0.0157612;0.00965218;0.0104048;0.0117096;0.0121696;0.0127758;0.0132548;0.0134612;0.014212;0.0155757;0.0154107;0.0162986;0.0173737;0.0182826;0.0193468;0.015939;0.016117;0.0168231;0.0166866;0.0168935;0.0172426;0.0173164;0.0170174;0.0169208;0.0171426;0.0172687;0.0170645;0.0167954;0.0165373;0.0159382;0.0155674;0.0157873;0.0163003;0.0165233;0.0153853;0.0151431;0.0169954;0.0163635;0.0167935;0.0170769;0.0170769;0.0171236;0.0170769;0.0170769;0.0170769;0.014910999137931;0.00293732778253588;0.730876659580269;0.730601811162543;0.548607634158514;7.34250438227946e-11;7.5245243188474e-11;1.35934885570066e-09;0.000127129730536159;0.53418069151922;0.53418069151922;0.008164706;1.34505680177453e-05;0.012895728;0.00264022873874973;0.014037916;0.00249018601399173;0.01206292;0.001097081743536;0.01499164;0.00113742768253634;0.01741182;0.00144478511620241;0.01699244;0.000273648210299282;0.0170828;0.00013133059430308;0.01612512;0.000519442169062158;0.01606948;0.000781479444387375;0.01688688;0.000320506633316691;0.0170769;0
"71";"industryNettoDemand_km3";"Guadeloupe (Fr.)";"Other";"GLP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"72";"industryNettoDemand_km3";"Gambia, The";"AFR";"GMB";2.31253e-05;2.31253e-05;2.31887e-05;2.30986e-05;2.29795e-05;2.32486e-05;2.37229e-05;2.43153e-05;2.27686e-05;2.27311e-05;2.23955e-05;2.22058e-05;2.26073e-05;3.37863e-05;2.47969e-05;3.65738e-05;3.79627e-05;4.07543e-05;4.04132e-05;4.11678e-05;4.2778e-05;4.5332e-05;4.63406e-05;4.44752e-05;4.36465e-05;4.20257e-05;4.05644e-05;4.17862e-05;4.38123e-05;4.5774e-05;4.58857e-05;4.55573e-05;4.70259e-05;4.63767e-05;4.70571e-05;4.63606e-05;4.24148e-05;4.4328e-05;4.43185e-05;4.35118e-05;4.40176e-05;4.39702e-05;4.26722e-05;4.28281e-05;4.28673e-05;4.45915e-05;4.61905e-05;4.72857e-05;4.8095e-05;5.08972e-05;5.3181e-05;5.19902e-05;5.21546e-05;5.21546e-05;5.22975e-05;5.21546e-05;5.21546e-05;5.21546e-05;3.99309620689655e-05;1.03081048680038e-05;0.888657712576471;0.880471452328077;0.702887073096581;0;8.46683995985411e-20;7.7715611723761e-15;5.42455307760924e-07;0.789712530121647;0.789712530121647;2.310348e-05;7.68269614132961e-08;2.33573e-05;6.71181268361983e-07;2.515836e-05;4.93535497791192e-06;3.937436e-05;2.0022343926224e-06;4.451446e-05;1.39403624343128e-06;4.279252e-05;2.03066404336119e-06;4.638054e-05;6.70229145889673e-07;4.418674e-05;1.44553603829168e-06;4.327108e-05;6.64075994898174e-07;4.741198e-05;2.34927341043992e-06;5.235558e-05;4.74072760238341e-07;5.21546e-05;0
"73";"industryNettoDemand_km3";"Guinea-Bissau";"AFR";"GNB";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
