"FID";"livestock_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"239";"livestock_water_withdrawal_km3";"Turks and Caicos Islands (U.K.)";"Other";"TCA";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"24";"livestock_water_withdrawal_km3";"Belize";"LCR";"BLZ";7.52208e-06;7.52244e-06;7.53998e-06;7.74875e-06;7.97777e-06;8.38265e-06;8.75103e-06;9.03975e-06;9.27549e-06;9.31231e-06;9.88227e-06;1.00352e-05;1.04461e-05;1.06487e-05;1.11944e-05;1.11014e-05;1.0882e-05;1.10295e-05;1.05302e-05;1.12137e-05;1.15264e-05;1.19208e-05;1.34995e-05;1.39304e-05;1.37241e-05;1.45384e-05;1.44212e-05;1.47259e-05;1.46811e-05;1.44867e-05;1.48335e-05;1.51213e-05;1.49266e-05;1.50915e-05;1.57562e-05;1.63007e-05;1.60586e-05;1.65474e-05;1.6711e-05;1.68999e-05;1.65667e-05;1.70291e-05;1.7281e-05;1.74578e-05;1.8105e-05;1.82378e-05;1.84225e-05;1.83199e-05;1.96583e-05;1.9862e-05;2.066e-05;2.08298e-05;2.0962e-05;2.09589e-05;2.1014e-05;2.09595e-05;2.09637e-05;2.09601e-05;1.43790520689655e-05;4.27871707650366e-06;0.993737056716257;0.996431757359501;0.964912280701754;0;0;0;2.51788375526775e-07;0.987513337891089;0.987513337891089;7.662204e-06;2.00735851132776e-07;8.952246e-06;3.8946026739579e-07;1.0441334e-05;5.21447302016225e-07;1.095136e-05;2.64398700828881e-07;1.292024e-05;1.11173586476285e-06;1.457066e-05;1.29155654154203e-07;1.514582e-05;3.61149840094108e-07;1.650352e-05;3.32107011368324e-07;1.728792e-05;5.66496449238652e-07;1.89001e-05;7.91121662577888e-07;2.088494e-05;1.4291888608578e-07;2.09611e-05;2.27156333832002e-09
"240";"livestock_water_withdrawal_km3";"Guernsey (U.K.)";"Other";"GGY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"241";"livestock_water_withdrawal_km3";"Jersey (U.K.)";"Other";"JEY";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"242";"livestock_water_withdrawal_km3";"Malta";"MENA";"MLT";1.60857e-05;1.66747e-05;1.55381e-05;1.50408e-05;1.50183e-05;1.50127e-05;1.40503e-05;1.62275e-05;1.53855e-05;1.57562e-05;1.54874e-05;1.53895e-05;1.63246e-05;1.61341e-05;1.53885e-05;1.64089e-05;1.50669e-05;1.50682e-05;1.62413e-05;1.63476e-05;1.54745e-05;1.60711e-05;1.60449e-05;1.55012e-05;1.62793e-05;1.42717e-05;1.72878e-05;1.7375e-05;1.59934e-05;1.70943e-05;1.58489e-05;1.71771e-05;1.5678e-05;1.43701e-05;1.40689e-05;1.2947e-05;1.30547e-05;1.2697e-05;1.44006e-05;1.26219e-05;1.23717e-05;1.15975e-05;9.80767e-06;8.18474e-06;8.94726e-06;8.93689e-06;8.81059e-06;8.62351e-06;8.55138e-06;8.47831e-06;8.94829e-06;8.98805e-06;8.89169e-06;8.88763e-06;8.88169e-06;8.69452e-06;8.85213e-06;8.87368e-06;1.34867487931034e-05;3.13298031472589e-06;-0.824165707828851;-0.721677074041035;-0.525710828796128;1.90162022664082e-15;0;5.56804524139672e-09;-1.52905401273492e-07;0.679249113961027;0.679249113961027;1.567152e-05;7.10672246538445e-07;1.528644e-05;8.24478161020654e-07;1.574482e-05;4.49211828651027e-07;1.582658e-05;6.95486345660359e-07;1.58742e-05;3.64315522589966e-07;1.640444e-05;1.31489089015021e-06;1.54286e-05;1.25153016743505e-06;1.314424e-05;7.24262413079679e-07;1.0181774e-05;1.76438228629172e-06;8.680136e-06;1.8938004667863e-07;8.91947e-06;4.6761766433701e-08;8.80677666666667e-06;9.78124226943255e-08
"243";"livestock_water_withdrawal_km3";"Timor-Leste";"EAP";"TLS";1.89079e-06;2.13761e-06;2.11523e-06;2.09577e-06;2.05035e-06;2.12562e-06;2.30166e-06;1.90795e-06;2.56904e-06;2.35088e-06;2.06018e-06;1.89364e-06;2.10261e-06;2.19729e-06;2.35849e-06;2.37701e-06;2.37172e-06;2.08862e-06;1.83796e-06;1.49806e-06;1.17256e-06;8.50174e-07;6.68073e-07;6.80051e-07;7.89891e-07;8.99527e-07;1.01383e-06;1.12073e-06;1.16526e-06;1.19749e-06;1.23377e-06;1.41836e-06;1.50894e-06;1.68733e-06;1.84989e-06;2.0063e-06;2.48176e-06;2.58026e-06;2.75049e-06;2.87729e-06;3.13006e-06;2.28358e-06;2.58232e-06;3.23405e-06;3.0259e-06;2.9109e-06;2.83759e-06;2.89334e-06;2.93344e-06;2.98624e-06;3.04396e-06;3.09625e-06;3.18209e-06;3.17878e-06;3.20221e-06;3.18799e-06;3.1845e-06;3.19003e-06;2.17871872413793e-06;7.63162513096764e-07;0.532435080431447;0.586637546525578;0.437386569872958;1.69299046979265e-05;2.13774950295718e-06;1.23540034269176e-06;2.40621434679624e-08;0.283487114874039;0.283487114874039;2.05795e-06;9.88145890038511e-08;2.25103e-06;2.4854342377138e-07;2.122442e-06;1.71712769967758e-07;2.034674e-06;3.74284349365559e-07;8.321498e-07;2.04966474994571e-07;1.0793674e-06;1.22146502523814e-07;1.539658e-06;2.38366934724596e-07;2.53922e-06;3.34632633420592e-07;2.851182e-06;4.02910048670916e-07;2.912302e-06;5.44450385251035e-08;3.140658e-06;6.76038458225565e-08;3.18750666666667e-06;2.79650376959027e-09
"244";"livestock_water_withdrawal_km3";"Indonesia";"EAP";"IDN";0.00995981;0.0099507;0.00998182;0.0100295;0.0101753;0.0101282;0.0102178;0.0106809;0.0105991;0.010364;0.0118292;0.0101078;0.00971814;0.0102459;0.0104271;0.0103542;0.0108162;0.0105015;0.0106664;0.0108322;0.0112722;0.0114822;0.012329;0.0133652;0.0136501;0.0169418;0.0196113;0.0205163;0.0221797;0.0233477;0.0245135;0.0261983;0.0284968;0.0311703;0.0340264;0.0355277;0.0397274;0.0423496;0.0453773;0.0408;0.0324647;0.0313714;0.0375607;0.0398023;0.0462351;0.0454371;0.0441424;0.0452422;0.0453813;0.0489695;0.0493975;0.052036;0.0612261;0.0605265;0.0597343;0.0605808;0.0598139;0.0588933;0.0275738563793103;0.0178121981804909;0.947343467110758;0.975022301516503;0.891107078039928;0;0;0;0.000999253328309072;0.897459644677427;0.897459644677427;0.010019426;9.23170232405704e-05;0.010398;0.000238166800793057;0.010465628;0.000805585592547434;0.0106341;0.00020577541155347;0.01241974;0.00107374850314215;0.02051936;0.00246879292124714;0.02888106;0.00381233461319963;0.0407564;0.00361562749394901;0.03748684;0.00601081025969045;0.0458345;0.0018306804540935;0.05658408;0.00546229976676491;0.0597626666666667;0.000844915796593559
"245";"livestock_water_withdrawal_km3";"Sudan";"AFR";"SDN";0.020958;0.0209505;0.0212759;0.0209727;0.0211848;0.023794;0.0262576;0.0263598;0.0290043;0.0315422;0.0346874;0.0340331;0.0346175;0.0351809;0.0357669;0.0384766;0.0394212;0.0422197;0.0426964;0.0432662;0.0449479;0.048625;0.0508847;0.0540019;0.0559129;0.0544944;0.0538857;0.0544716;0.0501546;0.0502011;0.051203;0.0561255;0.0542908;0.0577336;0.06813;0.075485;0.0818469;0.0867377;0.0904142;0.0920844;0.0959697;0.103653;0.109704;0.111036;0.108428;0.111203;0.113045;0.111921;0.115464;0.113926;0.121511;0.117654;0.113653;0.113645;0.111486;0.111287;0.110821;0.107237;0.0664817293103448;0.0344119713433027;0.965526990835184;0.973914915869452;0.891107078039928;0;0;0;0.00196754462764156;0.932242370031243;0.932242370031243;0.02106838;0.000151535695464798;0.02739158;0.00296317290450625;0.03485716;0.000651491502630694;0.04121602;0.00212884577224373;0.05087448;0.0043402490472322;0.05264148;0.00226223130050842;0.05749658;0.00642051077345097;0.08531364;0.00675476314632867;0.10575814;0.00614001102995752;0.1131118;0.00167792660745338;0.1155898;0.00399049329030885;0.109781666666667;0.00221602918151665
"246";"livestock_water_withdrawal_km3";"South Sudan";"AFR";NA;0.011019;0.0110189;0.0110534;0.0110311;0.011039;0.0122985;0.0136009;0.0135654;0.0148937;0.0163574;0.0180243;0.0177431;0.0180493;0.0183754;0.0187347;0.0202804;0.0209612;0.0221766;0.0226041;0.0231391;0.023962;0.0256058;0.0270112;0.0283299;0.0298364;0.029859;0.0307467;0.0305317;0.0288183;0.0289418;0.0292437;0.0304294;0.0311396;0.0331266;0.03865;0.0433595;0.0477066;0.0492907;0.0511045;0.0533836;0.0557672;0.0579229;0.059994;0.0616906;0.0622111;0.0640329;0.0643893;0.0652525;0.0660246;0.0663299;0.0670108;0.0671743;0.0674662;0.0675118;0.0676667;0.0675095;0.0674643;0.0673901;0.0375836413793103;0.0207566045430993;0.973088984111181;0.994709157464087;0.962492437991531;0;0;0;0.00119607795994954;0.946902170998527;0.946902170998527;0.01103228;1.45601167577737e-05;0.01414318;0.00154084328437385;0.01818536;0.000380110573386218;0.02183228;0.00118206945523518;0.02694906;0.00228987923437023;0.0297795;0.000885049103157558;0.03251786;0.00370658518288734;0.04896898;0.00378195347366939;0.05951716;0.00268385895177075;0.06520584;0.000997319130469279;0.06736596;0.000266755549145654;0.0674546333333333;6.02841051466615e-05
"25";"livestock_water_withdrawal_km3";"Bermuda (U.K.)";"Other";"BMU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";"livestock_water_withdrawal_km3";"Bolivia";"LCR";"BOL";0.00280014;0.00280125;0.00281122;0.00288422;0.00295545;0.00304014;0.00308621;0.00313788;0.0031974;0.00330212;0.00340071;0.00344299;0.00356405;0.00372325;0.00391195;0.00403003;0.00439086;0.00454945;0.00482579;0.00504602;0.00545279;0.00572474;0.00599986;0.00589306;0.00584331;0.00635515;0.00603196;0.00639127;0.00589443;0.006235;0.00644158;0.00656711;0.00617099;0.0063354;0.00647831;0.00658903;0.00676546;0.00691349;0.00703148;0.007217;0.00738958;0.00756074;0.00773294;0.00794157;0.00818986;0.00848186;0.00878552;0.00895776;0.00910671;0.00913475;0.00925159;0.00942897;0.00945596;0.00945401;0.00948237;0.00944435;0.009453;0.00947792;0.00613727603448276;0.00224384765008518;0.989939722844379;0.994955243163432;0.966122202056866;0;0;0;0.000131538455504628;0.979980654865205;0.979980654865205;0.002850456;6.82937437105333e-05;0.00315275;0.000102022938597161;0.00360859;0.000210829001325719;0.00456843;0.000392457731163497;0.005782752;0.000209291258465326;0.006181562;0.000213185015115979;0.006398678;0.0001519844616071;0.006903292;0.000241198640481243;0.007762938;0.00031438507156034;0.00889332;0.000268745428891358;0.00941458;9.30528419770185e-05;0.00945842333333333;1.74297341727676e-05
"27";"livestock_water_withdrawal_km3";"Brazil";"LCR";"BRA";0.901793;0.902587;0.906167;0.929734;0.959642;0.990481;1.02908;1.06089;1.09675;1.13367;1.17554;1.21221;1.25366;1.30504;1.38235;1.41991;1.50145;1.53666;1.69082;1.77961;1.77338;1.81168;1.97913;2.02008;2.04756;2.05839;2.12134;2.12817;2.191;2.24652;2.31581;2.38526;2.4351;2.51719;2.56184;2.56647;2.62043;2.66871;2.62438;2.67264;2.68805;2.72181;2.81818;2.917;3.06289;3.22619;3.38543;3.41318;3.40165;3.29647;3.34401;3.39513;3.46013;3.45519;3.44366;3.43388;3.44694;3.41912;2.21106955172414;0.873731877305381;0.993657173654061;0.996493278784337;0.970961887477314;0;0;0;0.0514121035405575;0.987354578754175;0.987354578754175;0.9199846;0.0249614554924187;1.0621742;0.0559998337783247;1.26576;0.081070659612464;1.58569;0.14632208497011;1.926366;0.125311545677164;2.149084;0.0719083648124471;2.44304;0.0989958425894744;2.630526;0.0432275390231737;2.841586;0.152586177388386;3.344584;0.0805643089711568;3.419624;0.0494995927255973;3.43331333333333;0.0139186541494979
"28";"livestock_water_withdrawal_km3";"Barbados";"LCR";"BRB";0;0;0;1.37502e-08;1.44519e-08;1.35917e-08;1.46952e-08;1.52357e-08;1.61078e-08;1.6718e-08;1.76939e-08;1.8495e-08;1.96009e-08;2.06579e-08;2.0025e-08;2.05625e-08;2.11324e-08;2.13583e-08;2.23444e-08;2.25314e-08;2.27838e-08;2.31187e-08;2.35178e-08;2.37884e-08;2.428e-08;2.3288e-08;2.36072e-08;2.38598e-08;2.40272e-08;2.41679e-08;2.44913e-08;2.47931e-08;2.50746e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.06853448275862e-08;1.07464217910889e-08;-0.571279926939421;-0.480057890797587;-0.171517259107881;2.82301330813232e-06;0.000137066691046166;0.0757691704532662;-3.63549429388775e-10;0.326360754923899;0.326360754923899;5.64042e-09;7.72744661527985e-09;1.526968e-08;1.2193107425919e-09;1.929454e-08;1.19242309731068e-09;2.15858e-08;8.32782087343382e-10;2.349774e-08;5.80990101464732e-10;2.379002e-08;3.49772829133425e-10;1.48718e-08;1.35776007845643e-08;0;0;0;0;0;0;0;0;0;0
"29";"livestock_water_withdrawal_km3";"Brunei";"Other";"BRN";4.17847e-06;4.17862e-06;4.1884e-06;4.39196e-06;4.60776e-06;5.08584e-06;5.1016e-06;5.46396e-06;5.54467e-06;5.93256e-06;6.3306e-06;6.96526e-06;7.35736e-06;7.5447e-06;7.78799e-06;7.99173e-06;8.23696e-06;8.47076e-06;8.90293e-06;9.08995e-06;9.42511e-06;9.74208e-06;1.00918e-05;1.02942e-05;1.02884e-05;1.04817e-05;1.05169e-05;1.06773e-05;1.06657e-05;1.08766e-05;1.10856e-05;1.10692e-05;1.12745e-05;1.45439e-05;1.64289e-05;1.84393e-05;1.90929e-05;2.17505e-05;2.25573e-05;2.28708e-05;2.32501e-05;2.33942e-05;2.39582e-05;2.88333e-05;3.09718e-05;3.17678e-05;3.47289e-05;3.55811e-05;3.59614e-05;3.6534e-05;3.71581e-05;4.00407e-05;4.33786e-05;4.33683e-05;4.34747e-05;4.3372e-05;4.33677e-05;4.33693e-05;1.79661201724138e-05;1.33202738557486e-05;0.9360924122752;0.998277400104587;0.984271022383545;0;0;0;7.38384376941762e-07;0.876269004319197;0.876269004319197;4.309042e-06;1.9021124814269e-07;5.425726e-06;3.51094849834058e-07;7.197182e-06;5.70138584398565e-07;8.538466e-06;4.55899888604943e-07;9.968318e-06;3.77544014943953e-07;1.064364e-05;1.56666518439646e-07;1.288042e-05;2.47182886685143e-06;2.094216e-05;2.04118922150789e-06;2.608152e-05;3.57890512126265e-06;3.491464e-05;1.87745196822715e-06;4.148408e-05;2.82398246311835e-06;4.33696666666667e-05;2.17332310835847e-09
"3";"livestock_water_withdrawal_km3";"Angola";"AFR";"AGO";0.000425825;0.000431258;0.000432456;0.000467287;0.000503111;0.000526801;0.000579853;0.00062882;0.000664893;0.000728326;0.000735639;0.000803692;0.000874966;0.00094966;0.000977283;0.000995467;0.00101473;0.00102374;0.000962911;0.000978268;0.00100433;0.00105543;0.00104737;0.00102999;0.00112424;0.00108753;0.00112352;0.00112836;0.00116661;0.00111368;0.00108088;0.00104759;0.0010778;0.00107975;0.00113332;0.00109188;0.00101391;0.00104854;0.00111846;0.00123302;0.00136331;0.00136949;0.00142966;0.00145334;0.00146384;0.00143788;0.00126394;0.00138191;0.00154389;0.00153589;0.0016998;0.0017231;0.00176326;0.00174467;0.00170377;0.00167307;0.00170912;0.00168372;0.00111129062068966;0.000369781365287976;0.956136368358082;0.960810852379341;0.857229280096794;0;0;0;2.09370494939861e-05;0.914196754896985;0.914196754896985;0.0004519874;3.29520675421133e-05;0.0006257386;7.73965013505132e-05;0.000868248;0.000100392106898401;0.0009950232;2.51253837920936e-05;0.001052272;4.47446043674543e-05;0.00112394;2.85980654940155e-05;0.001083868;3.0920463612307e-05;0.001101162;8.38956120425854e-05;0.001415928;4.69279423158528e-05;0.001432702;0.000116294654090375;0.00172692;2.70262252266202e-05;0.00168863666666667;1.85210915805017e-05
"30";"livestock_water_withdrawal_km3";"Bhutan";"SOA";"BTN";0.00492898;0.0049291;0.00494099;0.00488516;0.00484321;0.0048481;0.00491639;0.00491282;0.00492673;0.00493981;0.00496919;0.0049663;0.00497648;0.00499271;0.00502441;0.00501831;0.00503194;0.00505726;0.00509994;0.00509043;0.00514462;0.0052147;0.00530286;0.00535924;0.00546989;0.00552532;0.00558562;0.00561848;0.00567882;0.00574137;0.00579999;0.00582215;0.00585847;0.00589864;0.00595182;0.00592906;0.00592576;0.00592733;0.00593499;0.00587111;0.00581925;0.00577753;0.00575281;0.00567586;0.00562792;0.00557763;0.00569109;0.00577613;0.0058702;0.00595111;0.00607922;0.00621876;0.00634425;0.00634352;0.00628497;0.00616121;0.00634437;0.00634361;0.00552582655172414;0.000481787257296376;0.942232959542511;0.928142975791319;0.803992740471869;0;0;0;2.68821637085112e-05;0.887802950048236;0.887802950048236;0.004905488;4.08092191790042e-05;0.00490877;3.5501264062002e-05;0.004985818;2.38824364334965e-05;0.005059576;3.55429912922364e-05;0.005298262;0.000126277571721981;0.005629922;8.34368564844097e-05;0.005866214;6.07598891539477e-05;0.00591765;2.62502847603604e-05;0.005730674;7.76114587544907e-05;0.005773232;0.000146679263087868;0.006254144;0.000110575580622487;0.00628306333333333;0.000105528766378336
"31";"livestock_water_withdrawal_km3";"Botswana";"AFR";"BWA";9.91553e-05;9.81199e-05;9.86328e-05;0.000101392;0.000101118;0.000101864;0.000100329;8.70789e-05;7.72102e-05;8.75743e-05;9.45214e-05;0.000105303;0.000107918;0.00011011;0.000121599;0.000123641;0.000134537;0.00014293;0.00015479;0.000164372;0.000156567;0.00015686;0.000158395;0.000158647;0.000158555;0.000153696;0.00014988;0.000140813;0.000138405;0.000137649;0.000146634;0.000154021;0.000163448;0.000146227;0.000136171;0.000125274;0.00013474;0.000158656;0.000146621;0.000149918;0.000150632;0.000157669;0.000160316;0.00015407;0.000132149;0.000127823;0.000133582;0.000136726;0.000141556;0.00014015;0.000143369;0.000154024;0.000155549;0.000155067;0.0001508;0.00014723;0.000153768;0.000146122;0.000134896117241379;2.35571830760374e-05;0.676565284334068;0.541972992094497;0.38173018753781;5.55808021829307e-09;1.54372244293843e-05;2.30862245700347e-05;9.43808071610934e-07;0.457740583966041;0.457740583966041;9.96836e-05;1.48362504865616e-06;9.081128e-05;1.02731165007022e-05;0.00010789028;9.72468379393387e-06;0.000144054;1.60982146059742e-05;0.0001578048;1.00563820532038e-06;0.0001440886;7.25161639222594e-06;0.0001493002;1.01411940963577e-05;0.0001430418;1.31197431453516e-05;0.0001509672;1.11375329718928e-05;0.0001359674;5.50734625750007e-06;0.0001517618;5.04353375125021e-06;0.00014904;4.1318765712446e-06
"32";"livestock_water_withdrawal_km3";"Central African Republic";"AFR";"CAF";0.000208083;0.000208079;0.000208767;0.000208667;0.000209087;0.000219001;0.000229672;0.000236089;0.000258322;0.000279926;0.000302978;0.000310281;0.000328123;0.000342073;0.000361225;0.000379597;0.000390807;0.000403786;0.000417886;0.000449249;0.000497866;0.00062198;0.000669813;0.000689415;0.000733198;0.000808265;0.000785067;0.000808725;0.000826892;0.000832441;0.000859889;0.000895778;0.000925648;0.000994719;0.00102881;0.00105041;0.00108928;0.00111882;0.00115296;0.00118676;0.00122093;0.00125679;0.0012955;0.00132651;0.00135351;0.00139093;0.00141771;0.00144114;0.00147305;0.00154509;0.00151275;0.00158566;0.00162414;0.00162438;0.00162989;0.00162438;0.00162437;0.00162437;0.000863785068965517;0.000501158510045697;0.991775727254796;0.998708010808446;0.986077662499808;0;3.65325476784961e-74;0;2.94333168045769e-05;0.983619093171776;0.983619093171776;0.0002085366;4.43897285416344e-07;0.000244602;2.44274980605874e-05;0.000328936;2.36518923555812e-05;0.000408265;2.70136508361976e-05;0.0006424544;9.01570828570889e-05;0.000812278;1.86365371246914e-05;0.0009409688;6.97424363332685e-05;0.001119646;5.32224377495056e-05;0.001290648;5.30759354133302e-05;0.001453584;5.9412948756984e-05;0.001595364;4.94501560159318e-05;0.00162437333333333;5.77350269186197e-09
"33";"livestock_water_withdrawal_km3";"Canada";"Other";"CAN";0.0158804;0.0158849;0.0159498;0.0161172;0.0164638;0.0169836;0.0176881;0.0182703;0.0180263;0.0177136;0.017781;0.0174183;0.0178019;0.0182414;0.0188294;0.0195213;0.020384;0.0214418;0.0211804;0.0200909;0.018975;0.018382;0.0185101;0.0186711;0.0185602;0.0181709;0.0178676;0.0174387;0.0169448;0.0165826;0.0166901;0.0169211;0.0173484;0.0174306;0.0183166;0.0183444;0.0186885;0.0197009;0.0208021;0.0207446;0.0206993;0.0205892;0.020637;0.0210756;0.0211864;0.0209576;0.0224417;0.0231012;0.0227085;0.0219547;0.0216147;0.0204135;0.0201992;0.0201671;0.0202372;0.0199988;0.0202318;0.0202688;0.0190558793103448;0.00187233401070285;0.696986441170437;0.676889476760282;0.483363581367211;1.22182886030942e-09;1.57761198782488e-08;8.33691431445516e-08;7.72784275123808e-05;0.485790099175435;0.485790099175435;0.01605922;0.000245653947658083;0.01773638;0.000484420217373304;0.0180144;0.00054099931145982;0.02052368;0.000788321030418446;0.01861968;0.000224128170920123;0.01740092;0.000649957657851649;0.01734136;0.000624472667936716;0.0196561;0.00113544726209543;0.0208375;0.000273575949235309;0.02223274;0.000825760693542626;0.02052634;0.000615819829982764;0.0201664666666667;0.00014637736619209
"34";"livestock_water_withdrawal_km3";"Switzerland";"Other";"CHE";0.000868148;0.000868133;0.000870211;0.000888758;0.000909504;0.000892953;0.000884664;0.000903697;0.000923357;0.000944719;0.000961007;0.000963492;0.000975256;0.000955463;0.0009569;0.000983399;0.00101693;0.00102101;0.00103244;0.00102765;0.00103602;0.00104527;0.0010489;0.00103164;0.00102748;0.00102407;0.00104556;0.00103821;0.00102975;0.00100013;0.000983518;0.000978376;0.000977677;0.000956509;0.000905695;0.000873988;0.000867964;0.000871588;0.000877704;0.0008543;0.000833589;0.000827053;0.00082147;0.000819273;0.000809788;0.000788812;0.000781392;0.000772317;0.000771082;0.000775394;0.000792049;0.0007853;0.0007814;0.0007814;0.000783333;0.0007814;0.0007814;0.0007814;0.000906722275862069;9.4752828763179e-05;-0.614393547350526;-0.605218650762617;-0.396239687782593;2.89844608340564e-07;4.839538731197e-07;1.17617353515525e-05;-3.44738232489457e-06;0.377479431025954;0.377479431025954;0.0008809508;1.81644473546541e-05;0.000909878;2.42692444464182e-05;0.0009624236;7.85459790823182e-06;0.0010162858;1.93285921163441e-05;0.001037862;9.03615072915452e-06;0.001027544;1.73695302181723e-05;0.000960355;3.22639117668642e-05;0.0008691088;9.00613142253653e-06;0.0008222346;8.89399962334159e-06;0.0007777994;7.33400053176981e-06;0.0007846964;4.41634535560794e-06;0.0007814;0
"35";"livestock_water_withdrawal_km3";"Chile";"LCR";"CHL";0.00172211;0.00173817;0.00171769;0.00173651;0.00175044;0.00170272;0.00175967;0.00178696;0.00182646;0.00189684;0.00177011;0.00176599;0.00181542;0.00177469;0.00189589;0.00189989;0.00200038;0.00210004;0.00200915;0.00202051;0.0020464;0.00208732;0.00213608;0.00220403;0.00220461;0.00221018;0.00214084;0.00193715;0.00191907;0.00199003;0.00202799;0.00194959;0.00195126;0.00194762;0.0020911;0.00213279;0.00216584;0.00214615;0.00218558;0.00218835;0.00225495;0.00221918;0.00228409;0.00226757;0.00222739;0.00222363;0.00225784;0.00222324;0.00214794;0.00205724;0.00207942;0.00211176;0.00207264;0.00205876;0.00204943;0.00206544;0.00204636;0.00204968;0.00201807206896552;0.00017174535901448;0.742830794581387;0.703712817988865;0.529340592861464;2.45699016687695e-11;0;4.37143810039231e-09;7.55484450459869e-06;0.551797589378418;0.551797589378418;0.001732984;1.31927017702971e-05;0.00179453;7.27812846822588e-05;0.00180442;5.48308188886505e-05;0.002005994;7.13353007283211e-05;0.002135688;7.0236804952959e-05;0.002039454;0.000129255208521746;0.001993512;6.4289578237845e-05;0.002163742;2.42608649887015e-05;0.002250636;2.71771849167643e-05;0.002181978;8.04839096962865e-05;0.002074402;2.393834831395e-05;0.00205382666666667;1.01935142778795e-05
"36";"livestock_water_withdrawal_km3";"China";"EAP";"CHN";0.616825;0.618182;0.61917;0.605865;0.595364;0.63368;0.686997;0.724881;0.753724;0.798758;0.811114;0.81031;0.800515;0.837291;0.883248;0.892582;0.89941;0.904689;0.923022;0.9102;0.910598;0.931423;0.971861;0.962661;0.967261;1.00359;1.01175;1.04658;1.1122;1.17829;1.22385;1.28907;1.34341;1.38606;1.40461;1.46857;1.55468;1.6729;1.71265;1.63063;1.66254;1.73428;1.78649;1.7612;1.75464;1.73367;1.77404;1.77837;1.75343;1.66337;1.72253;1.74102;1.79772;1.7819;1.78759;1.78393;1.75993;1.76267;1.23530674137931;0.436747359049148;0.970917604011258;0.978405979882494;0.906836055656382;0;0;0;0.0251109581039094;0.94268099377896;0.94268099377896;0.6110812;0.0102844591836421;0.719608;0.0630545933893796;0.8284956;0.0335072171673507;0.9059806;0.0115388056920983;0.9487608;0.0265804947884722;1.070482;0.0739226783199852;1.3294;0.0738757253771494;1.607886;0.097415901833325;1.73983;0.0470577177517143;1.740576;0.0466955841595327;1.766152;0.0325523512207644;1.76884333333333;0.0131370671511313
