"FID";"total_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"163";"total_abstraction_km3";"Romania";"ECA";"ROU";6.40175;6.31078;6.36958;6.48552;6.82791;6.85025;6.70714;6.97498;6.92891;7.02845;7.14206;7.16171;7.29712;7.30982;7.3011;8.2695;8.84199;8.66355;8.79489;9.07792;9.55384;9.3982;10.2063;10.9309;10.1823;10.1413;10.0911;10.232;10.8585;10.4938;10.6244;10.3153;11.3463;8.64823;10.2139;9.77323;9.77238;9.50198;10.4015;8.9552;10.7592;9.22239;11.4758;10.7608;10.6808;12.7898;11.8041;12.4861;14.128;16.2821;17.1779;15.1973;15.1838;16.1512;16.6167;15.8364;14.9981;16.1735;10.2777513793103;3.02903765737305;0.907146067840821;0.921191054784829;0.79189352692075;0;0;0;0.162716845181333;0.822913988399062;0.822913988399062;6.479108;0.204950547376678;6.897946;0.12510609349668;7.242362;0.0830126636122465;8.72957;0.297605328665331;10.054308;0.610090768099305;10.36334;0.317360131396494;10.229626;0.988838710751152;9.680858;0.523165993466701;10.579798;0.82470059234852;13.49802;1.77079776287412;16.06538;0.877463068738509;15.6693333333333;0.605247671068079
"164";"total_abstraction_km3";"Russian Federation";"ECA";"RUS";50.9746;51.4475;51.0315;51.8547;52.9881;53.9277;54.2104;56.0118;57.5625;57.9673;58.8215;59.669;61.4499;63.3702;66.0667;68.2715;71.8409;74.3457;73.5949;76.9989;80.9097;85.6293;87.3164;89.1853;87.1653;87.8801;88.5856;88.8419;94.6546;95.7661;98.6699;96.7315;98.3291;99.3937;95.5125;91.8345;90.6864;91.9202;89.7503;89.5327;82.4998;75.0164;79.7246;84.6354;88.3874;92.8731;102.427;111.252;119.366;130.705;138.945;127.267;134.354;131.432;133.478;133.669;135.014;132.221;87.4821913793104;25.6143474078547;0.917194229525118;0.905995262850288;0.788263762855415;0;0;0;1.39121813343996;0.841245254674173;0.841245254674173;51.65928;0.823361519625493;55.93594;1.85663619295758;61.87546;2.92305401643555;73.01038;3.23487642917005;86.0412;3.13357042844101;91.14566;3.74787356950578;97.72734;1.57515901038593;90.74482;1.12145424204468;82.05272;5.0479755617475;111.32462;14.6619782676827;133.0952;4.26278731582987;133.634666666667;1.39681649952073
"165";"total_abstraction_km3";"Rwanda";"AFR";"RWA";0.0185591;0.0184891;0.018592;0.0187359;0.0190271;0.0192876;0.0192596;0.019755;0.0191819;0.0204196;0.0211001;0.0217476;0.0228155;0.0231761;0.0238228;0.0251467;0.0259134;0.0303715;0.0318175;0.0335242;0.0352014;0.0372896;0.0388309;0.04053;0.041791;0.0430036;0.0438431;0.0456339;0.0479416;0.0500809;0.052216;0.052686;0.0536473;0.04927;0.04906;0.0475014;0.0374996;0.0421134;0.0436894;0.048303;0.0510318;0.0517806;0.0472115;0.0520267;0.052761;0.0542241;0.0564866;0.0598676;0.0637201;0.068134;0.0734254;0.0766522;0.0796202;0.0794264;0.0796911;0.0795589;0.0793828;0.0798937;0.0437201568965517;0.0194155833207311;0.957285889014783;0.964748223568858;0.891107078039928;0;0;0;0.00110063348303546;0.91639627330682;0.91639627330682;0.01868064;0.000213544370096709;0.01958074;0.000520141315413417;0.02253242;0.00109852421320606;0.02935466;0.00367538453811298;0.03872858;0.00260507494364366;0.04610062;0.00292136925208026;0.05137586;0.00208444210713562;0.04382136;0.00437398507633485;0.05096232;0.00218581877267993;0.06048648;0.00557988163378042;0.07776306;0.00273780529767915;0.0796118;0.000259525547875346
"166";"total_abstraction_km3";"Saudi Arabia";"MENA";"SAU";3.67548;3.52958;3.6103;3.43865;3.60176;3.49287;3.59724;3.70404;3.73892;3.55683;3.58177;3.69658;3.89197;3.63498;3.61646;4.02771;3.90652;3.8833;3.86728;4.09484;4.17144;5.00024;5.84703;5.67786;5.97399;7.9405;9.9093;9.77547;9.92932;11.8021;11.7769;11.7487;12.453;12.143;12.0592;11.8563;13.0059;12.5254;12.554;12.2903;13.367;14.0294;13.9673;14.4593;14.3668;14.6928;14.6434;14.3676;14.7206;15.4707;15.409;15.6701;16.1803;17.9295;17.8732;17.8378;17.7452;18.1025;9.54171603448276;5.23050094596494;0.966636508171328;0.985173336614476;0.906836055656382;0;0;0;0.299403655910668;0.934386138929653;0.934386138929653;3.571154;0.0903310001051687;3.61798;0.10229221549072;3.684352;0.12331336371213;3.95593;0.1000295506338;5.334112;0.750661060179626;9.871338;1.36656238259364;12.03616;0.289633480454177;12.44638;0.419357910382051;14.03796;0.4303825542468;14.77902;0.411377930861635;16.61242;1.20904717732601;17.8951666666667;0.185429294701061
"167";"total_abstraction_km3";"Senegal";"AFR";"SEN";1.50099;1.55456;1.47724;1.47659;1.60997;1.56565;1.71109;1.76058;1.86272;1.94943;1.6999;1.54545;1.82096;1.77845;1.85268;1.77424;1.68101;1.73698;1.81135;1.56783;1.73008;1.8581;1.73798;1.75935;1.74678;1.66914;1.97857;1.76279;2.0659;2.3701;2.16587;2.01829;2.4263;2.1393;2.23262;2.12582;2.04318;2.40797;2.37407;2.39281;2.2105;2.27159;2.64154;2.84809;2.95971;2.59916;3.15655;2.88258;2.97567;2.54794;2.80084;3.03301;3.06819;3.12705;2.86589;2.82226;3.39376;2.64699;2.16541396551724;0.528345948747299;0.913282380475935;0.915469562275062;0.74107683000605;0;0;2.22044604925031e-16;0.0285742000676733;0.834084706487788;0.834084706487788;1.52387;0.0576375220667925;1.769894;0.14672262446535;1.739488;0.122664286041211;1.714282;0.0949836458028433;1.766458;0.0523697404996435;1.9693;0.275136574540718;2.196476;0.150067928385781;2.26877;0.171155048274949;2.586286;0.335890053782484;2.83238;0.256630052312663;2.978996;0.139037401730614;2.95433666666667;0.390511898196884
"168";"total_abstraction_km3";"Singapore";"Other";"SGP";0.00911004;0.00911007;0.00911301;0.00898157;0.00900351;0.00919795;0.00956383;0.0102636;0.0105218;0.00807048;0.00864067;0.00906537;0.00929177;0.0101053;0.010693;0.0121173;0.0139361;0.0143335;0.0152171;0.0159152;0.0169468;0.0171213;0.0189693;0.0195325;0.019971;0.0197168;0.0198978;0.0201569;0.019692;0.0194084;0.0203653;0.0212716;0.0222434;0.0230814;0.0237063;0.0247427;0.0256709;0.0279642;0.0290988;0.0285117;0.0225019;0.0253391;0.0266928;0.0265386;0.0282299;0.0298717;0.0308252;0.0321983;0.0347321;0.0366655;0.0386575;0.0394367;0.0428186;0.0428186;0.0429435;0.0428186;0.0428186;0.0428186;0.0220525184482759;0.0109635584013605;0.96783608150207;0.980430213495819;0.909591565062951;0;3.22008190717031e-41;0;0.000628353391676145;0.936706680657278;0.936706680657278;0.00906364;6.53781377832071e-05;0.009523532;0.000969951973898708;0.009559222;0.000828071839015191;0.01430384;0.001444610195866;0.01850818;0.0013931124423391;0.01977438;0.000276404290849473;0.0221336;0.00134663423578936;0.02719766;0.00188987054397914;0.02586046;0.00214001467121139;0.03285856;0.00280601020632499;0.04133498;0.00210724697816844;0.0428186;0
"169";"total_abstraction_km3";"Solomon Islands";"EAP";"SLB";0.00235514;0.00235511;0.00236191;0.00232177;0.00234293;0.00237874;0.00244549;0.00253839;0.00256187;0.0025396;0.00260781;0.00262059;0.00277696;0.00301912;0.00286967;0.00314447;0.00349237;0.00341805;0.00350892;0.00360499;0.00377977;0.00408848;0.00420281;0.00428331;0.00425526;0.00421388;0.00454896;0.00455904;0.00447213;0.00464913;0.00497985;0.00503334;0.0049688;0.00499599;0.00524045;0.0053833;0.00557971;0.00541757;0.00556534;0.00555369;0.0052084;0.00519318;0.00465937;0.00488818;0.00471941;0.00473377;0.00518695;0.00535455;0.00545191;0.00554882;0.00571607;0.00574432;0.00588933;0.00588932;0.00590703;0.00588934;0.00588935;0.00588938;0.00428954120689655;0.00124387644234519;0.956112311426333;0.959149773908764;0.869328493647913;0;0;0;7.04266083238481e-05;0.914150752061005;0.914150752061005;0.002347372;1.58647855327452e-05;0.002492818;7.79218696515941e-05;0.00277883;0.000173408783370393;0.00343376;0.000174885232938633;0.004121926;0.000205276847038335;0.004488628;0.000165919663903951;0.005043686;0.000112673164196272;0.005499922;9.20858027602519e-05;0.004933708;0.000257894931842407;0.0052552;0.000320673220896289;0.005829214;9.12284913280932e-05;0.00588935666666667;2.08166599945377e-08
"17";"total_abstraction_km3";"Burkina Faso";"AFR";"BFA";0.0275571;0.0273614;0.0275453;0.0296742;0.0308799;0.0314127;0.0322659;0.030277;0.0305463;0.0361334;0.03487;0.0362206;0.0365605;0.0454148;0.0434233;0.0493583;0.0617962;0.0594294;0.0590952;0.0820383;0.109507;0.10835;0.111878;0.111677;0.104096;0.0863013;0.0741131;0.101584;0.137541;0.143568;0.133351;0.189853;0.196132;0.165672;0.213551;0.233142;0.206745;0.273548;0.210662;0.243054;0.205678;0.252655;0.267076;0.245803;0.216679;0.230745;0.309878;0.266361;0.25721;0.310429;0.39993;0.384353;0.378354;0.389221;0.348346;0.408128;0.36438;0.363896;0.164919089655172;0.121804708307498;0.958887136146027;0.980374665477253;0.885057471264368;0;0;0;0.00691643323387362;0.919464539866325;0.919464539866325;0.02860358;0.00158791908074687;0.03212706;0.00237180686039146;0.03929784;0.00476982240790996;0.06234348;0.0119983700462604;0.1091016;0.0031672687445179;0.10862148;0.0308064228179287;0.1797118;0.0310805329860992;0.2334302;0.0270768780179695;0.2375782;0.02559041206585;0.2749246;0.0347177258226975;0.3800408;0.0194026870484477;0.378801333333333;0.0253987912573282
"170";"total_abstraction_km3";"Sierra Leone";"AFR";"SLE";0.0315039;0.031495;0.0313764;0.0315855;0.0321827;0.0323511;0.032747;0.0395836;0.0400823;0.06187;0.0618534;0.0836551;0.0864573;0.107614;0.109306;0.137644;0.183211;0.177959;0.178143;0.197059;0.220162;0.236812;0.265975;0.303346;0.326036;0.328793;0.376414;0.380431;0.393632;0.387434;0.380456;0.382918;0.376916;0.361687;0.375818;0.378766;0.384205;0.390665;0.40914;0.391286;0.365625;0.387128;0.40216;0.412722;0.419397;0.404505;0.441535;0.428213;0.410571;0.438536;0.437404;0.464329;0.435381;0.482013;0.432959;0.436142;0.415749;0.448407;0.28278185;0.156177977758593;0.939361390946503;0.971823187425021;0.882637628554144;0;0;0;0.00868766611399913;0.882399822800948;0.882399822800948;0.0316287;0.000318546801898874;0.0413268;0.0120497588280845;0.08977716;0.019543323121542;0.1748032;0.0221806853861643;0.2704662;0.0443068067930877;0.3733408;0.0257612745356281;0.375559;0.00825342965075732;0.3908124;0.0114555710595326;0.3974064;0.0215432918631299;0.424672;0.0165427932647422;0.4504172;0.0217488631243107;0.433432666666667;0.0164967150164308
"171";"total_abstraction_km3";"El Salvador";"LCR";"SLV";0.065006;0.0674104;0.0691527;0.0692243;0.0927876;0.078021;0.0832881;0.0895922;0.0955898;0.0914014;0.103899;0.0982613;0.101542;0.100628;0.126293;0.110976;0.133896;0.119106;0.130717;0.141553;0.142347;0.159458;0.157126;0.156646;0.169356;0.147347;0.164544;0.159238;0.171698;0.187853;0.167424;0.172635;0.172944;0.183018;0.191648;0.202869;0.217071;0.220248;0.225291;0.233621;0.245498;0.258338;0.258385;0.262426;0.283418;0.277321;0.280242;0.279864;0.283841;0.308121;0.309677;0.29865;0.299384;0.304964;0.307598;0.294313;0.321023;0.297527;0.185195117241379;0.0805702401022927;0.986835446311708;0.990402657725553;0.933454325468845;0;0;0;0.00470836387461929;0.973844198097226;0.973844198097226;0.0727162;0.0113506794234971;0.0875785;0.00693908888471678;0.10612466;0.0114538418785139;0.1272496;0.0121648368793009;0.1569866;0.00966389159707413;0.166136;0.0150474858531251;0.1775338;0.00970257250423825;0.21982;0.0113520485816438;0.261613;0.0137564332950078;0.2858778;0.0126496576910207;0.3040546;0.00489944586662613;0.304287666666667;0.0145820432496044
"172";"total_abstraction_km3";"San Marino";"Other";"SMR";0.000405171;0.000465913;0.000468332;0.00042521;0.000435148;0.000528748;0.000543905;0.000554829;0.000522227;0.000483482;0.000604193;0.000626823;0.000555479;0.000530218;0.000683966;0.000735471;0.000732988;0.000755591;0.000803539;0.000733183;0.000891072;0.000836637;0.000943917;0.000983265;0.000830195;0.000779634;0.000927235;0.000805419;0.00106429;0.00104488;0.0011021;0.00124401;0.000974635;0.00119992;0.00125578;0.00105906;0.00105542;0.00132721;0.00133868;0.00112512;0.00114162;0.00110285;0.000916632;0.00108237;0.00127055;0.00100935;0.00124668;0.00128856;0.00121439;0.00105249;0.000970431;0.00119659;0.00133995;0.00102541;0.000515767;0.00106881;0.00121393;0.000880876;0.000895175017241379;0.000282102026272597;0.790584483694907;0.772801378079916;0.629764065335753;1.56985535681997e-13;0;2.88924439928451e-12;1.32070284228982e-05;0.625023825859145;0.625023825859145;0.0004399548;2.70625240083034e-05;0.0005266382;2.72911667339453e-05;0.0006001358;6.0495657883025e-05;0.0007521544;3.02398250623247e-05;0.0008970172;6.6679447007305e-05;0.0009242916;0.000131535445877908;0.001155289;0.000117714400690825;0.001181098;0.000141423630345144;0.0011028044;0.000127203544002516;0.001162294;0.000123720328281168;0.0010096296;0.000312150435194795;0.00105453866666667;0.000166985014134003
"173";"total_abstraction_km3";"Former Spanish Sahara";"Other";"ESH";3.24463e-06;3.23025e-06;3.31095e-06;3.25557e-06;3.27366e-06;3.95217e-06;3.99148e-06;3.99093e-06;4.04409e-06;4.09725e-06;4.15042e-06;4.19472e-06;4.22129e-06;4.21243e-06;4.18587e-06;4.15931e-06;4.15928e-06;4.09415e-06;4.16813e-06;4.28648e-06;4.41962e-06;4.54538e-06;4.64894e-06;4.73031e-06;4.78208e-06;4.81906e-06;4.85606e-06;4.801e-06;4.84214e-06;4.89699e-06;4.945e-06;4.99985e-06;5.0547e-06;5.10271e-06;5.15754e-06;5.20554e-06;5.26039e-06;5.50763e-06;5.56253e-06;5.71542e-06;5.83929e-06;5.96504e-06;6.00447e-06;5.72886e-06;5.56071e-06;5.85582e-06;6.22177e-06;6.01064e-06;6.13747e-06;6.24125e-06;6.33924e-06;6.43149e-06;6.5295e-06;6.5295e-06;6.54828e-06;6.5295e-06;6.52949e-06;6.5295e-06;4.9932374137931e-06;9.93884036845699e-07;0.986396704669425;0.990339662221665;0.936365184075963;0;9.54383127951807e-50;0;5.80547752929953e-08;0.972978458982701;0.972978458982701;3.263012e-06;3.11370425699038e-08;4.015184e-06;5.63278029040721e-08;4.192946e-06;2.75893372519168e-08;4.17347e-06;6.98092039060754e-08;4.625266e-06;1.45651451348759e-07;4.84305e-06;3.68216458078668e-08;5.05196e-06;8.3495658869189e-08;5.450302e-06;2.13391765234744e-07;5.819674e-06;1.80952451572229e-07;6.09339e-06;1.60914665117882e-07;6.475602e-06;8.89277010835207e-08;6.52949666666667e-06;5.77350269181111e-12
"174";"total_abstraction_km3";"Somalia";"AFR";"SOM";0.651757;0.620717;0.411823;0.352913;0.521984;0.457043;0.505098;0.476557;0.529735;0.413756;0.516203;0.622129;0.636554;0.659958;0.539268;0.685101;0.686698;0.664379;0.681539;0.678859;0.796175;0.730077;0.661594;0.65168;0.722812;1.13807;1.40015;1.19661;1.27928;1.10738;1.2694;1.20621;1.35103;1.23813;1.25579;1.24762;0.938347;1.09994;1.32474;0.852134;0.964395;1.13811;1.11767;1.23199;1.02278;0.915805;1.1031;1.43347;0.944808;1.23187;1.06589;1.23168;1.22301;1.34641;1.01748;1.17197;1.41846;1.0715;0.921200655172414;0.316621324368165;0.805074220723399;0.765172721400228;0.563218390804598;2.59792187762287e-14;0;4.23434398655331e-10;0.0150947770155955;0.648144500873384;0.648144500873384;0.5118388;0.129223701739271;0.4764378;0.0446295281142429;0.5948224;0.0632398700291201;0.6793152;0.00889135384516889;0.7124676;0.0585390508233606;1.224298;0.118129863159152;1.264112;0.0540362454284159;1.0925562;0.199744794157945;1.094989;0.104177798642513;1.1258106;0.214057800212466;1.176894;0.133789552021075;1.22064333333333;0.178527674138587
"175";"total_abstraction_km3";"Sao Tome and Principe";"AFR";"STP";2.00134e-09;2.00134e-09;2.00813e-09;3.29102e-09;3.52559e-09;3.17566e-09;3.1393e-09;3.17392e-09;3.92314e-09;5.1589e-09;4.70721e-09;5.16192e-09;6.03018e-09;6.51505e-09;6.92594e-09;6.5064e-09;6.18998e-09;5.83236e-09;4.00856e-09;4.90586e-09;4.91355e-09;4.98826e-09;5.06969e-09;6.03612e-09;6.08397e-09;5.98771e-09;6.02867e-09;6.19272e-09;6.43567e-09;6.63891e-09;6.83008e-09;6.99942e-09;7.17772e-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.88903948275862e-09;2.79405453139429e-09;-0.630050825257678;-0.61536702229114;-0.319744530340188;1.16254002618068e-07;2.74236869397244e-07;0.000815308409077093;-1.04246404072716e-10;0.396964042407872;0.396964042407872;2.565484e-09;7.738485648562e-10;3.714184e-09;8.72245927522737e-10;5.86806e-09;9.23335728622043e-10;5.488632e-09;1.02177859466716e-09;5.418318e-09;5.88653972185697e-10;6.256736e-09;2.76839971788758e-10;4.201444e-09;3.83734540781515e-09;0;0;0;0;0;0;0;0;0;0
"176";"total_abstraction_km3";"Suriname";"LCR";"SUR";0.3069;0.257409;0.281951;0.253589;0.276059;0.318046;0.251427;0.322041;0.334176;0.420063;0.472642;0.527991;0.525461;0.487544;0.591945;0.525942;0.603022;0.572962;0.644902;0.692305;0.690654;0.698238;0.79177;0.775136;0.909471;0.82781;0.659329;0.811731;0.732084;0.832642;0.63338;0.731337;0.790618;0.766364;0.91394;0.876206;0.848619;0.783508;0.848792;0.961106;0.865617;0.918006;0.81293;0.898224;0.923073;0.835783;0.914228;1.01886;0.92116;0.855971;0.986187;1.14635;0.883857;1.04147;1.05134;0.898922;0.952487;0.89212;0.713201672413793;0.239014637070134;0.917119398040858;0.924390168876311;0.782214156079855;0;0;0;0.0129807862130486;0.841107990262827;0.841107990262827;0.2751816;0.0214170328897352;0.3291506;0.0602186343028468;0.5211166;0.046259322706888;0.6078266;0.064138322365026;0.7730538;0.0885316541198683;0.7727192;0.0752599091130198;0.7671278;0.101582048518427;0.8636462;0.0642743266958122;0.88357;0.0454790738417132;0.9092004;0.0714440695810366;1.0218408;0.0962662605677607;0.914509666666667;0.0330647121011711
"177";"total_abstraction_km3";"Slovak Republic";"ECA";"SVK";0.4676;0.475316;0.465298;0.496035;0.511795;0.503903;0.518894;0.505905;0.514308;0.553982;0.536907;0.556419;0.561995;0.556815;0.558358;0.625376;0.629344;0.63821;0.685407;0.697545;0.724428;0.750577;0.765894;0.778081;0.635798;0.672396;0.615245;0.606709;0.717309;0.720447;0.753814;0.679381;0.802554;0.795267;0.849896;0.864397;0.942321;0.962187;0.950109;0.983013;1.00581;0.985593;1.07306;1.02081;1.04992;1.32149;1.24294;1.22507;1.31273;1.44134;1.44438;1.42209;1.38042;1.44605;1.50778;1.45775;1.40673;1.49918;0.859868586206897;0.332436403330049;0.946361206728867;0.975206865791012;0.895946763460375;0;0;0;0.0186301402688484;0.895599533601313;0.895599533601313;0.4832088;0.0200524931292844;0.5193984;0.0202754238254099;0.5540988;0.00985913049918703;0.6551764;0.0337350815220595;0.7309556;0.0568420461832612;0.6664212;0.0541493392498929;0.7761824;0.0639613837193974;0.9404054;0.0451800617617993;1.0270386;0.0348163553491746;1.308714;0.0852812231971376;1.440144;0.0461528875586349;1.45455333333333;0.0463078247527708
"178";"total_abstraction_km3";"Slovenia";"ECA";"SVN";0.251281;0.251301;0.251974;0.258114;0.25566;0.261121;0.267652;0.272319;0.278313;0.282378;0.287838;0.295727;0.304519;0.317263;0.334587;0.362476;0.421535;0.426553;0.447729;0.464017;0.476129;0.511875;0.551015;0.559644;0.544405;0.531887;0.529358;0.523081;0.523964;0.54406;0.559773;0.57488;0.60526;0.556405;0.539031;0.542674;0.564698;0.632075;0.636666;0.630336;0.642373;0.643737;0.625413;0.63091;0.653045;0.706637;0.732769;0.744809;0.766447;0.808149;0.840106;0.812741;0.799463;0.789855;0.769244;0.814923;0.799538;0.80279;0.531250379310345;0.18658826444564;0.97943330487136;0.980620751176597;0.905626134301271;0;0;0;0.0108220569073179;0.959289598691232;0.959289598691232;0.253666;0.00307835402447478;0.2723566;0.00843031051029558;0.3079868;0.0184521069311881;0.424462;0.038604258573375;0.5286136;0.0344560978899236;0.53047;0.00843886677818769;0.5670698;0.0248628545967674;0.6012898;0.044208759417111;0.6390956;0.0109668511342135;0.7517622;0.038211539084418;0.8022818;0.0264288298586979;0.805750333333333;0.00810846695333545
"179";"total_abstraction_km3";"Sweden";"Other";"SWE";1.11082;1.11667;1.11164;1.1459;1.1778;1.20548;1.2471;1.27873;1.32183;1.36105;1.39051;1.43792;1.47094;1.51964;1.58812;1.70389;1.74481;1.90818;1.95376;1.96271;2.03806;2.13765;2.21765;2.16438;2.10907;2.0969;2.05696;2.09944;2.30347;2.43066;2.52794;2.58946;2.71285;2.73657;2.83595;2.54803;2.68307;2.79051;2.82276;2.77675;2.74315;2.78405;2.72277;2.67333;2.76864;2.93553;3.05477;3.09905;3.21165;3.29761;3.37342;3.17652;3.29005;3.27907;3.29343;3.31949;3.29913;3.29232;2.29395879310345;0.734500395184773;0.985346208481246;0.981974222522994;0.906836055656382;0;0;0;0.0428579608723734;0.970907150568366;0.970907150568366;1.132566;0.0291005975883658;1.282838;0.061065197698853;1.481426;0.0760137598070244;1.85467;0.121612723224176;2.133362;0.0666287150558975;2.197486;0.162080875429521;2.680554;0.122390655811626;2.724224;0.111355438933175;2.738388;0.0432993755151273;3.119722;0.140238800337139;3.282498;0.0701541856912329;3.30364666666667;0.014136917391473
"18";"total_abstraction_km3";"Bangladesh";"SOA";"BGD";14.536;14.2729;14.5869;14.5354;15.5496;15.1597;14.7498;16.3161;17.3329;18.5112;25.3995;29.381;23.198;24.5039;25.2573;26.0579;28.5323;31.3627;30.6827;27.8371;33.6099;31.7448;35.5842;34.0805;33.1545;37.9554;37.2671;42.3286;42.3001;43.2173;44.1287;53.7923;53.212;54.2809;63.4239;58.6396;64.4985;65.4482;68.5475;69.4721;69.1275;71.785;76.3689;81.0425;78.8227;86.9554;87.3523;88.7791;90.5084;85.6851;90.4712;92.1871;88.8522;87.6975;91.7026;96.1925;95.1796;90.9551;50.7605810344828;28.0591863184563;0.982394354639411;0.992925036143837;0.940713853599516;0;0;0;1.6323434894952;0.965098668027382;0.965098668027382;14.69616;0.492681847646126;16.41394;1.5487930439539;25.54794;2.31360608855527;28.89454;2.15553088773972;33.63478;1.39662243895765;40.6137;2.77623172573905;53.76756;6.83237332908558;65.32118;4.27129153032195;75.42932;4.92188052699372;87.85606;1.84830599549966;90.18212;1.89455768109604;94.1090666666667;2.7779706447933
"180";"total_abstraction_km3";"Swaziland";"AFR";"SWZ";0.0388885;0.0307319;0.0272733;0.0348331;0.0336642;0.0346871;0.0278186;0.0409425;0.0348667;0.0443757;0.040601;0.0348896;0.0554363;0.042537;0.0700255;0.0647177;0.0663672;0.0796039;0.0709485;0.0784663;0.0721215;0.0760213;0.0765247;0.0529409;0.0511833;0.0519081;0.0526136;0.0566078;0.0509874;0.0423906;0.0567834;0.0565207;0.06648;0.06116;0.0561919;0.0621532;0.0603952;0.0519127;0.0643313;0.0523173;0.0604373;0.06153;0.0607428;0.0533093;0.0668439;0.0582396;0.0629597;0.058567;0.0630802;0.0653216;0.0585595;0.067174;0.069144;0.074746;0.0618524;0.0708552;0.0670433;0.069639;0.0564355913793103;0.0135983014536489;0.600907976368425;0.548063613153281;0.434966727162734;6.12364631669138e-07;1.19520845862722e-05;1.41385269136762e-06;0.000483886219200834;0.361090396063197;0.361090396063197;0.0330782;0.0043699154396853;0.03653812;0.00638506406248207;0.04869788;0.0140930672994561;0.07202072;0.00680984885456351;0.06575834;0.0126337961432026;0.0509015;0.00521893636864831;0.0594272;0.00443421837700851;0.05822194;0.00574833512271162;0.06057266;0.00482308561638709;0.06163362;0.0030974105446324;0.06629518;0.00632225232508163;0.0691791666666667;0.00194710822075542
"181";"total_abstraction_km3";"Seychelles";"AFR";"SYC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
