"FID";"total_evaporation_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"240";"total_evaporation_km3";"Guernsey (U.K.)";"Other";"GGY";0.0531225;0.0533458;0.0563995;0.0525817;0.0507886;0.0509872;0.0509168;0.0522796;0.0542263;0.0533067;0.0534839;0.0534261;0.0522319;0.0527644;0.0496145;0.0528208;0.0529507;0.0512515;0.0463913;0.052178;0.0496674;0.0507125;0.0515851;0.0508051;0.0539181;0.0522385;0.0511339;0.0520152;0.0511977;0.051685;0.0524841;0.0501042;0.0521644;0.0508048;0.0545571;0.0521296;0.0550775;0.0530219;0.0510492;0.0545746;0.0550263;0.0552462;0.0545914;0.0544105;0.0552728;0.054353;0.0547398;0.0542667;0.0545269;0.0561239;0.0575344;0.0549692;0.0524678;0.0587123;0.0589389;0.0578865;0.0628401;0.0613541;0.0534354224137931;0.00283680997335518;0.591308706752002;0.552493155741487;0.390199637023594;1.0216473351754e-06;9.89572350828561e-06;1.51393600558158e-05;9.93333630686873e-05;0.349645986680721;0.349645986680721;0.05324762;0.00202792200712946;0.05234332;0.00144497367692287;0.05230416;0.00158917031120016;0.05111846;0.00272678525062022;0.05133764;0.00159562768150969;0.05165406;0.000487796159271472;0.05202292;0.0017190167704243;0.05317056;0.00167433675316526;0.05490944;0.000390251397178793;0.05480206;0.000760775185583756;0.05652452;0.00276185930072479;0.0606935666666667;0.00254200048255962
"241";"total_evaporation_km3";"Jersey (U.K.)";"Other";"JEY";0.0575136;0.0572682;0.0617736;0.0570585;0.0552215;0.0554797;0.0552598;0.0568863;0.0590585;0.0583979;0.0578206;0.0581973;0.0569587;0.0574847;0.0541113;0.0572146;0.0579061;0.05557;0.0476948;0.0572295;0.054016;0.0551406;0.0563605;0.0558962;0.059271;0.0570654;0.0562629;0.0575244;0.0560422;0.0565324;0.0569182;0.0526539;0.0564533;0.0562173;0.0600993;0.0568193;0.0607537;0.0575322;0.0562008;0.059814;0.0603239;0.0606001;0.0596632;0.0595302;0.0607426;0.059858;0.0601409;0.0597502;0.0599342;0.0615704;0.0639511;0.060864;0.0577158;0.064184;0.0644092;0.0631761;0.0682814;0.0673847;0.0583406689655172;0.00339616364313468;0.61131601614493;0.598142052969947;0.428917120387175;3.44851101452548e-07;1.23764930417878e-06;1.97503600052329e-06;0.000122943338767724;0.373707271595304;0.373707271595304;0.05776708;0.0024159573168829;0.05701644;0.00169872975425758;0.05691452;0.00163183983343954;0.055123;0.00424074706449229;0.05613686;0.00196350113012445;0.05668546;0.000604967452017051;0.0564684;0.00264572505752204;0.058224;0.00196676063998647;0.060172;0.000548341193965947;0.06025074;0.000751423634177151;0.06222482;0.00290572870929136;0.0662807333333333;0.00272581709278766
"242";"total_evaporation_km3";"Malta";"MENA";"MLT";0.187725;0.214795;0.176762;0.170403;0.182896;0.184306;0.18432;0.195069;0.193018;0.180426;0.183406;0.187962;0.171614;0.20559;0.182493;0.196077;0.166852;0.195424;0.208744;0.175511;0.177142;0.202715;0.179089;0.156846;0.209518;0.173754;0.185997;0.201322;0.17971;0.19146;0.185547;0.193496;0.192574;0.189757;0.191352;0.184338;0.170276;0.174853;0.210907;0.180924;0.151697;0.107932;0.176901;0.122948;0.119666;0.235204;0.150763;0.154774;0.179469;0.128394;0.184965;0.225009;0.148115;0.205322;0.193052;0.137281;0.169781;0.201857;0.180484482758621;0.0247072413032189;-0.25614949773695;-0.19634562736473;-0.136116152450091;0.0522794658779252;0.139379980785783;0.131222943574598;-0.000374773078224487;0.0656125651908912;0.0656125651908912;0.1865162;0.0170955930490872;0.1874278;0.00628624555676915;0.186213;0.0123832102057584;0.1885216;0.0169743919861655;0.185062;0.0212383505126928;0.1864486;0.010643045842239;0.1905452;0.00312559749487998;0.1842596;0.0158527717860316;0.1358288;0.0280361728254767;0.1697208;0.0408466225494838;0.1912926;0.0284651490651287;0.169639666666667;0.0322882319945415
"243";"total_evaporation_km3";"Timor-Leste";"EAP";"TLS";14.4889;17.61;15.9424;16.0178;15.324;13.5882;18.1655;13.0155;14.2301;11.6004;17.5875;13.9307;16.1731;15.2783;10.964;16.7665;15.239;16.3123;13.8906;13.8795;18.1581;15.2527;14.3368;15.3807;13.0436;17.5934;17.0447;15.2566;15.6779;12.4764;14.4173;14.5571;13.1199;11.5994;14.7809;12.2833;13.3976;17.2005;16.1491;12.3046;15.4031;16.2924;15.5892;14.4293;10.1159;12.4685;12.5799;11.9116;15.0231;14.0603;13.0392;12.7327;21.7153;15.9529;15.7824;19.7783;13.451;12.7134;14.7771275862069;2.19132085440379;-0.103896510823336;-0.181518963979206;-0.126436781609195;0.437671319341065;0.172256504417219;0.160924486513234;-0.0134821003414436;0.0107944849612633;0.0107944849612633;15.87662;1.14673674921492;14.11994;2.46116374363836;14.78672;2.51763914451615;15.21758;1.33691415842604;15.23438;1.8824884241344;15.6098;1.99632101501737;13.69492;1.33850586924376;14.26702;2.27429431186907;14.36598;2.46729449539369;13.20868;1.288703205552;15.8445;3.60676125284167;15.3142333333333;3.88354629730783
"244";"total_evaporation_km3";"Indonesia";"EAP";"IDN";2150.3;2104.07;2115.02;2082.9;2071.59;2030.27;2094.16;2050.02;2086.42;2029.73;2117.91;2081.71;2085.97;2115.46;2138.32;2126.59;2137.11;2122.19;2151.25;2105.14;2128.62;2204.39;2181.59;2195.35;2146.79;2193.17;2125.14;2189.54;2220.38;2199.58;2156.63;2152.74;2207.63;2149.43;2177.64;2168.83;2131.91;2146.29;2180.67;2203.51;2203.64;2143.61;2174.31;2165.8;2175.03;2148.45;2171.25;2193.82;2153.46;2138.91;2087.5;2194.05;2141.72;2446.09;2448.39;2476.2;2479.15;2428.74;2169.41517241379;99.2279375671459;0.66199327867121;0.681380540773324;0.490623109497883;1.52562524835531e-08;1.08551871249337e-08;5.32277850684437e-08;3.8898975668276;0.438235101005853;0.438235101005853;2104.776;30.6502141917475;2058.12;30.6063563659577;2107.874;23.7148040261775;2128.456;17.1816669738417;2171.348;32.4096655336028;2185.562;35.8236014381581;2168.814;24.3266465013163;2166.242;28.1981261788795;2172.478;21.5574597297547;2161.178;21.7047153862935;2263.55;171.867011523445;2461.36333333333;28.2911122675186
"245";"total_evaporation_km3";"Sudan";"AFR";"SDN";497.374;479.924;447.336;477.737;523.686;501.532;492.252;497.249;480.653;463.845;475.657;433.427;440.178;420.245;438.657;388.562;474.777;440.725;441.789;456.476;492.69;492.505;472.214;461.126;400.794;361.709;288.504;399.056;393.804;370.861;501.597;449.427;337.811;434.064;439.705;449.906;518.774;476.04;426.153;457.803;502.232;541.097;469.826;443.348;434.909;509.298;411.801;479.784;492.883;551.454;465.749;387.495;485.685;459.217;497.13;496.603;555.129;461.143;457.610465517241;50.5051343518884;0.0805879550970711;0.0665354209603495;0.0344827586206897;0.547601156209207;0.618850209070309;0.702197917259815;0.241021778584377;0.00649441850672682;0.00649441850672682;485.2114;28.0472497011739;487.1062;15.1672885744288;441.6328;20.5754171087733;440.4658;32.1302328298442;463.8658;37.7699920068829;362.7868;44.33342502785;432.5208;59.3322876198112;465.7352;34.6393458901868;478.2824;43.8532557092401;489.044;50.921997177055;459.0552;42.791739871148;504.291666666667;47.4623929583553
"246";"total_evaporation_km3";"South Sudan";"AFR";NA;516.226;523.935;504.669;490.075;547.921;557.295;513.444;532.75;540.385;492.936;520.098;526.998;505.964;480.298;483.353;486.709;492.222;491.757;534.124;496.182;510.921;549.204;484.463;525.411;519.77;452.92;442.88;493.989;486.162;454.775;518.093;563.935;502.988;569.088;518.501;534.583;517.493;542.624;548.583;554.218;527.255;516.372;555.874;548.685;532.376;549.138;541.381;507.882;527.667;552.801;572.959;516.33;526.859;600.899;577.871;584.052;596.987;593.897;525.124603448276;34.8029459455534;0.504299046847983;0.506106001414993;0.344222625529341;5.43207676142465e-05;6.3958159631023e-05;0.000135169576737537;1.03933313851548;0.254317528651781;0.254317528651781;516.5652;21.6844729749192;527.362;24.8670151103827;503.3422;21.0821655244427;500.1988;19.2608534779744;517.9538;23.4871101606817;466.1452;22.4800265502512;534.521;29.9203549360632;539.5002;14.2947956158876;536.1124;16.0521705479353;535.7738;18.3278530302925;558.9836;35.9174955947655;591.645333333333;6.75507648612013
"25";"total_evaporation_km3";"Bermuda (U.K.)";"Other";"BMU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";"total_evaporation_km3";"Bolivia";"LCR";"BOL";848.473;867.279;881.814;834.472;779.226;763.201;835.588;815.51;805.812;819.28;788.506;851.849;819.67;811.532;844.203;809.422;827.402;864.43;852.904;896.458;840.635;862.506;894.601;895.616;929.097;894.267;882.549;913.64;892.802;917.021;837.23;871.02;883.6;894.359;915.183;863.44;910.075;787.585;880.671;897.826;868.961;842.61;877.652;878.985;863.971;871.31;877.054;884.833;888.286;838.206;849.034;867.551;796.801;884.852;932.207;923.045;890.246;933.142;862.922413793103;40.4971326812741;0.482801070477967;0.476944846042634;0.327283726557774;0.000123863224434029;0.000183467821857309;0.000284498775616759;1.15782552523916;0.233096873654669;0.233096873654669;842.2528;39.5695858166345;807.8782;27.1863927949259;823.152;25.5644110532592;850.1232;33.6607028922451;884.491;33.9939771209548;900.0558;14.7051382754464;880.2784;29.0108175393249;867.9194;48.2384273302934;866.4358;14.6918870707612;871.9378;19.9872071135514;866.089;49.5415923896275;915.477666666667;22.4268835180757
"27";"total_evaporation_km3";"Brazil";"LCR";"BRA";7222.48;7311.21;7370.14;7244.64;7445.66;7286.19;7644.96;7437.32;7493.32;7464.92;7612.59;7510.13;7539.48;7481.62;7483.56;7555.89;7574.44;7507.91;7441.41;7540;7724.83;8298.96;8143.84;8233.85;7840.42;7976.72;8133.6;8187.99;8149.65;8126.65;8073.86;8029.96;8147.68;8067.12;8120.45;7945.19;8087.05;8164.43;8127.78;8235.6;8157.34;8093.08;8270.61;8378.64;8278.39;8332.51;8254.59;8296.19;8384.03;8063.51;8107.58;8447.67;8282.48;8990.56;9049.59;8993.7;9321.64;9082.34;7995.99913793103;489.658910428884;0.898981087854858;0.885631671229506;0.727767695099819;0;0;6.66133814775094e-16;26.0672272293824;0.808166996320704;0.808166996320704;7318.826;91.6025489820016;7465.342;128.380532091124;7525.476;54.0850268558683;7523.93;52.1946774106326;8048.38;252.108128091896;8114.922;80.8256968420314;8087.814;46.4195204628399;8112.01;108.077462266654;8235.612;111.751625357307;8266.166;122.880376301507;8575.576;423.729412042638;9132.56;169.639904503627
"28";"total_evaporation_km3";"Barbados";"LCR";"BRB";0.338701;0.340687;0.346262;0.322028;0.337965;0.348108;0.33685;0.349413;0.335836;0.353837;0.339911;0.352659;0.340509;0.322354;0.33983;0.336022;0.32038;0.301605;0.339954;0.328825;0.335616;0.331999;0.313971;0.341368;0.327805;0.319902;0.311324;0.320165;0.329741;0.322216;0.321781;0.313035;0.329709;0.311014;0.32351;0.328232;0.279447;0.321446;0.328237;0.320408;0.33929;0.329573;0.322384;0.294613;0.322109;0.301799;0.345598;0.334449;0.326565;0.316127;0.322685;0.330311;0.33265;0.41536;0.40451;0.401539;0.362769;0.345265;0.332935482758621;0.022908273740351;0.104757161932065;-0.133224645482789;-0.111917725347852;0.433864202007366;0.317867008724995;0.214614099124429;0.000142110677043277;0.0109740629760605;0.0109740629760605;0.3371286;0.00904545926418334;0.3448088;0.0080225527545788;0.3390526;0.0108101765156726;0.3253572;0.0152296560269758;0.3301518;0.0103247098119027;0.3206696;0.00657392046651008;0.3198098;0.00772714829028147;0.315554;0.020515741529372;0.3215938;0.0166258574425501;0.3249076;0.0168299158583755;0.3611032;0.0448933538923079;0.369857666666667;0.0287989177805926
"29";"total_evaporation_km3";"Brunei";"Other";"BRN";6.16456;5.93502;5.98273;6.12742;5.74799;5.76284;5.97452;6.0389;5.99016;6.1123;6.17652;6.13327;5.91019;6.13507;6.35951;6.04826;5.93709;6.09051;5.99211;5.82156;6.04733;6.45565;6.46787;6.36267;6.86984;6.56464;5.9481;6.22175;6.1584;6.66646;6.10083;6.49517;7.07362;6.67244;6.82842;6.82078;6.95313;6.76537;6.57572;7.12485;7.02675;6.79084;7.12494;6.91642;7.95663;7.67553;7.08057;6.97888;6.54916;5.93613;5.73508;6.60658;6.20982;6.92877;6.9926;7.17267;6.85653;7.08983;6.4696775862069;0.505851523671807;0.675188899378269;0.681872712172014;0.522081064730793;6.1291405284436e-09;1.03821491326064e-08;7.08101310920028e-09;0.0202254864806667;0.455880049843635;0.455880049843635;5.991544;0.166574325542684;5.975744;0.130550425047183;6.142912;0.159967329226939;5.977906;0.104810683281811;6.440672;0.294088203129605;6.31187;0.297333991161454;6.634096;0.366089635922679;6.84797;0.205793147723631;7.163116;0.460750989613696;6.844054;0.647448582537641;6.49457;0.526074468017599;7.03967666666667;0.163928772743937
"3";"total_evaporation_km3";"Angola";"AFR";"AGO";877.251;904.265;936.947;947.098;895.532;960.776;847.49;900.839;931.001;956.74;937.805;970.04;860.683;895.924;916.44;916.643;978.501;911.047;935.907;952.196;926.657;981.436;920.675;873.941;932.983;895.513;963.526;912.835;1002.25;914.73;941.907;918.575;934.563;912.368;885.275;964.76;910.711;914.429;926.521;960.914;937.211;960.736;995.659;995.646;959.67;936.088;964.557;964.69;1031.54;1008.11;980.845;983.547;993.082;1106.53;1036.88;983.012;1079;984.806;947.056948275862;49.0935376496967;0.628976235860008;0.613337844904488;0.442226255293406;1.23977580868129e-07;5.87914811796001e-07;9.41258615938523e-07;1.82855987572671;0.395611105276626;0.395611105276626;912.2186;29.1225931760892;919.3692;46.7877822054006;916.1784;41.4090278719508;938.8588;27.5006183421391;927.1384;38.2568927358195;937.7708;44.0434212079398;918.5376;22.0647242402891;935.467;25.6959021733038;969.7844;25.4141609009623;980.997;38.2188426957175;1020.1768;53.2886783632321;1015.606;54.9081418006474
"30";"total_evaporation_km3";"Bhutan";"SOA";"BTN";22.1749;22.5379;21.3167;21.5408;21.2926;21.5408;22.1622;21.614;21.6265;22.0941;21.4429;22.2363;22.6754;22.1407;23.7649;22.1154;22.5095;22.1316;22.4287;21.4882;22.1998;21.5797;21.234;21.471;21.5578;20.7817;21.4689;21.1801;21.3657;21.6377;21.3869;21.566;20.711;20.6898;20.5452;20.4678;21.4699;20.5661;20.0392;20.2914;19.7969;20.0364;19.6936;20.3813;20.1396;19.9649;19.6856;20.6779;21.0613;20.7542;20.7915;20.5784;19.9075;24.0991;23.6224;24.6936;24.2136;22.957;21.4844586206897;1.1457605775487;-0.170944804898106;-0.362582093956786;-0.315885037152485;0.19949056426108;0.00515633915113869;0.000462391054623177;-0.011598461964379;0.0292221263216522;0.0292221263216522;21.77258;0.556665390517499;21.80752;0.295501179354668;22.45204;0.856640378455277;22.13468;0.401638951049322;21.60846;0.357837991275381;21.28682;0.327500888548413;20.97978;0.462220577213953;20.56688;0.543046496167685;20.00956;0.274261012540973;20.42878;0.577828189862696;21.79978;1.9168944537976;23.9547333333333;0.896774137301769
"31";"total_evaporation_km3";"Botswana";"AFR";"BWA";285.192;193.855;197.078;266.765;181.801;271.309;145.647;130.919;251.209;300.929;235.586;213.335;134.899;238.208;247.047;231.218;377.819;254.392;317.539;276.445;303.467;180.119;231.266;247.855;177.148;176.407;161.452;156.319;213.877;157.225;278.843;239.356;152.229;229.413;131.069;152.483;166.512;176.606;239.08;245.732;215.12;181.522;308.452;283.49;174.104;176.985;257.28;211.601;343.888;204.134;271.357;288.685;306.973;311.201;213.269;195.673;278.879;160.028;226.729155172414;58.3898804110275;0.0576011277506539;0.0577993786336092;0.0356926799758016;0.66757062152297;0.665709700991499;0.69227384716375;0.199167830446934;0.00331788991814654;0.00331788991814654;224.9382;47.3898082471326;220.0026;76.8438535915528;213.815;45.8293742320359;291.4826;57.8069502335143;227.971;52.3895689283659;173.056;24.2021888886109;206.182;62.1946612178248;196.0826;43.2103077378535;232.5376;60.579685198918;238.7776;65.474435883786;278.297;39.6538179750702;211.526666666667;60.9909346569909
"32";"total_evaporation_km3";"Central African Republic";"AFR";"CAF";546.196;548.901;550.249;522.678;539.516;561.854;533.768;536.975;534.849;518.022;535.2;550.016;537.504;509.863;533.018;528.46;509.072;511.93;538.227;497.958;503.704;530.405;510.814;526.066;529.961;481.891;532.43;508.586;525.712;531.689;533.641;534.855;520.29;545.145;532.961;543.379;549.828;571.401;563.583;550.177;550.17;528.568;545.077;559.944;547.163;570.157;579.525;559.394;565.942;572.831;575.704;559.688;560.484;625.924;605.801;665.772;656.941;646.663;547.353827586207;35.7046702611994;0.627836921228679;0.584115168107293;0.420447670901391;1.32692060006434e-07;2.40507898722426e-06;3.13074767466226e-06;1.32746322556829;0.394179199657901;0.394179199657901;541.508;11.3090211556969;537.0936;15.7552788391701;533.1202;14.5766862214977;517.1294;16.0700751025003;520.19;12.1865049747661;516.0616;21.3821471629956;533.3784;8.83434518229847;555.6736;11.461354187006;546.1844;11.3768750234851;569.5698;7.52984187748985;585.5202;29.3012352674764;656.458666666667;9.56362663079931
"33";"total_evaporation_km3";"Canada";"Other";"CAN";2545.66;2601.2;2738.53;2590.31;2746.05;2734.98;2642.85;2647.04;2704.24;2641.13;2646.31;2606.08;2749.23;2768.09;2703.95;2897.17;2793.67;2903.44;2884.78;2793.26;2701.34;2792.7;2772.73;2845.22;2811.55;2880.19;2871.19;2866.39;2859.87;2907.03;2916.77;2909.83;2865.97;2998.47;2749.65;2872.7;2918.61;2884.89;2846.82;2858.13;2942.54;3027.12;2818.2;2927.55;2815.55;2906.15;2812.57;3044.22;3004.8;2924.32;2845.19;2796.66;3007.66;3209.27;3214.99;3141.35;3125.05;3106.93;2847.20931034483;149.856427604067;0.816498761740854;0.80479251899474;0.612825166364186;5.55111512312578e-15;0;1.08169029289229e-11;7.24571964686699;0.666670227924353;0.666670227924353;2644.35;91.8350730930184;2674.048;43.0424426583808;2694.732;68.2646813513402;2854.464;56.0877680960831;2784.708;53.7116446406176;2876.934;18.3828746391854;2888.138;91.0135029542319;2876.23;27.7312053470454;2906.192;89.9437138993048;2938.412;90.3857420725193;3014.754;196.404046368704;3124.44333333333;17.2180176946516
"34";"total_evaporation_km3";"Switzerland";"Other";"CHE";11.7447;12.2474;11.6494;11.9682;11.4667;11.6059;12.1876;11.228;11.7797;12.1529;11.3458;11.6802;11.8397;12.4708;11.227;12.2379;12.2393;11.9183;12.5271;11.4085;11.2576;12.1865;11.7363;11.8891;12.6041;12.5841;11.9811;12.4363;12.6554;12.3276;12.5873;12.8905;13.527;12.9286;13.2713;13.25;13.1927;12.6399;12.8527;12.8442;12.8005;12.429;13.0881;12.578;13.0207;14.0282;13.1416;12.8922;13.0281;12.6453;12.5496;13.5276;12.4532;14.2186;14.1854;13.8206;13.8548;14.5341;12.5407413793103;0.797229874404916;0.810254152620231;0.824233289242979;0.609195402298851;1.31006316905768e-14;0;1.42892364607405e-11;0.0382521147989784;0.656511791838325;0.656511791838325;11.81528;0.301710932847983;11.79082;0.399881766275983;11.7127;0.490515280088195;12.06622;0.426121170560675;11.93472;0.502843397092972;12.3969;0.265099311579642;13.04094;0.364129706286098;12.9559;0.257658776291435;12.78326;0.281617742693887;13.14708;0.526142972014261;13.38688;0.85469155371982;14.0698333333333;0.40243019684578
"35";"total_evaporation_km3";"Chile";"LCR";"CHL";202.531;206.296;205.166;203.02;196.938;202.938;202.706;206.564;197.875;202.98;189.618;189.726;195.118;195.315;202.966;191.393;188.427;193.695;209.01;208.406;197.689;173.979;179.263;178.172;183.039;175.47;180.553;181.516;176.597;191.234;162.797;172.337;169.283;174.624;190.745;181.529;176.445;173.136;166.303;185.01;170.571;174.953;181.12;184.759;182.217;175.389;185.889;183.149;178.911;169.93;179.335;170.396;176.653;198.728;191.75;186.714;176.24;186.54;186.442293103448;12.1898017455902;-0.630566722939443;-0.599372481466671;-0.404718693284937;1.12709000108162e-07;1.16635669690154e-06;7.20156131121313e-06;-0.455174905410806;0.39761439207859;0.39761439207859;202.7902;3.61605091225221;202.6126;3.0946731329819;194.5486;5.46197068831388;198.1862;9.78722875486213;182.4284;9.12123625392961;181.074;6.22777548567705;173.9572;10.3838589743891;176.4846;7.29739825554286;178.724;5.81065701964933;178.6536;6.31238265633509;183.3724;11.5738555071333;183.164666666667;5.99756828500795
"36";"total_evaporation_km3";"China";"EAP";"CHN";3270.67;3298.02;3256.32;3235.84;3155.01;3243.77;3297;3056.06;3166.54;3298.84;3141.5;3257.18;3200.69;3307.83;3208.17;3233.65;3221.46;3209.33;3209.98;3243.78;3322.5;3304.54;3157.48;3309.72;3176.38;3289.38;3278.36;3257.67;3268.26;3277.92;3407.09;3242.97;3490.45;3332.41;3341.59;3308.61;3368.23;3343.36;3338.57;3217.77;3458.56;3267.29;3314.38;3235.21;3404.21;3458.94;3603.25;3495.59;3413.8;3469.85;3471.53;3470.1;3467.13;3713.75;3671.47;3889.41;3477.63;3588.62;3334.75206896552;152.114668967008;0.749465518539497;0.755882986249962;0.571687840290381;1.30355726213338e-11;0;2.31191066291103e-10;6.75108185425567;0.561698563479671;0.561698563479671;3243.172;54.2300873132249;3212.442;102.662598934568;3223.074;62.6982633730791;3223.64;15.0161895965655;3254.124;80.1438673885906;3274.318;11.9376639255761;3362.902;92.1801492730404;3315.308;58.4963633057646;3335.93;93.5690197127233;3488.286;70.7448014344517;3558.796;123.076361580931;3651.88666666667;213.055615822098
"37";"total_evaporation_km3";"Cote d'Ivoire";"AFR";"CIV";266.87;271.369;275.98;261.344;266.145;283.091;276.367;281.983;271.297;271.395;276.001;278.236;270.481;268.093;268.154;264.412;268.387;267.903;265.457;254.271;262.926;270.841;282.343;281.311;277.13;252.039;271.433;274.989;287.4;270.66;281.304;274.203;285.857;283.72;276.518;282.262;270.706;284.569;285.931;281.111;280.935;287.352;284.723;281.93;284.762;286.914;293.217;285.819;287.147;288.005;282.403;295.691;288.896;321.951;300.728;306.204;305.452;291.251;279.273603448276;12.462422049153;0.720754330094031;0.766403149896952;0.565638233514822;1.77496684017342e-10;0;3.56515483801445e-10;0.53191267033744;0.519486804349294;0.519486804349294;268.3416;5.5557935796788;276.8266;5.61518377259373;272.193;4.66565049055326;264.086;5.73123529441953;274.9102;8.08275489545489;271.3042;12.690863276389;280.3204;4.87492351734878;280.9158;6.01224739178287;283.9404;2.54954119401902;288.2204;2.8999137573383;297.9338;15.1042310198169;300.969;8.42442989169002
"38";"total_evaporation_km3";"Cameroon";"AFR";"CMR";385.91;383.561;382.933;378.685;373.71;388.6;374.784;375.271;370.659;366.497;371.901;380.313;368.506;362.076;377.953;365.209;366.734;368.102;375.277;349.837;371.108;377.342;369.1;365.997;369.623;362.209;373.888;365.76;387.126;374.401;376.277;390.57;368.393;388.899;388.158;392.467;398.425;400.336;401.417;394.215;406.54;393.882;394.84;397.959;389.748;408.436;406.769;417.189;414.415;411.54;412.839;407.423;416.636;481.1;467.165;473.984;458.69;465.577;391.499327586207;28.9881398399765;0.752577210261239;0.755944507674798;0.557168784029038;9.61764001772281e-12;0;6.48960885030192e-10;1.29187957181087;0.566372457404581;0.566372457404581;380.9598;4.81919481863932;375.1622;8.30803591109235;372.1498;7.33375058888696;365.0318;9.33007345630247;370.634;4.18625686025116;372.6768;9.62595723551688;382.4594;9.69290979530916;397.372;3.88206787678939;396.5938;6.28659917602515;411.6698;4.2570483553749;437.0326;34.380144186725;466.083666666667;7.65957846968965
"39";"total_evaporation_km3";"Congo, Rep.";"AFR";"COG";274.159;277.569;282.767;277.416;276.035;286.344;282.764;286.285;284.326;278.645;280.787;282.688;277.95;279.101;285.145;282.474;275.756;274.822;273.726;270.085;267.78;289.687;294.488;287.769;285.906;297.347;300.925;288.906;294.223;307.342;288.516;308.417;303.387;299.4;300.372;307.997;307.365;310.427;308.708;308.661;315.085;307.464;318.669;312.665;315.623;314.108;312.073;315.884;310.13;307.519;316.312;315.951;317.448;360.984;364.416;375.198;365.466;371.31;301.082275862069;25.3500665667787;0.848890758630704;0.910916976837184;0.73502722323049;0;0;4.44089209850063e-16;1.27432889353716;0.720615520088609;0.720615520088609;277.5892;3.20241427676058;283.6728;3.18159782184991;281.1342;2.86768158971668;275.3726;4.51525312690219;285.126;10.2093992232648;297.7486;6.94452217938714;300.0184;7.32626448471524;308.6316;1.14424158288362;313.9012;4.18520097486368;311.9428;3.28231438165207;335.0222;25.3014095299056;370.658;4.89865124294431
"4";"total_evaporation_km3";"Albania";"ECA";"ALB";13.9466;16.9124;13.7476;15.057;12.9777;16.2242;16.6002;12.6509;13.6564;15.2153;15.1494;14.9015;15.545;14.7629;16.3297;14.2327;14.4052;13.914;16.221;13.3507;13.8002;16.0572;14.8345;14.3048;14.3667;16.0994;13.6604;12.8134;14.6838;14.3912;13.2831;15.7296;13.1259;14.8093;15.1835;14.1451;16.9416;17.0087;14.3757;14.2549;14.496;14.9636;13.9851;13.8748;16.068;13.3321;17.0966;13.8326;16.4243;14.4914;15.3524;16.0679;14.7557;13.8447;15.9444;15.2301;17.8619;15.0487;14.867925862069;1.21334305493893;0.159376242261453;0.142883509182073;0.0840895341802783;0.232084160355669;0.283797023361124;0.351124656150306;0.0114513796179521;0.0254007865973821;0.0254007865973821;14.52826;1.52608029212096;14.8694;1.68403605513659;15.3377;0.629118363267199;14.42472;1.08146063589943;14.67268;0.856338447694602;14.32964;1.22557489693613;14.42628;1.1636771596968;15.3452;1.4903564640716;14.6775;0.890509792197706;15.0354;1.64480115667518;15.19302;0.91714291525367;16.0469;1.57445077407965
