"FID";"domestic_water_withdrawal_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"165";"domestic_water_withdrawal_km3";"Rwanda";"AFR";"RWA";0.00896634;0.00896634;0.00899339;0.00918323;0.009373;0.009622;0.00982515;0.0100502;0.00989895;0.0107112;0.0111829;0.0117388;0.0125834;0.0128998;0.0134304;0.0144105;0.015062;0.0179144;0.0190032;0.0203383;0.0215466;0.0232105;0.0245345;0.0258956;0.0269417;0.0280239;0.0289594;0.0306563;0.032624;0.0345417;0.03634;0.0369863;0.0376937;0.0344951;0.0336158;0.0317783;0.0247929;0.027363;0.0283061;0.031965;0.0343982;0.0358181;0.0327049;0.0367958;0.0372976;0.0388253;0.0407861;0.0436943;0.0467254;0.0501753;0.0546666;0.0575419;0.0600984;0.0600984;0.0602864;0.0600984;0.0600984;0.0600984;0.0295626172413793;0.0162377677924808;0.955000222218259;0.966567738188633;0.899549777486298;0;8.72248765075684e-35;0;0.000918291193823239;0.912025424436921;0.912025424436921;0.00909646;0.00017922699168931;0.0100215;0.000415235431713143;0.01236706;0.000902531494187322;0.01734568;0.00254249215475682;0.02442578;0.00213709073672598;0.03096106;0.00266048785620232;0.03582618;0.00171428367459998;0.02884106;0.00305142683395817;0.03540292;0.00187023231364448;0.04404128;0.0045484541563041;0.05853834;0.002444716316467;0.0600984;0
"166";"domestic_water_withdrawal_km3";"Saudi Arabia";"MENA";"SAU";0.00259642;0.00261102;0.00280063;0.00293606;0.00274472;0.00302175;0.0032092;0.00340243;0.00355536;0.0039282;0.00439656;0.00441278;0.00448881;0.00507729;0.0058602;0.00631842;0.00982014;0.010186;0.0117153;0.0125958;0.0131691;0.01573;0.016978;0.0200662;0.0193464;0.0176844;0.0161949;0.016148;0.0159682;0.0151035;0.0148398;0.0155477;0.0162166;0.0177139;0.0181317;0.0190705;0.0187673;0.0186713;0.0195322;0.0209257;0.0207335;0.0211714;0.0227627;0.0230897;0.0237137;0.0245696;0.0264686;0.0287986;0.0306224;0.0306646;0.0320431;0.0306386;0.0324035;0.0317951;0.0317536;0.0316108;0.0326276;0.032445;0.0165412860344828;0.00990564571184126;0.975082417076924;0.976560337137408;0.908045977011494;0;0;0;0.000571971956996519;0.950785720092573;0.950785720092573;0.00273777;0.000140858076800729;0.003423388;0.000346367068397098;0.004847128;0.000632327233376833;0.010127132;0.00240938767734045;0.01705794;0.00279193342470769;0.0162198;0.000930088256564935;0.01648994;0.00140347310020534;0.0193934;0.000919905261426414;0.0222942;0.00128099151831696;0.02822476;0.0026681024020828;0.03172678;0.000660971056098526;0.0322278;0.000542081580576208
"167";"domestic_water_withdrawal_km3";"Senegal";"AFR";"SEN";0.0172076;0.0172076;0.0172543;0.0158134;0.0162017;0.0167141;0.0173617;0.0179564;0.0184801;0.0188283;0.0195859;0.0196363;0.0203005;0.0231658;0.0250633;0.0267435;0.028363;0.0316347;0.0325319;0.033574;0.0354527;0.0386327;0.0403979;0.0401812;0.0407507;0.040289;0.0406771;0.0425991;0.047781;0.0516152;0.0524784;0.0534035;0.0567861;0.0578911;0.0602266;0.0603902;0.055216;0.0607811;0.0626437;0.0624961;0.0650683;0.0666672;0.065759;0.0681547;0.0713044;0.0783879;0.0831478;0.086798;0.0904306;0.0977025;0.103953;0.10504;0.107415;0.107415;0.107716;0.107415;0.107415;0.107415;0.0527847913793103;0.0303076659441213;0.974230600395525;0.996292188560791;0.969959881527061;0;2.33901882643407e-61;0;0.00174849694853731;0.949125262747021;0.949125262747021;0.01673692;0.00068009393248286;0.01786812;0.000850364905202466;0.02155036;0.00245128908087153;0.03056942;0.00289480583407592;0.03908304;0.00218506731658318;0.04459228;0.00493226520647461;0.05615714;0.00320462064416367;0.06030542;0.00301671540205568;0.06739072;0.00247387260120646;0.08729336;0.00733025813685985;0.1063078;0.00170199961809631;0.107415;0
"168";"domestic_water_withdrawal_km3";"Singapore";"Other";"SGP";0.00179059;0.00179059;0.00179549;0.00178785;0.00181772;0.00189416;0.00200037;0.00220815;0.00230476;0.00180029;0.00196298;0.00209733;0.00218896;0.00246563;0.0026324;0.00301086;0.00352804;0.00356539;0.0038432;0.00416637;0.00440577;0.0045048;0.00508484;0.00547118;0.00559971;0.00551555;0.00564669;0.00597269;0.00591246;0.00590191;0.00626255;0.00661942;0.00700165;0.00734616;0.00762591;0.00804209;0.008428;0.0100119;0.0105143;0.0104855;0.00827448;0.00939979;0.00998661;0.0100126;0.0107393;0.0114575;0.0119182;0.0127192;0.0138244;0.0147013;0.0156107;0.0160342;0.0175237;0.0175237;0.0175733;0.0175237;0.0175237;0.0175237;0.0074978325862069;0.00517021663325953;0.960468881886206;0.993461288525348;0.954178306483441;0;1.78425535569546e-54;0;0.000294064541203971;0.922500473071735;0.922500473071735;0.001796448;1.22062860854562e-05;0.002041546;0.000211341581403187;0.00226946;0.000273974036087364;0.003622772;0.000427431406859627;0.00501326;0.000544590143364714;0.00578986;0.000197962367888445;0.006971138;0.000546832094860936;0.009496358;0.00117650707576283;0.009682556;0.000919336770574309;0.01292412;0.00133918952243512;0.01685312;0.000952923361031726;0.0175237;0
"169";"domestic_water_withdrawal_km3";"Solomon Islands";"EAP";"SLB";0.000277598;0.000277598;0.000278423;0.000256231;0.000265247;0.000273544;0.000286739;0.000333489;0.000351972;0.0003708;0.000388124;0.000410406;0.000437407;0.000458638;0.000492658;0.000566966;0.00059648;0.000660051;0.000691213;0.000720014;0.00077054;0.000819969;0.00085978;0.000867873;0.000867176;0.000903773;0.000918062;0.0010538;0.00109894;0.00117845;0.00125405;0.00126304;0.00123916;0.0013307;0.00141944;0.00150188;0.00158688;0.00131994;0.00139791;0.00141486;0.00132674;0.00131621;0.00132222;0.00128264;0.00131193;0.00138307;0.00146206;0.00163259;0.00173168;0.00183034;0.00200053;0.00202933;0.00217691;0.00217691;0.00218358;0.00217691;0.00217691;0.00217691;0.00108891881034483;0.000611150109085062;0.975713345098259;0.977829797025289;0.908047548663631;0;1.0236269217314e-39;0;3.5311873419668e-05;0.952016531802831;0.952016531802831;0.0002710194;9.91698826761432e-06;0.0003233088;4.18166090650593e-05;0.0004374466;4.08083588594298e-05;0.0006469448;6.40582908115726e-05;0.0008370676;4.20999561080531e-05;0.001030605;0.000118129280184889;0.001301278;7.47983737791136e-05;0.001444294;0.000102626346422349;0.001311948;1.73309050542665e-05;0.001607948;0.000185221800201812;0.002113452;9.05533832609252e-05;0.00217691;0
"17";"domestic_water_withdrawal_km3";"Burkina Faso";"AFR";"BFA";0.023085;0.023085;0.0231513;0.0252354;0.0261127;0.0267587;0.0274712;0.0250059;0.0255682;0.0257535;0.0263631;0.0270166;0.0269771;0.0277974;0.0296124;0.0314286;0.0329221;0.0355394;0.0365771;0.0389371;0.0426429;0.0455799;0.0477699;0.0472713;0.0477066;0.0471406;0.0465196;0.047927;0.0532352;0.056444;0.0592405;0.0602748;0.0644636;0.0660268;0.0614048;0.0632651;0.0598404;0.0656668;0.0690619;0.0692521;0.0737713;0.0772597;0.0754141;0.0788409;0.0842944;0.0934817;0.101234;0.105648;0.111003;0.131878;0.142409;0.146353;0.153466;0.153465;0.15392;0.153465;0.153464;0.153465;0.065999374137931;0.0421759778614268;0.924241145608241;0.99229385185713;0.945488277015544;0;1.74779830115828e-52;0;0.0023083469223907;0.854221695235229;0.854221695235229;0.02413388;0.00144003792207011;0.0261115;0.000989108459674671;0.02755332;0.00125858124370261;0.03508086;0.00297148228381056;0.04619412;0.00217482325764647;0.05025328;0.00436627938776254;0.0622821;0.00286495896480211;0.06541726;0.0039932702416691;0.07791608;0.00404376674426209;0.10864894;0.0144841548965758;0.1499226;0.00525070750470829;0.153464666666667;5.77350269190203e-07
"170";"domestic_water_withdrawal_km3";"Sierra Leone";"AFR";"SLE";0.00955878;0.00955878;0.009588;0.00973617;0.0099797;0.0101525;0.0104772;0.0104801;0.0107484;0.010653;0.0106172;0.0114465;0.0118095;0.0118439;0.0123766;0.0133528;0.0140468;0.0144585;0.0141315;0.0150084;0.0167747;0.0177877;0.0180416;0.0183651;0.019469;0.018305;0.0190833;0.0181646;0.0156205;0.0176776;0.0202928;0.0198262;0.0179145;0.0189188;0.0180686;0.0185784;0.0193983;0.0190243;0.0194998;0.0190646;0.0179787;0.0182129;0.0164394;0.0199848;0.0214055;0.0223215;0.0236108;0.0250833;0.0267023;0.0285685;0.030518;0.0306141;0.0314289;0.0314289;0.031528;0.0314289;0.0314289;0.0314289;0.0184484832758621;0.0067898612949033;0.936920012936172;0.945151364007451;0.850991085044392;0;6.86838478741758e-29;0;0.000376715976191205;0.877819110640314;0.877819110640314;0.009684286;0.000180787089362045;0.01050224;0.000227353563860345;0.01161874;0.000650804727241589;0.0141996;0.000605442470429685;0.01808762;0.000974812113691659;0.0177702;0.00130341655467467;0.01900418;0.0010495547351139;0.01911308;0.000362979926442222;0.01880426;0.00192249466917336;0.02525728;0.00247043671888191;0.03110358;0.000493531444793542;0.0314289;0
"171";"domestic_water_withdrawal_km3";"El Salvador";"LCR";"SLV";0.0354467;0.0354467;0.0355465;0.039193;0.0414812;0.0432228;0.0456333;0.0480412;0.0500476;0.0519131;0.0534792;0.055159;0.0576;0.0654409;0.0679669;0.0722524;0.0769836;0.0810483;0.0880987;0.0961307;0.0992856;0.102931;0.10503;0.105077;0.105676;0.107855;0.110512;0.111768;0.112224;0.115424;0.117799;0.119388;0.12439;0.130202;0.136641;0.1449;0.154198;0.164083;0.169495;0.175002;0.180167;0.183304;0.187333;0.191087;0.193951;0.197736;0.201295;0.207213;0.213552;0.220286;0.225478;0.223394;0.226093;0.226093;0.226749;0.226092;0.226093;0.226093;0.128172782758621;0.0654858901695602;0.991169830923919;0.998846292393054;0.990605443083524;0;1.53778532287807e-75;0;0.0038436729767141;0.982417633733748;0.982417633733748;0.03742282;0.00278094690294511;0.0477716;0.00345212944209802;0.0599292;0.00641805926390525;0.08290274;0.00940587362040337;0.10359992;0.00262668104877619;0.1115566;0.00274954210733351;0.125684;0.00780953663798308;0.1615356;0.0120599418033422;0.1871684;0.00559775337077296;0.2080164;0.0091199677247236;0.2255614;0.00129230116458974;0.226092666666667;5.77350269190203e-07
"172";"domestic_water_withdrawal_km3";"San Marino";"Other";"SMR";0.000125189;0.00014392;0.000144657;0.000130497;0.00013403;0.00016441;0.000170068;0.00017186;0.000161906;0.000151121;0.000190027;0.000198049;0.000176649;0.000169253;0.000219744;0.000236721;0.00023672;0.000241064;0.000257861;0.000235307;0.000287621;0.000269805;0.000305709;0.000319439;0.000268576;0.000253625;0.000303712;0.000258945;0.000343501;0.00033487;0.000353886;0.000400696;0.00031243;0.000386524;0.000403444;0.000338602;0.000340801;0.000422087;0.00042478;0.000356397;0.000361096;0.000347444;0.000289011;0.000342566;0.000403802;0.000321265;0.000400761;0.000412561;0.000390964;0.000339857;0.000320424;0.000391662;0.000437826;0.000333537;0.00016757;0.000348885;0.000399757;0.000284302;0.0002868585;9.22836127900708e-05;0.799142453039937;0.783936755975268;0.639443436176649;5.52891066263328e-14;0;1.33781874467331e-12;4.36716309329721e-06;0.63862866025069;0.63862866025069;0.0001356586;8.48718017365014e-06;0.000163873;8.1997127388708e-06;0.0001907444;1.97193383458979e-05;0.0002415346;9.37959115846742e-06;0.00029023;2.22803071343283e-05;0.0002989306;4.16907316234676e-05;0.000371396;3.83992511124892e-05;0.0003765334;4.33703095596515e-05;0.0003487838;4.1206299035463e-05;0.0003730816;4.01041971593997e-05;0.0003302038;0.000102367177225906;0.000344314666666667;5.78630297887462e-05
"173";"domestic_water_withdrawal_km3";"Former Spanish Sahara";"Other";"ESH";2.75744e-07;3.06662e-07;3.08986e-07;3.29986e-07;3.52157e-07;4.1286e-07;4.5218e-07;4.51638e-07;5.04772e-07;5.57906e-07;6.1104e-07;6.55319e-07;6.81885e-07;6.73031e-07;6.46463e-07;6.19896e-07;6.19896e-07;5.54767e-07;6.28737e-07;7.47087e-07;8.80231e-07;1.00598e-06;1.10953e-06;1.1909e-06;1.24268e-06;1.27966e-06;1.31665e-06;1.26159e-06;1.30273e-06;1.35758e-06;1.40558e-06;1.46043e-06;1.51528e-06;1.56327e-06;1.61813e-06;1.66612e-06;1.72097e-06;1.87691e-06;1.93382e-06;2.03015e-06;2.12199e-06;2.22472e-06;2.31787e-06;2.30381e-06;2.33249e-06;2.5594e-06;2.82247e-06;2.53648e-06;2.66331e-06;2.76707e-06;2.86507e-06;2.95731e-06;3.05531e-06;3.05531e-06;3.06376e-06;3.05531e-06;3.05531e-06;3.05531e-06;1.51623281034483e-06;9.35015119429148e-07;0.983610873253814;0.992722792863928;0.952964339172394;0;3.53585729158557e-53;0;5.44618732351036e-08;0.967490349983127;0.967490349983127;3.14707e-07;2.85110398617799e-08;4.758712e-07;5.63114040776822e-08;6.535476e-07;2.75809562343295e-08;6.340766e-07;6.98069719318923e-08;1.0858642e-06;1.45645359394661e-07;1.303642e-06;3.68200172460579e-08;1.512538e-06;8.34957817497387e-08;1.845594e-06;1.50472168622639e-07;2.260176e-06;8.77700642588348e-08;2.669746e-06;1.25273769920123e-07;2.999352e-06;8.69053670379454e-08;3.05531e-06;0
"174";"domestic_water_withdrawal_km3";"Somalia";"AFR";"SOM";0.00188874;0.00188876;0.0018942;0.00195958;0.00202789;0.00209935;0.00217375;0.00224573;0.00232549;0.00241056;0.00249745;0.00257728;0.00265571;0.00271871;0.00292644;0.00313382;0.00314142;0.00374894;0.00414917;0.00388299;0.00433628;0.00465809;0.00487249;0.00516693;0.00533214;0.0052042;0.00524694;0.00539114;0.00549803;0.00567058;0.00576871;0.00589896;0.00562542;0.00705658;0.00677401;0.0066336;0.00643366;0.0066649;0.00686122;0.00710635;0.00725463;0.00743183;0.00768452;0.0078629;0.00818245;0.00862664;0.00920236;0.00991345;0.010553;0.0113084;0.0122549;0.0125434;0.012853;0.012853;0.0128923;0.012853;0.012853;0.012853;0.00618141362068966;0.00352956849547875;0.965480351318363;0.997169190872141;0.975125847268954;0;1.23654061175612e-64;0;0.000201797450244546;0.932152308781825;0.932152308781825;0.001931834;6.14926335425635e-05;0.002250976;0.00012247572077763;0.002675118;0.00016323133360357;0.003611268;0.000455751775169335;0.004873186;0.000397322016165729;0.005402178;0.000190159934055521;0.006224736;0.000645549330051546;0.006739946;0.000254809616145074;0.007683266;0.000363456838881868;0.00992077;0.00106256420478953;0.01267932;0.000275815403848298;0.012853;0
"175";"domestic_water_withdrawal_km3";"Sao Tome and Principe";"AFR";"STP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"176";"domestic_water_withdrawal_km3";"Suriname";"LCR";"SUR";0.0110577;0.0110577;0.0110869;0.0114609;0.0118525;0.0123172;0.0128856;0.013654;0.0148366;0.0157798;0.0165609;0.0171072;0.0175285;0.0180955;0.0186891;0.0189249;0.0199332;0.0212091;0.0216979;0.0232791;0.0243131;0.024824;0.0249956;0.0258814;0.0261314;0.0259571;0.0258623;0.0261861;0.0265997;0.0276244;0.0293592;0.0230724;0.0259101;0.022035;0.0217487;0.0224157;0.024971;0.025915;0.0278859;0.0288065;0.0291999;0.0289413;0.026238;0.028237;0.0315835;0.0334319;0.0309317;0.0311481;0.0314662;0.0317874;0.0321059;0.0324085;0.032673;0.032673;0.0327623;0.032673;0.032673;0.032673;0.0240192344827586;0.00693812110140328;0.943615065024352;0.94853613578896;0.857060921599631;0;1.20760998742788e-29;0;0.000387692466701526;0.890409390940915;0.890409390940915;0.01130314;0.000351399328400041;0.01389464;0.00141469989326359;0.01759624;0.000830554223395439;0.02100884;0.00167098739911467;0.0252291;0.000757846429034273;0.02644592;0.000717552633609549;0.02442508;0.00321154402383028;0.02599882;0.00251725677017661;0.02883994;0.00192357706708101;0.03175306;0.00099279661713767;0.03252454;0.000268949480386188;0.032673;0
"177";"domestic_water_withdrawal_km3";"Slovak Republic";"ECA";"SVK";0.0405171;0.0405171;0.0406239;0.0414122;0.042273;0.0431417;0.0444432;0.0462854;0.0473682;0.0481279;0.0488525;0.0506203;0.0521625;0.0513578;0.0536628;0.057284;0.0602376;0.0629637;0.0647534;0.0678395;0.0721535;0.0756477;0.079022;0.0796011;0.0669625;0.0669026;0.0658327;0.0668552;0.0715168;0.075853;0.0761682;0.076435;0.0806973;0.0841241;0.0869635;0.0882628;0.094951;0.103435;0.106521;0.106729;0.108924;0.109319;0.107771;0.109968;0.114846;0.124075;0.131859;0.136036;0.141433;0.150267;0.158022;0.153235;0.15347;0.15347;0.153887;0.15347;0.15347;0.153467;0.0878632206896552;0.0383277887964579;0.965310942667914;0.986170734194757;0.934830840412971;0;2.08249353249044e-45;0;0.00219094570119042;0.931825216034414;0.931825216034414;0.04106866;0.000770503551581691;0.04587328;0.00206122525139782;0.05133118;0.00178727853928815;0.06261564;0.00406390625543946;0.07467736;0.00524284288702227;0.06939206;0.00422966840047775;0.08087762;0.00473089823046321;0.09997976;0.00810639136040199;0.1101656;0.00273576320247203;0.136734;0.00987073705454664;0.1544168;0.00202901865442386;0.153469;1.73205080757061e-06
"178";"domestic_water_withdrawal_km3";"Slovenia";"ECA";"SVN";0.0198901;0.0198901;0.0199426;0.0205968;0.0206669;0.0213159;0.022054;0.0226587;0.0233457;0.0238983;0.0245722;0.0254434;0.0264591;0.0277698;0.0295925;0.0323513;0.036865;0.0380492;0.039926;0.0419014;0.0436723;0.0470809;0.0504421;0.0506289;0.0497254;0.0491078;0.0489097;0.0488588;0.0505547;0.0532197;0.0548611;0.055983;0.0588795;0.055746;0.0552559;0.0555281;0.0575991;0.0626907;0.0630426;0.0619556;0.0629514;0.0631228;0.0612154;0.0616226;0.0638081;0.0682991;0.0715443;0.0725565;0.0744812;0.0785263;0.0817062;0.0791733;0.0785288;0.0779453;0.076859;0.0785288;0.0785288;0.0785288;0.0503251310344828;0.0199288373734286;0.986507842805555;0.989616517005944;0.931193366325761;0;7.13560372128833e-49;0;0.00116421482666337;0.973197723916868;0.973197723916868;0.0201973;0.00039803899934554;0.02265452;0.0010219177716431;0.0267674;0.00197818879912914;0.03781858;0.00360431301387657;0.04830992;0.00295573395487483;0.05013014;0.00186256479430918;0.0561451;0.00158916906117631;0.06016322;0.00338934577713753;0.06254406;0.00108548248627051;0.07308148;0.0037787221956635;0.07884252;0.00181299849062265;0.0785288;0
"179";"domestic_water_withdrawal_km3";"Sweden";"Other";"SWE";0.363033;0.363033;0.363979;0.37591;0.387936;0.399989;0.416548;0.430952;0.444852;0.459294;0.47208;0.488175;0.50796;0.522838;0.551753;0.587894;0.607655;0.651221;0.669425;0.681613;0.704311;0.742848;0.773731;0.753759;0.726212;0.70936;0.719323;0.731841;0.798988;0.851604;0.886798;0.90287;0.956155;0.976093;0.990587;0.916328;0.941408;0.988617;1.01631;0.989898;0.992302;0.997347;0.98429;0.961999;0.993088;1.06486;1.11724;1.13148;1.16052;1.21713;1.23822;1.17183;1.22014;1.22014;1.22343;1.22014;1.22014;1.22014;0.813407189655172;0.284546633331202;0.989374470940747;0.988230277590289;0.932326894884584;0;2.3409450909166e-47;0;0.016671119782214;0.978861843749283;0.978861843749283;0.3707782;0.0110332547192567;0.430327;0.0232417104792225;0.5085612;0.0308876801929184;0.6395616;0.0402605778746406;0.7401722;0.0264521593957847;0.7622232;0.0610299129091628;0.9425006;0.0455536989310418;0.9705122;0.0405709671341465;0.9858052;0.0141199479708673;1.138246;0.0561055975817031;1.214752;0.0251317223842697;1.22014;0
"18";"domestic_water_withdrawal_km3";"Bangladesh";"SOA";"BGD";0.218866;0.218974;0.219439;0.24307;0.249981;0.2585;0.265821;0.27787;0.284585;0.298208;0.301722;0.314297;0.332406;0.360648;0.338912;0.371786;0.425984;0.485023;0.418326;0.426725;0.471179;0.505853;0.534388;0.558151;0.557112;0.555108;0.590457;0.609778;0.620238;0.653716;0.672079;0.678508;0.710081;0.7182;0.716858;0.747361;0.760198;0.791906;0.813039;0.831277;0.858552;0.882091;0.884864;0.887574;0.90456;0.934675;0.971849;1.00844;1.04275;1.1014;1.14344;1.20194;1.27642;1.28748;1.26738;1.26019;1.26499;1.27863;0.670066465517241;0.334080810954539;0.98661895568123;0.997785228705897;0.978221415607986;0;0;0;0.0195187322587589;0.973416963709519;0.973416963709519;0.230066;0.0152242966504203;0.2769968;0.0156148037035372;0.329597;0.0227482413166381;0.4255688;0.0402534433769336;0.5253366;0.0370170401342409;0.6058594;0.0364873000343955;0.6991452;0.0221070894443389;0.7887562;0.0351309244782997;0.8835282;0.0164800301941471;1.0118228;0.0643072653881348;1.235332;0.0612247443440967;1.26793666666667;0.00956663646917416
"180";"domestic_water_withdrawal_km3";"Swaziland";"AFR";"SWZ";0.00538979;0.00538979;0.00540662;0.00578289;0.0060028;0.00634201;0.00670793;0.00704778;0.0073739;0.0076566;0.00798637;0.00857422;0.00897984;0.0101968;0.0105724;0.0119987;0.0130589;0.0143365;0.0144254;0.0151809;0.0161087;0.0174675;0.0191065;0.0198846;0.0198464;0.0205786;0.0207678;0.0191544;0.0205214;0.0226203;0.0238227;0.0247271;0.0271873;0.0267195;0.0278757;0.0285665;0.0293421;0.0275824;0.0276078;0.0283304;0.0278362;0.0280353;0.0282605;0.0274923;0.0271823;0.0311013;0.0336118;0.0342857;0.0350072;0.0360101;0.0361086;0.0365615;0.0386542;0.0386542;0.0387789;0.0386542;0.0386542;0.0386542;0.0217201817241379;0.0110689330732489;0.99018461163244;0.98706099279304;0.937182764128775;0;3.26968746027528e-46;0;0.000649041631548181;0.980465565113683;0.980465565113683;0.005594378;0.000283421448676701;0.007025644;0.000521578217940512;0.009261926;0.0010921179725103;0.01380008;0.00126290865544583;0.01848274;0.00164929036042778;0.0207285;0.00123729573667737;0.02606646;0.00171642339415425;0.02828584;0.000733315568496947;0.02776132;0.00042938579622526;0.03400322;0.00184997888014972;0.03775148;0.00130388896651517;0.0386542;0
"181";"domestic_water_withdrawal_km3";"Seychelles";"AFR";"SYC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"182";"domestic_water_withdrawal_km3";"Syrian Arab Republic";"MENA";"SYR";0.0390622;0.039429;0.0391466;0.0404219;0.0424141;0.044348;0.0484311;0.0498316;0.050211;0.0534215;0.0570681;0.0615688;0.0630947;0.0611662;0.0638043;0.0668759;0.079455;0.0956186;0.10084;0.104557;0.113404;0.119489;0.130313;0.139709;0.145643;0.151839;0.153983;0.155901;0.150769;0.149684;0.150655;0.150865;0.164211;0.16649;0.167062;0.168623;0.154445;0.166014;0.177116;0.181258;0.187383;0.19281;0.205355;0.209011;0.212289;0.217781;0.229831;0.249105;0.268445;0.293119;0.321718;0.341596;0.358571;0.36005;0.361123;0.360146;0.357923;0.359725;0.161107234482759;0.0997688357484344;0.957643663876175;0.994032421790889;0.960072595281307;0;0;0;0.00565782439939703;0.917081386962181;0.917081386962181;0.04009476;0.00140488278265484;0.04924864;0.00329254399256866;0.06134042;0.00262123211429282;0.0894693;0.0158547573958103;0.1297116;0.0134588127559603;0.1524352;0.00250540579547506;0.1598566;0.00837255781108736;0.1694912;0.0104382467732853;0.2013696;0.0107517374781939;0.2516562;0.0301305689491586;0.3486116;0.0170223833319544;0.359264666666667;0.00118083120442059
