"FID";"total_runoff_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"23";"total_runoff_km3";"Belarus";"ECA";"BLR";62.6075;33.5444;31.4215;34.3741;44.7059;28.1948;24.142;27.4987;38.4674;38.5203;36.8264;26.5166;48.578;35.9857;25.6602;30.0437;34.6498;38.4792;14.6076;32.4674;39.9961;37.3454;38.9112;39.9402;34.837;32.1424;15.5686;29.0687;31.2976;27.3591;34.7959;35.7817;43.496;35.2753;23.983;30.8681;38.6279;25.0409;18.0929;32.8732;60.9957;39.6316;24.7711;29.4486;27.98;20.4558;38.257;35.4249;25.0963;29.5949;34.8065;48.6171;52.2254;33.0289;29.8594;40.1872;23.4665;13.066;33.4397465517241;9.6833161262259;-0.132627900754823;-0.126887938724661;-0.0865093768905021;0.320968667198057;0.341587824399113;0.337436852855276;-0.0760518225722177;0.0175901600586348;0.0175901600586348;41.33068;12.9547982343223;31.36464;6.68604097975775;34.71338;9.32012084052562;30.04954;9.17225642674691;38.20598;2.16794880290103;27.08728;6.707475922208;34.66638;6.95931561412471;29.1006;7.83863246491376;36.5654;14.7453771435321;29.76578;7.29101205780103;39.70746;10.0210698671848;25.5732333333333;13.6827854022247
"230";"total_runoff_km3";"Tokelau (N.Z.)";"Other";"TKL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"231";"total_runoff_km3";"Niue (N.Z.)";"Other";"NIU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"232";"total_runoff_km3";"Pitcairn Islands (U.K.)";"Other";"PCN";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"233";"total_runoff_km3";"Johnston Atoll (U.S.)";"Other";"UMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"234";"total_runoff_km3";"Midway Islands (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"235";"total_runoff_km3";"Norfolk Island (Aus.)";"Other";"NFK";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"236";"total_runoff_km3";"Wake Island (U.S.)";"Other";"UMI";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"237";"total_runoff_km3";"Glorioso Islands (Fr.)";"Other";"ATF";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"238";"total_runoff_km3";"Falkland Islands (U.K.) / (Islas Malvina";"Other";"FLK";3.60442;3.90879;3.50844;3.63003;3.41362;3.882;3.67991;3.72646;3.92154;3.92803;3.54641;3.78844;3.62708;3.76889;3.8657;3.71608;3.41571;3.50748;3.59374;3.89754;3.52903;4.76005;7.07302;7.2043;5.9739;6.87406;6.84541;6.73409;6.05914;7.39745;6.67051;7.5474;7.53292;6.43866;5.38586;5.81828;6.45016;5.91208;7.88425;6.71732;7.48128;6.30053;7.21486;7.02969;6.86313;8.66351;7.99352;6.18013;5.95971;6.58489;6.70484;7.15061;7.47294;5.14704;4.97365;4.85426;6.44627;6.66144;5.55897413793103;1.59170266420655;0.724789405687502;0.660155649204836;0.433756805807623;1.25429666653076e-10;4.82499381680071e-08;1.51213022947516e-06;0.0683163099449377;0.525319682596842;0.525319682596842;3.61306;0.186105159385762;3.827588;0.116094684934324;3.719304;0.129487401047361;3.62611;0.187854930464973;5.70806;1.56679733419801;6.78203;0.478564655349724;6.71507;0.895382482127052;6.556418;0.830713127631916;6.977898;0.442782661099099;7.076352;1.18868685784777;6.289816;1.15663559042163;5.98732333333333;0.987141793377898
"239";"total_runoff_km3";"Turks and Caicos Islands (U.K.)";"Other";"TCA";0.769794;0.877009;0.859612;0.688556;0.741022;0.488619;0.538148;0.4655;0.492486;0.329206;0.667467;1.26156;0.733204;0.609359;0.663044;0.562765;0.605956;0.396522;0.52378;0.471162;0.437664;0.628324;0.752204;0.691546;0.549969;0.722014;0.862652;0.720555;0.631918;1.20002;0.871601;0.487708;0.518507;0.280829;0.338983;0.394942;0.383032;0.356268;0.420199;0.314179;0.280132;0.349766;0.22322;0.276967;0.232131;0.223179;0.276629;0.30627;0.292604;0.342898;0.371422;0.261069;0.353911;0.335667;0.350483;0.282833;0.409467;0.346112;0.514183534482759;0.232054766035741;-0.62097344083425;-0.708511489126088;-0.488203266787659;1.98646563927237e-07;0;6.18582656126876e-08;-0.00853324350179943;0.385608014221529;0.385608014221529;0.7871986;0.0798047139447289;0.4627918;0.0791830899889616;0.7869268;0.268938064120161;0.512037;0.0814654642225772;0.6119414;0.122975677874936;0.8274318;0.224066752438196;0.4995256;0.230511486572362;0.373724;0.0404570357725328;0.2724432;0.0502652829963187;0.288316;0.0438729487326758;0.3345104;0.0429795021004199;0.346137333333333;0.0633170038009802
"24";"total_runoff_km3";"Belize";"LCR";"BLZ";23.1201;23.3399;30.7609;35.2003;22.3385;22.3413;17.2442;24.3381;29.1814;20.3245;23.4304;30.7689;21.4537;19.8781;29.6804;21.9723;20.2886;21.143;26.461;27.4278;31.46;39.513;33.6749;30.963;32.1465;26.9314;31.4811;19.7701;24.5055;14.4124;28.7705;25.0274;29.6192;23.693;26.6285;33.4522;21.9626;27.6479;22.5714;23.1727;28.1485;24.4538;22.868;25.8132;22.4452;15.7033;17.155;21.6779;41.5971;24.3322;28.0697;14.9743;27.6461;23.6635;22.3025;34.1328;25.2939;18.7124;25.4670017241379;5.67865464371875;-0.0646064575704352;-0.0506628933526101;-0.0477918935269208;0.629932980970293;0.704973068116939;0.596159849332312;-0.0217256113691582;0.00417399435980011;0.00417399435980011;26.95194;5.73492106205482;22.6859;4.47851379086857;25.0423;4.91047737954264;23.45854;3.25533966860603;33.55148;3.48580834628067;23.4201;6.57548859667478;26.74772;2.48203872391226;25.76136;4.8480830235259;24.74574;2.32496597996616;24.0931;10.3779375540133;23.33122;5.29334886551038;26.0463666666667;7.73768948739437
"240";"total_runoff_km3";"Guernsey (U.K.)";"Other";"GGY";0.146803;0.102708;0.16309;0.15183;0.130691;0.116322;0.109464;0.130405;0.171232;0.139218;0.133434;0.111193;0.138949;0.0967191;0.118289;0.0850112;0.128833;0.115234;0.0746671;0.133568;0.13289;0.145247;0.143973;0.143435;0.154301;0.144418;0.118972;0.131127;0.141446;0.126114;0.147151;0.0782783;0.0967235;0.0998816;0.114551;0.132277;0.165498;0.156876;0.112298;0.10293;0.148585;0.158349;0.173467;0.194354;0.133713;0.123703;0.124282;0.091417;0.109557;0.153041;0.141216;0.125043;0.129787;0.101742;0.137283;0.149732;0.164198;0.123862;0.130506531034483;0.0245051487545123;0.0887173720393191;0.069180842228306;0.0550514216575923;0.507810364577379;0.604943848422474;0.541579172960369;0.000128740927127866;0.00787077210156226;0.00787077210156226;0.1390244;0.0234092373711747;0.1333282;0.0241797631129835;0.11971682;0.0170413253390691;0.10746266;0.0263542726397068;0.1439692;0.00760613109274353;0.1324154;0.0105795411431687;0.10731708;0.0257382586098399;0.1339758;0.0271786813734589;0.1616936;0.0232983389708365;0.1204;0.0226329381212427;0.1270142;0.0154709204541941;0.145930666666667;0.0204349168173823
"241";"total_runoff_km3";"Jersey (U.K.)";"Other";"JEY";0.133156;0.0868481;0.148266;0.133844;0.117854;0.102755;0.0991637;0.118559;0.156939;0.127258;0.118373;0.0972689;0.128796;0.0822271;0.103272;0.0689412;0.115227;0.0995989;0.0655803;0.115551;0.119119;0.133752;0.129499;0.129356;0.137915;0.126828;0.10327;0.113168;0.124024;0.110036;0.12914;0.0642777;0.0810997;0.0850161;0.108121;0.117481;0.15143;0.141239;0.0976517;0.0860801;0.133698;0.135112;0.154557;0.172177;0.117595;0.107159;0.106661;0.0730534;0.0925114;0.133063;0.122948;0.104222;0.108051;0.0836226;0.120904;0.130094;0.140628;0.105028;0.114639067241379;0.0235858864466256;0.00871196985745463;0.00255313913070227;-0.000604960677555959;0.94824942955267;0.984958554317851;0.994647841733771;1.21679996308667e-05;7.58984187971317e-05;7.58984187971317e-05;0.12399362;0.0233859584691755;0.12093494;0.0231647125207286;0.1059874;0.0181767214921999;0.09297968;0.0243761992126952;0.1299282;0.00699572817510801;0.1154652;0.00982143732861947;0.0935309;0.0253163251852436;0.11877636;0.0277840108545005;0.1426278;0.0210851291601451;0.10248956;0.0220226645047324;0.10794952;0.0157993409246082;0.12525;0.0182876529932083
"242";"total_runoff_km3";"Malta";"MENA";"MLT";0.0162912;0.0169846;0.00816655;0.00745199;0.0209579;0.00873086;0.0182699;0.0174719;0.0149536;0.0105997;0.00993118;0.017991;0.0114142;0.0138118;0.0164217;0.0188383;0.00578554;0.0168929;0.0266722;0.00837662;0.0110353;0.0187184;0.0109029;0.00739337;0.0211368;0.0159287;0.0137929;0.014192;0.0212148;0.00641763;0.0198156;0.0122601;0.0104405;0.013693;0.0102442;0.0102843;0.0131547;0.0141475;0.0132662;0.0147039;0.0049294;0.00723401;0.00750294;0.00441563;0.00689018;0.0119807;0.00736075;0.00678627;0.00788504;0.00790988;0.00699387;0.0111128;0.00798368;0.00649122;0.00743086;0.00519969;0.0066946;0.0078848;0.0119214268965517;0.00508269418307218;-0.507817565916118;-0.544987541911471;-0.366001209921355;4.72135139662528e-05;1.36082204091524e-05;4.94245787681703e-05;-0.000152845381279029;0.257878680252971;0.257878680252971;0.013970448;0.00590489234171716;0.014005192;0.00419884597911378;0.013913976;0.00335532369226577;0.015313112;0.00840894033504341;0.013837354;0.00581149676611628;0.014309206;0.00531195044698084;0.01329068;0.00391162063434071;0.01311132;0.00170498473365599;0.006194432;0.00141787018092983;0.008384528;0.00206214585247261;0.008002486;0.00182362237636524;0.00659303;0.00134543349025509
"243";"total_runoff_km3";"Timor-Leste";"EAP";"TLS";3.06216;5.28734;3.89298;5.40801;3.51566;4.78417;7.0535;4.32215;3.90618;2.77717;9.9949;4.77849;5.62451;4.98145;2.88393;4.28908;6.02378;4.80414;4.20929;5.01775;7.75927;3.27405;4.08007;2.95392;3.66692;4.26275;4.97823;2.55915;2.87109;2.61091;3.71047;2.33147;2.88992;2.32158;2.54847;2.40465;3.47424;4.03967;3.5084;3.41189;1.88565;3.70238;4.09279;2.41852;1.5082;2.05612;1.98166;1.43501;3.47444;2.06433;2.20496;2.0498;3.76142;3.81632;3.30694;3.30852;1.44929;1.36655;3.65787344827586;1.59319318791192;-0.584070090376593;-0.640530314682088;-0.459165154264973;1.48674801557028e-06;1.4498631411507e-07;3.55501843327322e-07;-0.0551041145528919;0.341137870472514;0.341137870472514;4.23323;1.05987471580371;4.568634;1.5755917723922;5.652656;2.63326805063214;4.868808;0.729961392246193;4.346846;1.95379377459086;3.456426;1.09871124126405;2.760382;0.578978992684536;3.36777;0.59416095811657;2.721508;1.12972350943494;2.202312;0.757654348281589;3.027888;0.847264843670502;2.04145333333333;1.09809149447272
"244";"total_runoff_km3";"Indonesia";"EAP";"IDN";3332.18;3250.02;3284.13;2996.95;3541.23;3005.78;3384.4;2833.38;3102.92;2941.19;3223.37;3122.76;3664.73;3790.99;2516.4;3654.07;3340.82;4029.19;3078.82;3349.34;3674.37;2981.86;3034.98;3347.35;2583.69;2842.15;3809.67;3354.25;3325.03;2632.03;3476.15;3493.44;2882.2;2520.05;2658.33;2707.65;2665.52;3258.57;3232.98;2009.16;2988.74;3626.3;3628.77;3333.18;2604.82;3138.21;2974.83;2996.08;3092.75;3293.93;3830.74;3358.35;4186.04;3503.49;3429.79;3522.23;2690.63;2377.89;3181.1874137931;428.116403963124;-0.0648334644635413;-0.036759051339629;-0.0175438596491228;0.628728180755904;0.783636117857262;0.845759661445291;-1.64365898674214;0.00420337811434543;0.00420337811434543;3280.902;194.931370666704;3053.534;209.332683496868;3263.65;504.680016198383;3490.448;363.576923731416;3124.45;410.138568961759;3192.626;464.084511786377;3006.034;455.79245323941;2774.776;511.52179154949;3236.362;440.332647006783;3099.16;128.047626686323;3661.682;344.362029802939;2863.58333333333;591.450040606418
"245";"total_runoff_km3";"Sudan";"AFR";"SDN";23.5108;30.1894;12.4739;37.3155;39.4336;22.0197;35.9795;28.1638;13.5495;25.8567;23.0219;4.76196;8.59967;3.89605;-4.6361;-9.235;4.4101;5.26323;-3.3392;3.26722;16.6417;-4.89151;-3.23247;-8.06338;-15.4876;-18.4688;-28.0005;-18.4472;-20.5809;-24.5791;4.73462;-12.9924;-26.6675;-14.216;-12.0114;-16.4162;7.89814;-2.0843;-15.4403;-12.3544;2.34044;9.60384;-8.69924;-13.0741;-17.276;-0.574914;-20.7244;-6.226;-11.113;8.78257;-11.7887;-23.7999;-10.9334;-29.4181;-20.2886;-21.3891;-13.2014;-27.4248;-2.33382886206897;17.9555230754256;-0.719850530846535;-0.687163554707927;-0.508771929824561;1.91693311319759e-10;5.99457366221291e-09;1.6865715694874e-08;-0.765404499738528;0.51818478676004;0.51818478676004;28.58464;10.9750045532109;25.11384;8.23444482330169;7.128696;10.1145880078098;0.0732700000000001;6.20954784478709;-3.006652;11.9478657174606;-22.0153;4.17618823510148;-12.230536;11.1894255022088;-7.679412;10.396919790386;-5.421012;11.1337728332098;-5.9711488;11.0787360776578;-19.24574;7.90580925794444;-20.6717666666667;7.13878156433809
"246";"total_runoff_km3";"South Sudan";"AFR";NA;127.206;112.327;103.388;145.912;142.114;136.789;149.524;114.445;130.618;141.439;124.146;111.196;125.676;101.031;86.9234;102.775;105.078;130.695;104.101;95.4272;113.349;89.5851;79.2202;103.862;85.9723;78.2995;60.4562;83.1657;71.5541;53.3803;120.745;100.348;69.1264;112.774;79.7373;91.0899;85.4796;87.4139;104.284;79.4599;80.5522;110.974;109.49;93.0556;79.7827;102.392;79.803;75.4115;94.2169;123.868;118.759;70.7611;85.2763;78.4393;72.8827;59.0633;69.1826;52.8047;98.2211706896552;24.0776670894239;-0.629387186263091;-0.626564951244271;-0.464004839685421;1.20968582579232e-07;3.01156807459536e-07;2.6748489395947e-07;-0.897393506413601;0.396128230232172;0.396128230232172;126.1894;18.4097615899826;134.563;13.1943446407921;109.79448;16.2791119552634;107.61524;13.4484109986273;94.39772;13.9035043815219;69.37116;12.3486227101649;96.54614;21.7816531096242;89.54546;9.25206925952243;94.7709;15.0744168829179;95.13828;19.3854253762201;85.22368;19.571115680819;60.3502;8.26444104643502
"25";"total_runoff_km3";"Bermuda (U.K.)";"Other";"BMU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"26";"total_runoff_km3";"Bolivia";"LCR";"BOL";524.496;454.817;329.529;258.842;240.968;235.637;219.161;280.952;266.866;241.401;248.45;226.317;244.516;231.804;290.749;356.454;397.916;391.826;387.141;397.038;466.132;520.511;420.768;522.791;649.602;417.83;511.421;392.761;365.519;330.137;368.317;273.102;344.69;368.953;366.146;356.12;300.02;200.998;258.443;357.027;255.535;333.342;358.422;387.18;326.193;307.643;357.371;294.557;345.327;365.582;424.698;404.102;376.823;371.251;291.09;300.032;464.411;341.613;350.367931034483;90.1460286739209;0.0992785463790817;0.168107293364914;0.0949788263762856;0.458415459439302;0.206597192938;0.292270513120357;0.529971638623092;0.00985622977114144;0.00985622977114144;361.7304;123.859058927072;248.8034;24.8324963163191;248.3672;25.3555047415744;386.075;17.1173205262973;515.9608;85.8369162580996;403.5336;68.5425009523288;344.2416;41.0217157893231;294.5216;66.6705509374266;332.1344;49.0542623153177;334.096;31.314225649056;373.5928;50.9047713353081;368.685333333333;85.4681071179966
"27";"total_runoff_km3";"Brazil";"LCR";"BRA";7457.63;7566.55;7116.29;7162.42;7195.63;6785.81;7908.43;7683.97;7263.27;7390.41;6797.14;7187.55;7359.14;7278.54;7561.71;8416.9;8906.83;8465.31;7853.74;7862.75;7713.44;7367.59;7116.73;6169.27;7504.61;6473.23;6897.52;7633.92;6914.89;6141.62;6738.07;7801.32;7037.99;6896.04;6350.54;6510.37;7622.56;6997.5;7227.41;7401.49;6091.78;6963.34;8221.22;7030.37;7260.74;6459.4;7004.52;6969.67;7533.96;6621.63;7798.23;8203.54;7040.49;7474.9;5906.52;6078.65;6261.48;5379.02;7173.0274137931;674.79630151536;-0.366861591010631;-0.347934418161125;-0.228070175438597;0.00461701495754008;0.00772911355436425;0.0114417136320491;-14.6597160786242;0.134587426958851;0.134587426958851;7299.704;199.666220678411;7406.378;428.647013427132;7236.816;281.958457986278;8301.106;447.092017631717;7174.328;602.19126149422;6812.236;560.719780220031;6964.792;533.519508612384;7151.866;425.710541013492;7113.49;761.920861441659;6917.836;414.641780130753;7284.736;880.791501508728;5906.38333333333;465.769005230418
"28";"total_runoff_km3";"Barbados";"LCR";"BRB";0.856956;0.50764;0.511163;0.594946;0.642018;0.832692;0.557266;0.576878;1.23681;0.715962;0.532359;0.800138;0.879088;0.585602;0.526844;0.537314;0.415678;0.642277;0.655228;0.481776;0.557481;0.683771;0.706411;0.784716;0.647666;0.604748;0.778829;0.805474;0.697676;0.766485;0.848373;0.559467;0.496104;0.592926;0.975406;0.706546;0.631693;0.802448;0.753555;0.586355;0.990595;0.751341;0.799;0.751197;0.616201;0.640022;1.14857;0.940369;0.69071;0.780545;0.894692;0.654397;1.11531;1.13057;0.791269;0.670008;0.75836;0.455189;0.718157068965517;0.178531662212269;0.29753547594324;0.313113291703836;0.232909860859044;0.0233125102447724;0.0170541172987613;0.00980661635019531;0.00314560817004513;0.0885273594447664;0.0885273594447664;0.6225446;0.142914772153896;0.7839216;0.276742107075884;0.6648062;0.163615800441767;0.5464546;0.102935630205483;0.676009;0.0831473910143908;0.7306424;0.0808433550658309;0.6944552;0.206456552518199;0.6961194;0.0879094958425994;0.7816668;0.135257556540106;0.8400432;0.206822975838518;0.9172476;0.206279519890609;0.627852333333333;0.155919815880899
"29";"total_runoff_km3";"Brunei";"Other";"BRN";10.7799;13.0701;13.3447;9.57664;14.1649;14.0926;10.4377;12.4286;12.2226;11.5593;10.326;9.34826;12.0998;11.5892;11.3086;12.0865;14.8574;12.1997;12.7469;13.6515;10.259;13.4615;13.5156;15.2442;8.89123;10.3181;19.1642;17.5471;16.8153;9.89812;21.0272;12.0712;9.14643;8.34933;8.01924;9.64597;10.2449;12.2633;15.5091;10.23;10.8845;15.2013;14.7311;13.9722;8.42411;10.583;10.1858;11.601;14.0905;16.3158;17.2803;15.2464;18.1454;16.8979;13.7224;13.8405;12.0422;11.9508;12.7349505172414;2.86129167686917;0.2019949318136;0.179304192685103;0.115547489413188;0.128364813790314;0.177618622848192;0.200114537860347;0.0342257697868283;0.0408019524783817;0.0408019524783817;12.187248;1.92523587789133;12.14816;1.33580166304733;10.934372;1.09692029059545;13.1084;1.15700649954959;12.274306;2.61137761797868;14.748564;4.3231025020788;11.72268;5.44122184668572;11.578654;2.41092205869041;12.642642;2.89668722773447;12.55522;2.59390561162121;16.25848;1.76560533727104;12.6111666666667;1.06561429388561
"3";"total_runoff_km3";"Angola";"AFR";"AGO";206.202;307.568;409.313;507.963;493.691;402.724;301.044;291.432;425.134;423.723;475.114;492.494;340.124;274.778;217.022;352.523;297.79;417.234;426.228;361.342;340.673;368.892;236.27;164.989;169.852;222.777;175.81;202.176;309.706;283.073;313.853;349.835;184.336;247.271;197.297;257.657;190.286;220.65;219.717;259.725;224.421;232.408;233.14;268.339;246.988;239.477;204.844;242.226;283.171;415.667;319.594;250.56;279.693;239.627;210.03;168.075;147.941;145.381;287.756379310345;94.5680152862845;-0.575258509991591;-0.531944999846196;-0.355111917725348;2.31925010626382e-06;2.33069809147171e-05;8.23048416415371e-05;-3.22149860038751;0.330922353317735;0.330922353317735;384.9474;127.954269578236;368.8114;66.9282742404135;359.9064;121.353205943642;371.0234;52.3977399207256;256.1352;94.8785830980838;238.7084;56.0212268189478;258.5184;72.0732816083741;229.607;29.2321629972878;241.0592;17.2751616982302;277.077;82.2956308469654;259.9008;41.6544820841647;153.799;12.4294622570729
"30";"total_runoff_km3";"Bhutan";"SOA";"BTN";41.9983;48.6833;50.4523;49.4192;58.6931;55.808;50.1613;48.8407;54.2663;44.5708;54.7829;50.5431;51.9992;55.7158;45.4915;68.0202;53.6925;50.1625;46.0663;58.8646;62.7989;44.7473;55.2007;51.8551;38.9532;45.1461;66.3459;58.2282;59.0397;58.6543;64.0003;71.8846;54.3525;62.1019;58.4683;57.5286;52.5344;57.6229;53.2055;48.3832;60.7823;69.6753;56.6731;57.1185;61.6035;65.5769;62.2051;50.1368;43.8481;53.5816;51.5586;48.0801;58.0525;53.6497;52.1132;52.2703;51.9299;48.4132;54.4233137931034;6.98777603424142;0.188454619221867;0.174444000123043;0.105868118572293;0.156566454831341;0.189810179025954;0.240436069073808;0.077982361807502;0.0355151435060616;0.0355151435060616;49.84924;5.95313258780619;50.72942;4.47549211897418;51.7065;4.04981855457748;55.36122;8.49603289700552;50.71104;9.23844245303287;57.48284;7.66649658435977;62.16152;6.56779297877149;53.85492;3.86648539335143;61.17054;5.22769361267471;55.0697;8.85702313957686;52.69082;3.62427127806405;50.8711333333333;2.135426243946
"31";"total_runoff_km3";"Botswana";"AFR";"BWA";13.7382;6.013;4.03248;9.61416;4.33413;6.61247;2.52434;1.50317;7.08809;12.2892;4.51836;6.12194;2.35806;7.04293;9.52811;5.74587;38.1311;10.8351;14.2679;12.4559;17.8186;2.93817;4.51592;7.31761;1.61182;1.66365;1.69429;1.99339;2.46141;2.40771;11.5259;4.89314;1.66525;4.3049;1.16694;1.65603;3.36356;3.39572;6.36246;4.68414;4.15495;1.98924;11.0347;6.2198;1.38465;1.754;4.87296;3.19586;11.2271;2.71639;6.41818;5.47005;6.07458;4.47536;1.67429;3.1495;5.00343;1.25633;6.00459465517241;5.76558339302938;-0.270651505415047;-0.29102710018764;-0.178463399879008;0.0398910832378906;0.0270229590580193;0.0478322384634796;-0.0924068839398327;0.0732522373834337;0.0732522373834337;7.546394;4.11192310655002;6.003454;4.28411977023636;5.91388;2.69128376903105;16.287174;12.6170265114796;6.840424;6.49456041008396;2.04409;0.379486696209498;4.711226;4.13756898100563;3.892382;1.75041153550244;4.956668;3.89697538873034;4.753262;3.7912671740488;4.822492;1.90820284395292;3.13642;1.8735842434489
"32";"total_runoff_km3";"Central African Republic";"AFR";"CAF";326.324;330.815;386.749;352.728;419.71;367.988;353.644;327.17;411.191;332.829;335.607;384.529;333.564;275.451;278.036;260.624;311.034;326.091;336.337;336.128;304.579;294.133;315.117;347.688;345.707;294.223;256.42;260.663;250.432;259.962;297.164;288.532;271.466;311.723;310.165;284.321;277.167;296.243;305.669;291.954;322.768;361.863;306.146;274.203;236.968;284.01;244.367;230.911;285.119;305.417;307.555;238.923;278.954;246.552;265.91;248.429;209.431;190.061;301.508;47.0691651381987;-0.698304706563609;-0.688824633178505;-0.491833030852995;1.10323327558985e-09;4.85016417715102e-09;4.93622336080574e-08;-1.94639995078283;0.487629463208883;0.487629463208883;363.2652;39.5796811217574;358.5644;33.6544676276419;321.4374;45.6256848967772;314.0428;31.5933838279473;321.4448;24.2270023775126;264.34;17.1889482371668;295.81;16.6337197433406;291.0708;10.948910822543;300.3896;47.4893282780458;269.9648;31.0814356360835;267.5788;27.3567077094449;215.973666666667;29.7289542589936
