"FID";"domesticNettoDemand_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"52";"domesticNettoDemand_km3";"Dominican Republic";"LCR";"DOM";0.061873;0.061873;0.0620425;0.0658591;0.0687541;0.0718614;0.0759422;0.0805023;0.0834597;0.0856382;0.0885589;0.0933699;0.0984924;0.114372;0.121152;0.13258;0.144405;0.152559;0.156896;0.165574;0.15128;0.181109;0.167791;0.175597;0.182428;0.192875;0.204928;0.217688;0.231305;0.245693;0.259707;0.26959;0.281699;0.29389;0.307125;0.315979;0.326828;0.33953;0.34972;0.35793;0.367429;0.3747;0.402577;0.410931;0.413979;0.421569;0.431671;0.436091;0.449138;0.463276;0.479527;0.483131;0.486183;0.486183;0.487515;0.486183;0.486183;0.486183;0.260188029310345;0.15018750956826;0.990134394004811;0.99856921685017;0.986955423881728;0;6.34909744539301e-73;0;0.00880599800978182;0.980366118191271;0.980366118191271;0.06408034;0.0031187141297336;0.07948076;0.00559833967645765;0.10318904;0.0139664012935688;0.1504028;0.0125558946196597;0.171641;0.0127577932065072;0.2184978;0.0208861581124916;0.2824022;0.0188607094961987;0.3379974;0.0169310527670314;0.3939232;0.0214351503423699;0.440349;0.0161942929607933;0.4845078;0.00321557882814276;0.486183;0
"53";"domesticNettoDemand_km3";"Algeria";"MENA";"DZA";0.160585;0.160585;0.161025;0.15376;0.14362;0.161626;0.166113;0.170433;0.168135;0.176278;0.187366;0.197347;0.210165;0.234453;0.261879;0.289131;0.335973;0.361465;0.385112;0.414017;0.451824;0.494475;0.540527;0.558329;0.572737;0.595642;0.621648;0.645916;0.673643;0.688191;0.67061;0.667182;0.696217;0.641273;0.657342;0.669595;0.642494;0.641569;0.666333;0.674542;0.676306;0.680997;0.708668;0.712592;0.722754;0.766146;0.822393;0.873041;0.912416;0.958614;1.03176;0.97458;1.01547;1.01547;1.01825;1.01547;1.01547;1.01547;0.567328;0.289681994536901;0.975900836194344;0.980106825314668;0.915331352529917;0;5.07368468599042e-41;0;0.0167408618536404;0.952382442084818;0.952382442084818;0.155915;0.00750901042082111;0.168517;0.00541560702968744;0.218242;0.0300921527146198;0.3571396;0.0477215818765472;0.5235784;0.0497672809363743;0.645008;0.0376438930438923;0.6665248;0.0201291128145281;0.6589066;0.0156829912421069;0.7002634;0.0204548890928306;0.866522;0.0752535764565379;1.011106;0.0215050117414523;1.01547;0
"54";"domesticNettoDemand_km3";"Ecuador";"LCR";"ECU";0.206307;0.206307;0.206872;0.208152;0.210416;0.219085;0.230717;0.240139;0.249584;0.261228;0.270909;0.284947;0.286662;0.314801;0.337073;0.374772;0.433207;0.464396;0.500555;0.540005;0.566658;0.611663;0.661542;0.703176;0.699188;0.670545;0.681988;0.698212;0.676588;0.659006;0.664978;0.67947;0.703551;0.731136;0.750701;0.810837;0.872589;0.903204;0.925643;0.96328;0.964874;0.873778;1.0771;0.948205;0.993944;1.03713;1.0822;1.12191;1.16421;1.19632;1.26094;1.24587;1.28679;1.28679;1.29031;1.28679;1.28679;1.28679;0.713290172413793;0.36461178509565;0.988616809446367;0.991061177625732;0.946894502617156;0;1.0961975398584e-50;0;0.0213456464978927;0.97736319591991;0.97736319591991;0.2076108;0.00173980306356783;0.2401506;0.0163248144951176;0.2988784;0.0266362925873703;0.462587;0.0632713340581657;0.6484454;0.0587024162858736;0.6772678;0.0144921643380139;0.7059672;0.03543527727703;0.8951106;0.0575631387981927;0.9715802;0.0738092324184448;1.120354;0.0634006406119055;1.27414;0.0197164068734646;1.28679;0
"55";"domesticNettoDemand_km3";"Egypt, Arab Rep.";"MENA";"EGY";0.705827;0.705827;0.707761;0.726286;0.720801;0.740308;0.783298;0.812447;0.835222;0.85959;0.896833;0.94277;0.98948;0.91967;0.950596;0.988109;1.03989;1.13355;1.20922;1.2681;1.29561;1.40559;1.53906;1.58251;1.65984;1.74574;1.83067;1.93916;2.00353;2.1255;2.07988;2.20455;2.3061;2.2423;2.36527;2.48259;2.60073;2.76084;2.9076;3.08707;3.20957;2.90301;3.03017;3.05539;3.44826;3.4416;3.43822;3.6306;3.89152;4.18809;4.53349;4.81064;5.08506;5.08506;5.09899;5.08506;5.08506;5.08506;2.31387198275862;1.4350861360602;0.96451357932774;0.99709222552733;0.972387816149156;0;2.61803721926443e-64;0;0.0819666028176804;0.930286444707603;0.930286444707603;0.7133004;0.00958218627454091;0.806173;0.0463628278257485;0.9398698;0.0348024156661574;1.1277738;0.115745528044067;1.496522;0.145353403021739;1.92892;0.147921584800867;2.23962;0.108352973886276;2.767766;0.240199363925053;3.12928;0.208970908023102;3.718006;0.321483423647316;4.922648;0.248918439192439;5.08506;0
"56";"domesticNettoDemand_km3";"Eritrea";"AFR";"ERI";0.0028527;0.0028527;0.00286052;0.00290068;0.00294921;0.0030792;0.00324015;0.00356928;0.00372022;0.00379945;0.00391388;0.00410699;0.00423088;0.00439144;0.00444887;0.00481346;0.00525844;0.0057426;0.0056955;0.0060267;0.00643715;0.00673165;0.00692038;0.00706918;0.00721515;0.0072535;0.00746517;0.00786319;0.00801591;0.00831987;0.00855079;0.00869694;0.00881563;0.00887104;0.00758456;0.00774767;0.00810924;0.00834981;0.00869306;0.00895482;0.00912294;0.00910941;0.00918056;0.00963183;0.00989866;0.0108374;0.0118144;0.0124725;0.0132242;0.0140051;0.0146746;0.015918;0.0167326;0.0167326;0.0167785;0.0167326;0.0167326;0.0167326;0.00824911517241379;0.00424427432841587;0.953702813856048;0.991122718930851;0.959034175727632;0;9.04126550805258e-51;0;0.000239699501676456;0.90954905715694;0.90954905715694;0.002883162;4.19456364834293e-05;0.00348166;0.000310596101794598;0.004218412;0.000217002091395452;0.00550734;0.000475370099816974;0.006874702;0.000303203166325815;0.007783528;0.000427285521074609;0.008503792;0.000528350372262574;0.00837092;0.000474888409681685;0.00938868;0.000357465011504623;0.01247072;0.00122684019211958;0.01616726;0.000908707515100431;0.0167326;0
"57";"domesticNettoDemand_km3";"Spain";"Other";"ESP";0.657407;0.657407;0.659208;0.68656;0.718936;0.755851;0.781966;0.815938;0.853705;0.879642;0.879399;0.916216;0.94408;0.983037;1.05991;1.16007;1.24016;1.30379;1.31997;1.36415;1.44644;1.5773;1.61596;1.54904;1.5338;1.47419;1.47829;1.50007;1.65431;1.77559;1.86757;1.92685;2.0811;2.12851;2.18968;2.07267;2.08511;2.18603;2.21632;2.17303;2.20846;2.24078;2.21589;2.26549;2.36656;2.57449;2.73305;2.18179;2.25226;2.36688;2.44259;2.38296;2.36665;2.36665;2.37313;2.36665;2.36665;2.36665;1.6828765862069;0.633419434633597;0.967741846528698;0.976537429617804;0.895907875553155;0;4.91714164478685e-39;0;0.0362995737795684;0.936524281522773;0.936524281522773;0.6759036;0.0270570591214197;0.8174204;0.0505917550328114;0.9565284;0.0691365635774587;1.277628;0.0793521992133804;1.544508;0.0631134622723235;1.57649;0.1338332066417;2.038742;0.136431711013239;2.146632;0.0639546872402642;2.259436;0.0639434424315739;2.421694;0.228886194712569;2.386396;0.0321145119844596;2.36665;0
"58";"domesticNettoDemand_km3";"Estonia";"ECA";"EST";0.129029;0.129029;0.129382;0.129527;0.13006;0.130484;0.134407;0.136202;0.139823;0.141045;0.1444;0.14936;0.153295;0.158499;0.164141;0.17833;0.192407;0.197303;0.198677;0.204163;0.212958;0.223668;0.232779;0.240819;0.235124;0.228193;0.226756;0.228522;0.231423;0.248972;0.232416;0.239034;0.269379;0.262684;0.215092;0.209437;0.209598;0.213618;0.218431;0.221889;0.227231;0.227378;0.226707;0.232956;0.24359;0.266867;0.283249;0.290458;0.308313;0.333631;0.341252;0.318627;0.318676;0.318676;0.319549;0.318676;0.318676;0.318676;0.222130051724138;0.0627523271545611;0.931814489476201;0.905888011341951;0.793934621425154;0;1.48592179769847e-22;0;0.00346266052477772;0.868278242797793;0.868278242797793;0.1294054;0.000426376945905851;0.1363922;0.00425155732643934;0.153939;0.00770144307905993;0.194176;0.0097979892835214;0.2290696;0.0109227371249152;0.2327732;0.00921251581816823;0.243721;0.0222896779249948;0.2145946;0.00548741362574391;0.2315724;0.00718418264662029;0.2965036;0.0255365792501658;0.323356;0.0100115971003632;0.318676;0
"59";"domesticNettoDemand_km3";"Ethiopia";"AFR";"ETH";0.0788199;0.0788199;0.0790359;0.0836747;0.0848699;0.0887764;0.0940245;0.102408;0.107126;0.109408;0.112783;0.118585;0.122091;0.120999;0.122439;0.132577;0.144448;0.155978;0.15085;0.156692;0.165964;0.172539;0.177291;0.16785;0.173533;0.182917;0.183477;0.196592;0.202824;0.212142;0.218094;0.226252;0.23563;0.247621;0.25576;0.214198;0.204012;0.214762;0.226326;0.234534;0.231546;0.233344;0.240552;0.246036;0.247333;0.259257;0.277395;0.301374;0.327745;0.362553;0.405957;0.437266;0.435803;0.435803;0.436997;0.435803;0.435803;0.435803;0.216260227586207;0.108437112200602;0.941275343591269;0.984722423198543;0.934754829506679;0;3.32260506061397e-44;0;0.00604428934756523;0.885999272452858;0.885999272452858;0.08104406;0.00297841402897582;0.10034858;0.00874867220108286;0.1193794;0.00398373553339074;0.148109;0.00997181121963307;0.1714354;0.00454690062570098;0.1955904;0.0125959632541541;0.2366714;0.015321851970307;0.2187664;0.0118359893883021;0.2397622;0.00717636044245271;0.3056648;0.0409117311684558;0.4303652;0.0136610886901447;0.435803;0
"6";"domesticNettoDemand_km3";"United Arab Emirates";"MENA";"ARE";0.00258593;0.00258593;0.00259302;0.00276541;0.00309617;0.00343383;0.00382983;0.0044399;0.00478983;0.00508511;0.00550739;0.00618661;0.00706931;0.00748404;0.00915076;0.0131826;0.019515;0.0288367;0.0343313;0.0406469;0.0436311;0.0508225;0.0598405;0.0656843;0.0684822;0.0702564;0.0756274;0.0821348;0.0815975;0.0856587;0.113213;0.122009;0.133965;0.138685;0.145289;0.15755;0.166805;0.223449;0.240139;0.251716;0.257178;0.273584;0.297173;0.310063;0.326188;0.348193;0.304842;0.353942;0.372934;0.389139;0.402965;0.385673;0.394165;0.394165;0.395245;0.394165;0.394165;0.394165;0.154683016724138;0.149905108694998;0.955572544884566;0.996846060306856;0.978457652704394;0;2.53965646125413e-63;0;0.00848263377433931;0.913118888537161;0.913118888537161;0.002725292;0.000221076548326592;0.0043157;0.000679334416690337;0.007079622;0.00138948342605085;0.0273025;0.0110662498469445;0.05769212;0.0103660535712488;0.07905496;0.0060975841874467;0.1306322;0.0129283123105841;0.2079318;0.0430838799517871;0.2928372;0.027704094746084;0.35381;0.0317934692743651;0.3944426;0.00613056186658288;0.394165;0
"60";"domesticNettoDemand_km3";"Finland";"Other";"FIN";0.0833318;0.0833318;0.0835601;0.0863681;0.0879107;0.0896536;0.0926363;0.0945645;0.0960638;0.0958542;0.0939451;0.0972642;0.100047;0.102287;0.10649;0.114895;0.108616;0.109817;0.111819;0.113702;0.13326;0.124314;0.131368;0.13136;0.131587;0.130461;0.132359;0.13352;0.14404;0.154009;0.159829;0.163874;0.173342;0.168591;0.162003;0.175993;0.183715;0.171224;0.198376;0.197015;0.173661;0.174222;0.198094;0.200024;0.17767;0.188928;0.197296;0.20492;0.210066;0.22142;0.227156;0.217;0.216504;0.216504;0.217097;0.216504;0.216504;0.216504;0.150732262068966;0.0472647820741451;0.98317734568154;0.985030129724135;0.912903417907822;0;1.88717732881962e-44;0;0.00275182076348086;0.966637693061397;0.966637693061397;0.0849005;0.00211739612141895;0.09375448;0.0026676515246561;0.10000666;0.00478275213323877;0.1117698;0.00261067878146661;0.1303778;0.00348152713618608;0.1388778;0.00997051677196323;0.1655278;0.00543324274259856;0.1852646;0.0122012600291937;0.1847342;0.0131841502266927;0.204526;0.012367543976069;0.2188522;0.00465006862314955;0.216504;0
"61";"domesticNettoDemand_km3";"Fiji";"EAP";"FJI";0.00163166;0.00163166;0.00163613;0.00168896;0.0017452;0.00180366;0.00188276;0.00194;0.00197782;0.00205298;0.00209229;0.00217263;0.00232526;0.0024371;0.00265031;0.00293702;0.00321958;0.00345241;0.00350191;0.00357584;0.00377448;0.00406824;0.00433527;0.00443679;0.00446193;0.00445551;0.00457885;0.0045837;0.00477233;0.00463554;0.0045238;0.00458556;0.00492225;0.00478767;0.00493746;0.00505052;0.00523162;0.00535714;0.00547562;0.00545248;0.00509098;0.00534129;0.00459149;0.0051045;0.00527767;0.00566146;0.00515679;0.00516448;0.00516867;0.00518218;0.00518286;0.00519056;0.00625681;0.00625681;0.00627395;0.00625681;0.00625681;0.00625681;0.00414573913793103;0.00148666041921858;0.955030709356272;0.966998527324462;0.895907875553155;0;6.1011141320713e-35;0;8.40774896182589e-05;0.912083655813544;0.912083655813544;0.001666722;5.01195652415301e-05;0.001931444;9.44640412008717e-05;0.002335518;0.000220913157756617;0.003337352;0.000260446807947419;0.004215342;0.000291644426091088;0.004605186;0.000114473381316357;0.004751348;0.00019001855901464;0.005313476;0.000175617194716235;0.005081186;0.000294406899766293;0.005266716;0.000220860874828477;0.005832198;0.000589295064437163;0.00625681;0
"62";"domesticNettoDemand_km3";"France";"Other";"FRA";1.00544;1.00544;1.0082;1.03258;0.902661;0.927665;0.949477;0.960961;0.973368;0.984922;1.002;1.03019;1.05153;1.08741;1.14808;1.24424;1.27106;1.35925;1.38036;1.42554;1.52445;1.61954;1.68831;1.62628;1.61643;1.60037;1.98925;2.0273;1.78001;1.88507;1.94609;1.96364;2.07884;2.0835;2.14434;2.10926;2.14124;2.23188;2.23363;2.76509;2.1932;2.79408;2.72804;2.74165;2.8147;2.32389;2.42405;2.45034;2.48883;2.59018;2.66104;2.59804;2.57566;2.57566;2.58271;2.57566;2.57566;2.57566;1.84610248275862;0.645986469920318;0.9599955012542;0.943612831379493;0.825497771512392;0;1.4598820983052e-28;0;0.0367234301885628;0.921591362428299;0.921591362428299;0.9908642;0.0506099059295707;0.9592786;0.0221043926245441;1.063842;0.0564800112429167;1.33609;0.076096722005616;1.615002;0.0585737856895044;1.8564;0.172528761660194;2.043282;0.084976042623789;2.29622;0.267800794715027;2.654334;0.260263050931169;2.455458;0.0969361938080922;2.598622;0.0360695303545804;2.57566;0
"63";"domesticNettoDemand_km3";"Faroe Islands (Den.)";"Other";"FRO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"64";"domesticNettoDemand_km3";"Micronesia, Federated States of";"EAP";"FSM";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"65";"domesticNettoDemand_km3";"Gabon";"AFR";"GAB";0.00596782;0.00596782;0.00598417;0.00624328;0.00622763;0.00605156;0.00663249;0.00674621;0.00686028;0.00710308;0.00722643;0.00735551;0.00741719;0.00843854;0.00869259;0.0100945;0.0123996;0.0130269;0.0142273;0.0139714;0.0132632;0.0140951;0.0154846;0.0151467;0.0150305;0.0149937;0.0153285;0.0135748;0.013865;0.0138647;0.014534;0.0149228;0.0166059;0.0162838;0.0166629;0.015815;0.0155981;0.014519;0.0154933;0.0158458;0.0153894;0.016078;0.0166217;0.0172328;0.0179522;0.019489;0.0196886;0.0194173;0.0202011;0.0215087;0.0230651;0.0217125;0.0229203;0.0229203;0.0229831;0.0229203;0.0229203;0.0229203;0.0143707362068966;0.00541594853101818;0.963903450632318;0.96890630778313;0.874056463954297;0;1.18103900066188e-35;0;0.00030914247808299;0.929109862140889;0.929109862140889;0.006078144;0.00014386612294074;0.006678724;0.00039149304646443;0.007826052;0.000684498741284453;0.01274394;0.00165266327877157;0.01460402;0.000909478662201594;0.01432534;0.000781096583656592;0.01580188;0.00100004397753299;0.01545424;0.000543222388161607;0.01665482;0.000994027384934641;0.02006094;0.000865401457706191;0.02272026;0.000566482945903935;0.0229203;0
"66";"domesticNettoDemand_km3";"United Kingdom";"Other";"GBR";0.427599;0.427599;0.428771;0.441881;0.452433;0.46519;0.48179;0.497082;0.509975;0.519073;0.513346;0.528276;0.548028;0.568896;0.583654;0.597574;0.602852;0.621503;0.60485;0.618206;0.654344;0.699091;0.740798;0.721879;0.711775;0.701524;0.689724;0.703624;0.750491;0.800476;0.851543;0.856175;0.901041;0.91429;0.924173;0.896612;0.918833;0.944573;0.96225;0.995067;1.01776;0.702314;0.699785;0.699938;0.720372;0.753638;0.793852;0.803396;0.820993;0.856508;0.842574;0.791989;0.800884;0.800884;0.803078;0.800884;0.800884;0.800884;0.708404793103448;0.160865308934814;0.802752207903459;0.798867681741159;0.671323923009342;3.50830475781549e-14;5.71153677254054e-14;1.15463194561016e-13;0.00764706050632128;0.644411107293882;0.644411107293882;0.4356566;0.0111518168385246;0.494622;0.0216247569812935;0.54844;0.0287089672750519;0.608997;0.0103277451556475;0.7055774;0.0324483348309277;0.7291678;0.0461302964460451;0.8894444;0.033545602272131;0.943467;0.0381405601230501;0.7680338;0.139864980371071;0.8056774;0.0376545532545534;0.8078818;0.0198566408085557;0.800884;0
"67";"domesticNettoDemand_km3";"Georgia";"ECA";"GEO";0.306318;0.306318;0.307158;0.3107;0.314291;0.317858;0.355432;0.358979;0.36329;0.371159;0.382932;0.39568;0.406412;0.422583;0.397857;0.43021;0.485153;0.505287;0.532052;0.553236;0.563485;0.596746;0.620835;0.613756;0.634408;0.653728;0.662596;0.676258;0.695078;0.662805;0.648777;0.646222;0.724395;0.667478;0.603383;0.537698;0.512562;0.508931;0.523846;0.540277;0.540095;0.495773;0.525993;0.508107;0.512255;0.534086;0.570312;0.599587;0.625856;0.673284;0.712184;0.66729;0.675652;0.675652;0.677503;0.675652;0.675652;0.675652;0.536840586206897;0.128155779761241;0.773309914323417;0.744157461490956;0.610625557456961;1.12398979013051e-12;2.16787715626618e-11;1.46913592402598e-11;0.00586870657356422;0.598008223590894;0.598008223590894;0.308957;0.00348764419056761;0.3533436;0.0206861445489487;0.4010928;0.0146603721542122;0.5011876;0.0473639639103401;0.605846;0.0272960179605011;0.670093;0.0161197908485191;0.658051;0.0438888288918718;0.5246628;0.0142153590774205;0.5164446;0.0170652917584201;0.600625;0.0530644126887314;0.6816562;0.0175191622288282;0.675652;0
"68";"domesticNettoDemand_km3";"Ghana";"AFR";"GHA";0.0434789;0.0434789;0.043598;0.0428011;0.0443108;0.04653;0.0488877;0.0521815;0.0534034;0.050903;0.0550091;0.0539021;0.0565279;0.0567125;0.0607513;0.0651154;0.0697581;0.0704118;0.071066;0.0753223;0.0789546;0.0826183;0.0867577;0.0870453;0.0874633;0.0875494;0.0906718;0.0943325;0.104309;0.103107;0.105569;0.107891;0.113733;0.119549;0.120752;0.11983;0.118271;0.127161;0.13202;0.134164;0.138423;0.142343;0.131776;0.131033;0.138412;0.148107;0.156648;0.167603;0.204948;0.218055;0.23046;0.22694;0.241304;0.241304;0.241966;0.241304;0.241304;0.241304;0.115329874137931;0.0634868652635415;0.946808554877774;0.995984482035199;0.96510401228287;0;2.17149497836533e-60;0;0.00355956294872185;0.896446439589735;0.896446439589735;0.04353354;0.000536359863338037;0.05038112;0.00272531336858718;0.05658058;0.00260090791301807;0.07033472;0.00363972725310565;0.08456784;0.00369547537510399;0.09599394;0.00745204096593678;0.1134988;0.00677491381494997;0.1262892;0.00709977772187271;0.1363974;0.00483854196013633;0.1790722;0.030750799285547;0.2363948;0.00713886988255143;0.241304;0
"69";"domesticNettoDemand_km3";"Gibraltar (U.K.)";"Other";"GIB";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"domesticNettoDemand_km3";"Argentina";"LCR";"ARG";0.591271;0.591271;0.592891;0.618838;0.643888;0.593074;0.658678;0.677895;0.682257;0.651254;0.669909;0.707402;0.712732;0.682457;0.695783;0.794608;0.882235;0.798924;0.798319;0.83052;0.841925;0.896353;0.931378;0.942554;0.967595;1.0367;0.961514;0.98047;1.05566;1.06349;1.11128;0.961467;1.1611;1.27791;1.3626;1.44922;1.49941;1.48731;1.51974;1.56722;1.58801;1.57129;1.58094;1.5601;1.16868;1.26496;1.34077;1.40277;1.48101;1.58198;1.7041;1.68109;1.78564;1.78564;1.79054;1.78564;1.78564;1.78564;1.13092313793103;0.409277006995946;0.960844300036804;0.971552583903219;0.891052006308964;0;1.01351579161933e-36;0;0.023287399058722;0.923221768913212;0.923221768913212;0.6076318;0.0234133172297306;0.6526316;0.0357122813510983;0.6936566;0.0176543764347541;0.8209212;0.037211019130091;0.915961;0.0486742859577827;1.0195668;0.0458917217066434;1.1748714;0.154623685038224;1.50458;0.0434261056278364;1.493804;0.182052401879239;1.414298;0.122891053254499;1.749402;0.0525298031597302;1.78564;0
"70";"domesticNettoDemand_km3";"Guinea";"AFR";"GIN";0.0263357;0.0263357;0.0264078;0.0258324;0.0262441;0.026693;0.02807;0.0286732;0.029348;0.0301472;0.0315016;0.0329089;0.0340081;0.035456;0.0356727;0.0384745;0.0433292;0.0455381;0.0484888;0.0513641;0.0534794;0.0577791;0.0645029;0.065057;0.0699247;0.0758149;0.0815227;0.088298;0.0481528;0.0500812;0.0537259;0.0549331;0.0573772;0.0607543;0.0634167;0.0648287;0.0667107;0.0699576;0.072422;0.0732708;0.0736097;0.0738892;0.0724965;0.072258;0.0746268;0.0784176;0.0808845;0.0768842;0.0772352;0.0881003;0.0868873;0.0909896;0.0945837;0.0945837;0.0948429;0.0945837;0.0945837;0.0945837;0.0599461913793103;0.022813479498547;0.938055176701825;0.934258553001505;0.854632986977535;0;9.4680785484733e-27;0;0.00126727402565442;0.879947514537091;0.879947514537091;0.02623114;0.000230345334226678;0.02858628;0.00131103946241141;0.03390946;0.00175424066279402;0.04543894;0.00493389874065125;0.06214862;0.00649455173872686;0.06877392;0.0184928693132515;0.05804144;0.00403050577694661;0.06943796;0.00362451402852851;0.07337604;0.000988171899519508;0.08030436;0.00463115384466982;0.09237744;0.00345981923198308;0.0945837;0
"71";"domesticNettoDemand_km3";"Guadeloupe (Fr.)";"Other";"GLP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"72";"domesticNettoDemand_km3";"Gambia, The";"AFR";"GMB";0.00165416;0.00165416;0.00165869;0.00153902;0.00156463;0.00161844;0.00168711;0.0018543;0.00183424;0.00186523;0.00189527;0.00193112;0.00198154;0.00221469;0.00228707;0.00251985;0.00269096;0.00294669;0.00302071;0.00316259;0.00337275;0.00362144;0.00377201;0.00382795;0.00388394;0.00386434;0.0038047;0.00388484;0.00407611;0.00441186;0.00453949;0.00472693;0.00491768;0.00512542;0.00529236;0.00541459;0.00523959;0.00559053;0.00577032;0.00586128;0.00595655;0.00614928;0.0060254;0.00631252;0.00645573;0.00720099;0.00720142;0.00697034;0.00724198;0.00776356;0.00824225;0.00827608;0.00850094;0.00850094;0.00852424;0.00850094;0.00850094;0.00850094;0.0046104075862069;0.00233742467708292;0.988975974912026;0.996538353781264;0.969959881527061;0;3.42807798757852e-62;0;0.00013689071334092;0.978073478953187;0.978073478953187;0.001614132;5.76241214249727e-05;0.001771864;0.000111943996846638;0.002061938;0.000177040250141034;0.00286816;0.000259252379159768;0.003695618;0.000205279561013755;0.00400837;0.00024742607906201;0.004920376;0.000301213340723813;0.005575262;0.000254252932470798;0.006179896;0.000205160492127505;0.007275658;0.000293039349439627;0.00840889;0.000137531281169049;0.00850094;0
"73";"domesticNettoDemand_km3";"Guinea-Bissau";"AFR";"GNB";0.00455743;0.00455743;0.00456992;0.00478672;0.00476635;0.00487516;0.00503593;0.00503135;0.00512879;0.00510907;0.00515142;0.00529201;0.00517432;0.00530203;0.00554669;0.00575588;0.00609111;0.00639761;0.00664372;0.00687769;0.00721341;0.00737786;0.00744289;0.008213;0.00847751;0.00855672;0.00829947;0.0083761;0.00794409;0.00869756;0.00869029;0.00941204;0.00912284;0.0102335;0.0101019;0.0104305;0.0105511;0.0108809;0.0112787;0.0114237;0.0108509;0.0112652;0.0102678;0.011266;0.0115875;0.0148695;0.0126054;0.0130587;0.0133686;0.0138127;0.0141329;0.0144568;0.0147846;0.0147846;0.0148251;0.0147846;0.0147846;0.0147846;0.00913215189655173;0.00349435639635878;0.982943303017518;0.989522644997774;0.942038633372965;0;9.16933036542493e-49;0;0.000203397816297023;0.966177536946984;0.966177536946984;0.00464757;0.000118058642843292;0.00503606;9.98002054106104e-05;0.005293294;0.000156979730952757;0.006353202;0.000443549949013637;0.007744934;0.000562193258168399;0.008374788;0.000286555538369092;0.009512114;0.00065291443281643;0.01091298;0.000435706107370553;0.01104748;0.000508261543892512;0.01354298;0.000862611724358069;0.0145968;0.000298940537565583;0.0147846;0
