"FID";"fossil_groundwater_abstraction_km3";"WB_NAMES";"WB_REGIONS";"ISO_CODES";"1958";"1959";"1960";"1961";"1962";"1963";"1964";"1965";"1966";"1967";"1968";"1969";"1970";"1971";"1972";"1973";"1974";"1975";"1976";"1977";"1978";"1979";"1980";"1981";"1982";"1983";"1984";"1985";"1986";"1987";"1988";"1989";"1990";"1991";"1992";"1993";"1994";"1995";"1996";"1997";"1998";"1999";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"average";"std_dev";"cor_pearson";"cor_spearman";"cor_kendall";"cor_pearson__p_value";"cor_spearman_p_value";"cor_kendall__p_value";"lm_slope";"lm_r_squared";"lm_adj_r_squared";"avg_1958_1962_1960";"std_1958_1962_1960";"avg_1963_1967_1965";"std_1963_1967_1965";"avg_1968_1972_1970";"std_1968_1972_1970";"avg_1973_1977_1975";"std_1973_1977_1975";"avg_1978_1982_1980";"std_1978_1982_1980";"avg_1983_1987_1985";"std_1983_1987_1985";"avg_1988_1992_1990";"std_1988_1992_1990";"avg_1993_1997_1995";"std_1993_1997_1995";"avg_1998_2002_2000";"std_1998_2002_2000";"avg_2003_2007_2005";"std_2003_2007_2005";"avg_2008_2012_2010";"std_2008_2012_2010";"avg_2013_2015_2015";"std_2013_2015_2015"
"157";"fossil_groundwater_abstraction_km3";"Korea, Democratic People's Republic of";"Other";"PRK";5.66291e-12;7.38507e-12;6.56941e-12;7.18524e-12;6.05973e-12;5.84116e-12;6.83321e-12;9.68835e-12;8.52728e-12;7.34195e-12;1.06803e-11;6.44597e-12;1.22053e-06;1.02309e-11;7.13465e-12;6.81643e-12;1.32869e-11;1.93562e-11;1.7153e-11;1.80713e-11;3.5558e-05;3.56533e-11;1.13091e-07;1.40362e-05;1.97109e-11;1.30993e-11;2.18046e-11;1.58314e-11;1.79601e-11;1.63539e-11;1.62592e-11;4.64312e-07;1.37523e-11;1.92787e-11;1.61596e-11;1.53373e-11;1.2348e-11;1.36876e-11;1.89421e-11;5.56878e-11;2.3949e-06;1.52209e-11;1.72016e-11;1.36332e-11;2.73503e-11;2.03195e-11;2.48551e-11;3.75618e-11;4.41371e-11;4.04569e-11;4.2344e-11;1.34757e-10;4.20499e-11;2.87276e-11;3.65274e-11;1.89277e-11;3.46208e-11;5.45392e-11;9.27382213207931e-07;4.98938821015131e-06;-0.0773761014905281;0.64680550001538;0.467634603750756;0.56372493370151;1.03238642678273e-07;2.15698526373487e-07;-2.28615020660463e-08;0.00598706108187227;0.00598706108187227;6.572472e-12;7.29043362510078e-13;7.64639e-12;1.49652669643745e-12;2.44112898364e-07;5.45833753416008e-07;1.4936766e-11;5.07272875263206e-12;9.94146927284e-06;1.5550201023635e-05;1.700986e-11;3.20171901999535e-12;9.287548996e-08;2.07639321452933e-07;2.320056e-11;1.83279879469351e-11;4.789946812e-07;1.0710236328359e-06;3.346608e-11;1.03259224368576e-11;5.688118e-11;4.38829130658164e-11;3.60292333333333e-11;1.78474787127855e-11
"158";"fossil_groundwater_abstraction_km3";"Portugal";"Other";"PRT";0.0635976;0.00414053;0.00667632;0.117277;0.020682;1.84194e-09;1.3983e-10;0.0161036;3.05711e-05;0.110911;0.185932;4.4885e-11;0.0020341;0.0418078;0.0485332;0.128966;0.41688;0.422269;0.638182;1.39729e-10;3.66174e-05;1.42428e-10;0.0893583;0.753219;0.408389;0.914364;0.086263;0.0199008;0.242483;0.487077;0.0239127;0.546872;0.000654321;0.0113384;0.713481;0.599085;0.514459;1.14738;1.79735e-10;0.00183959;0.000576928;0.451678;0.463916;2.75523e-10;0.224216;0.00500375;0.0445739;0.830202;0.298221;0.019833;0.251608;0.238541;3.06053e-11;0.000533996;0.28219;6.02479e-11;0.000901863;0.382146;0.211694429126809;0.280137047750758;0.179165470279523;0.117413639299886;0.0865093768905021;0.178399829278389;0.379065745957264;0.337436852855276;0.00297218256162634;0.0321002657404831;0.0321002657404831;0.04247469;0.0481339676403338;0.025409034616354;0.0483023850029084;0.055661420008977;0.076136787170873;0.321259400027946;0.254936524702435;0.250200583508486;0.32753003086045;0.35001756;0.363104468156849;0.2592516842;0.343790542196167;0.452552718035947;0.478548674480651;0.228077385655105;0.228805457215065;0.23956673;0.351288788959599;0.154574599206121;0.141750962957984;0.127682621020083;0.22037221188389
"159";"fossil_groundwater_abstraction_km3";"Paraguay";"LCR";"PRY";2.64365e-12;8.28848e-07;2.57782e-12;1.65232e-12;1.98452e-12;2.13052e-12;2.34798e-12;8.86597e-07;1.28913e-06;1.59322e-06;5.77888e-07;8.22454e-05;1.17697e-05;3.1635e-12;1.19588e-05;2.82703e-05;5.18306e-07;2.32097e-05;2.22121e-07;4.33618e-12;0.000108245;5.20802e-12;3.60494e-12;3.90373e-05;2.63597e-12;2.87665e-12;3.15477e-12;4.5214e-12;4.41658e-12;2.31236e-12;6.3305e-12;3.66803e-12;3.41143e-12;5.56874e-12;3.01223e-12;3.92997e-12;1.09385e-05;1.66156e-05;2.70693e-12;3.42832e-12;1.98382e-12;7.83177e-12;3.80474e-12;4.88039e-12;4.40531e-06;2.48808e-06;3.87533e-12;5.67245e-05;2.50375e-07;2.13735e-05;1.67718e-05;7.59572e-05;2.9632e-05;0.000100307;7.23803e-05;0.000144401;6.9563e-06;2.82829e-05;1.54851168792997e-05;3.12736367537243e-05;0.332501938935983;0.385093358762189;0.272837265577737;0.0107678025392286;0.00302122118912135;0.00248385261655293;6.1577661238241e-07;0.110557539396188;0.110557539396188;1.65771371662e-07;3.70671103814014e-07;7.537902957e-07;7.32335530385763e-07;2.13103582327e-05;3.45525746913328e-05;1.0444086267236e-05;1.40785592767953e-05;2.9456462289786e-05;4.71764638435897e-05;3.456352e-12;9.73664323814938e-13;4.398186e-12;1.46045568944422e-12;5.510822013044e-06;7.80837930227494e-06;8.81065700144e-07;1.97011245594968e-06;1.6167291775066e-05;2.43610448027504e-05;5.900966e-05;3.4707877857887e-05;5.98800666666667e-05;7.39699066887564e-05
"16";"fossil_groundwater_abstraction_km3";"Benin";"AFR";"BEN";3.98184e-12;3.94938e-12;4.55585e-12;7.90291e-12;5.35423e-12;9.54762e-12;3.66065e-12;1.79017e-12;1.65616e-12;1.52753e-12;1.87124e-12;1.11824e-13;6.56164e-12;1.41789e-12;1.99844e-12;3.53515e-12;1.7907e-11;8.00865e-12;1.07695e-11;1.2414e-11;1.96025e-11;1.52601e-11;2.18889e-12;8.13957e-12;9.81742e-12;7.57562e-12;1.82866e-11;1.17817e-11;1.85657e-11;1.95181e-11;2.43268e-11;1.25825e-11;1.04196e-11;7.71754e-12;2.90044e-12;1.28187e-11;6.67935e-12;3.10528e-12;1.90015e-12;3.17982e-12;3.95693e-12;3.18459e-12;1.14277e-11;1.0303e-11;4.04684e-11;2.33334e-11;3.87428e-11;4.47401e-12;5.18939e-12;3.91375e-12;4.67145e-13;1.30023e-11;4.88094e-12;5.25703e-12;4.66199e-12;5.10426e-12;7.98295e-12;5.74232e-12;8.91346481034483e-12;8.31502640696979e-12;0.1929844429877;0.192223691900704;0.138535995160315;0.146664357510931;0.148003589285417;0.124506799674387;9.50247102340889e-14;0.0372429952352735;0.0372429952352735;5.148842e-12;1.64159351307502e-12;3.636426e-12;3.41761460286703e-12;2.3922068e-12;2.44745126866935e-12;1.052686e-11;5.32240613578577e-12;1.1001696e-11;6.69641057864809e-12;1.5145544e-11;5.22738322812476e-12;1.1589376e-11;7.98569602708994e-12;5.53666e-12;4.4447822069197e-12;1.3868124e-11;1.53183723592466e-11;1.513067e-11;1.5516364001194e-11;5.653881e-12;4.54533465200363e-12;6.27651e-12;1.51186416258208e-12
"160";"fossil_groundwater_abstraction_km3";"French Polynesia (Fr.)";"Other";"PYF";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"161";"fossil_groundwater_abstraction_km3";"Qatar";"MENA";"QAT";0.0129736;0.0130961;0.0143906;0.0130932;0.014556;0.0142917;0.00894208;0.0102291;0.0124444;0.0128052;0.0116473;0.00649231;0.0100075;0.0129443;0.0109498;0.0118373;0.0117689;0.0104062;0.006272;0.0167371;0.0294782;0.0336398;0.0302162;0.0442421;0.0340511;0.0486354;0.0633307;0.0651772;0.0671389;0.0741229;0.0612998;0.0738477;0.0694042;0.0746643;0.0888574;0.0989143;0.139879;0.103193;0.0903647;0.104339;0.104189;0.119713;0.134145;0.117133;0.123567;0.114201;0.116295;0.111928;0.1188;0.107529;0.133932;0.128855;0.118204;0.146503;0.150175;0.150802;0.150502;0.15536;0.0678019584482759;0.0510387914772198;0.955649453395039;0.922544526131225;0.771324863883848;0;0;0;0.00288834867113719;0.913265877774232;0.913265877774232;0.0136219;0.000780980908857573;0.011742496;0.00213618510880495;0.010408242;0.00243696827807011;0.0114043;0.00374485930643596;0.03432548;0.00590057410740684;0.06368102;0.00935042448111314;0.07361468;0.0100359469496904;0.107338;0.0190009430133086;0.1197494;0.0108487360001062;0.1137506;0.00430707119746122;0.1355338;0.0130593088140223;0.152221333333333;0.00272230074263174
"162";"fossil_groundwater_abstraction_km3";"Reunion (Fr.)";"Other";"REU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"163";"fossil_groundwater_abstraction_km3";"Romania";"ECA";"ROU";1.90967e-06;2.10757e-05;7.36183e-11;0.00175139;0.00272037;0.0220384;0.0468795;0.00534464;1.67052e-10;3.20461e-07;0.00492097;4.72974e-11;1.33003e-11;0.000307254;0.000582878;0.000855816;5.27032e-10;1.06256e-11;0.00128203;2.30271e-06;2.5847e-10;4.65921e-11;1.25683e-10;1.18177e-10;0.0034447;0.00475391;0.00229611;0.00468621;0.132189;0.154113;0.000717613;0.000288472;0.0879029;0.000791259;0.0109953;0.00344136;0.002813;3.83825e-05;0.000772706;4.23306e-11;7.93504e-11;2.77119e-11;0.0792168;0.0332083;0.0133745;0.0858424;0.0011383;5.58099e-11;3.14181e-10;0.102655;0.108041;0.0430419;4.07431e-10;0.277129;0.447829;0.119086;0.0400104;0.0857597;0.0333152600233735;0.0757430704134312;0.438391820519785;0.380294687624965;0.255898366606171;0.000577396236817851;0.00343065454037932;0.00454714736629813;0.0019663280256828;0.19218738829865;0.19218738829865;0.00089894908872366;0.00126764352051203;0.0148525721256104;0.020055854992433;0.00116222041211954;0.00211520188708805;0.00042802984953152;0.000604148054863157;0.00068894010978442;0.00154051661104735;0.059607646;0.0766635890225564;0.0201391088;0.0381481395664535;0.00141308970846612;0.00161015238467341;0.0251599200214125;0.0331355623309785;0.0379271400739982;0.0517588702994149;0.175208180081486;0.185328914960185;0.0816187;0.0397001075513656
"164";"fossil_groundwater_abstraction_km3";"Russian Federation";"ECA";"RUS";0.364451;0.40635;0.592435;0.246523;0.433654;0.327831;1.06915;0.872672;0.416646;0.677324;0.907088;1.07543;0.526698;0.638468;0.979719;1.07034;0.989451;1.69483;1.57173;0.954658;0.768751;0.943002;0.864416;0.622777;0.842908;0.598632;1.22016;1.08533;0.696082;1.47337;1.55295;1.40167;0.532116;0.319612;1.02607;1.48927;0.891427;1.01464;2.17647;1.69038;0.466665;0.28576;1.0294;0.812265;1.0831;1.56053;0.694529;1.27402;2.4925;2.27752;2.64931;2.04079;2.65229;2.95182;2.85054;1.73904;2.90945;3.10264;1.20513189655172;0.761710849738345;0.697705654149706;0.651050478329078;0.488203266787659;1.15570597536419e-09;8.1603966747731e-08;6.18582656208844e-08;0.031471178381371;0.486793179832468;0.486793179832468;0.4086826;0.125146041344902;0.6727246;0.3089017075508;0.8254806;0.233006818007113;1.2562018;0.349493205995768;0.8083708;0.120907226614872;1.0147148;0.364763823196874;0.9664836;0.534789364833296;1.4524374;0.521678962470023;0.735438;0.349154027912467;1.6598198;0.735764250827125;2.62895;0.353637751024972;2.58371;0.737855779065259
"165";"fossil_groundwater_abstraction_km3";"Rwanda";"AFR";"RWA";2.5473e-12;2.42838e-12;2.4266e-12;1.5462e-12;1.78841e-12;1.80917e-12;2.61101e-12;1.10763e-12;2.54336e-12;7.34898e-13;9.23068e-13;9.10781e-13;4.40211e-13;8.72769e-13;1.33052e-12;1.17233e-12;1.20163e-11;1.9509e-11;1.04897e-11;2.61243e-11;2.1956e-11;3.05049e-12;3.02786e-12;5.39733e-12;1.86288e-12;7.2378e-12;6.65048e-12;6.48515e-12;2.23456e-12;2.94165e-12;4.20091e-12;1.77841e-12;2.57353e-12;1.98309e-12;2.1113e-12;3.3518e-12;1.39843e-11;3.03531e-12;2.43464e-12;5.79817e-12;6.01781e-12;5.87746e-12;5.1883e-12;7.5836e-12;6.58453e-12;1.78711e-12;1.51654e-12;7.74959e-12;9.54231e-12;1.86331e-11;2.91029e-11;2.07676e-11;1.67644e-11;1.74536e-11;1.96386e-11;2.07502e-11;2.14337e-11;2.03009e-11;7.45034218965517e-12;7.69704419375937e-12;0.537646063545274;0.600787474237903;0.427707199032063;1.34848540755961e-05;1.08920684290208e-06;2.11048833875793e-06;2.45059233596847e-13;0.289063289645727;0.289063289645727;2.147378e-12;4.49204204143283e-13;1.7612136e-12;8.39151649253459e-13;8.954698e-13;3.1545232258885e-13;1.3862326e-11;9.46122812122612e-12;7.058912e-12;8.4261447489982e-12;5.109928e-12;2.33246360545454e-12;2.529448e-12;9.78920493666365e-13;5.720844e-12;4.79359686047231e-12;6.25034e-12;8.95866039176617e-13;7.84573e-12;7.00036607031018e-12;2.074542e-11;4.94362249691459e-12;2.08282666666667e-11;5.70420689783719e-13
"166";"fossil_groundwater_abstraction_km3";"Saudi Arabia";"MENA";"SAU";3.47841;3.34329;3.41319;3.22163;3.43329;3.1449;3.03955;3.19974;3.30162;2.97115;3.09419;3.27575;3.54989;2.9439;3.03032;3.53611;3.35027;3.196;3.21353;3.38915;3.59336;4.19852;5.06781;4.65272;4.71129;6.52889;8.73362;8.33703;8.31779;10.2025;9.86511;9.93805;10.709;10.5558;10.4345;9.24097;11.0797;10.4684;10.231;10.3283;10.5446;11.8238;12.151;12.4746;12.291;12.6682;12.4185;12.1007;12.7562;13.3932;13.7637;14.0262;14.3197;16.0903;16.1955;15.8927;15.8911;16.4295;8.23363344827586;4.58571192984445;0.961013227206338;0.945492017595128;0.818511796733213;0;0;0;0.260967698175887;0.923546422865535;0.923546422865535;3.377962;0.100042293656233;3.131392;0.13033029068486;3.17881;0.240567174922099;3.337012;0.139343413622604;4.44474;0.567448896509633;8.423966;1.31045917961225;10.300492;0.377803121440255;10.269674;0.663098550277408;11.857;0.771316692416286;12.66736;0.479002038617791;14.87908;1.1709396150101;16.0711;0.310384535697255
"167";"fossil_groundwater_abstraction_km3";"Senegal";"AFR";"SEN";4.66922e-11;5.52191e-11;5.20108e-11;6.43317e-11;4.5237e-11;6.85873e-11;5.36612e-11;7.26738e-11;4.89682e-11;6.03117e-11;7.70406e-11;9.11665e-11;7.48092e-11;8.15949e-11;9.85224e-11;9.4611e-11;1.08505e-10;1.4956e-10;1.31296e-10;1.59509e-10;1.69857e-10;2.17874e-10;2.56817e-10;2.10472e-10;2.16438e-10;2.44793e-10;3.40005e-10;3.61255e-10;2.66575e-10;2.51984e-10;2.50504e-10;2.69496e-10;2.59863e-10;2.01828e-10;2.00661e-10;2.19714e-10;2.08644e-10;1.55424e-10;1.72448e-10;2.36054e-10;2.65905e-10;2.6254e-10;2.04876e-10;2.15435e-10;3.37344e-10;3.14388e-10;2.45017e-10;2.88868e-10;2.92118e-10;4.00659e-10;3.93368e-10;2.27765e-10;2.18526e-10;2.78074e-10;3.12319e-10;3.22173e-10;2.52408e-10;3.88661e-10;1.9940444137931e-10;1.01388416056498e-10;0.837886479166542;0.825525239164539;0.662431941923775;2.22044604925031e-16;0;2.05391259555654e-13;5.03065044141618e-12;0.702053751970105;0.702053751970105;5.269816e-11;7.64701443787051e-12;6.084044e-11;9.90976014255643e-12;8.462672e-11;9.98728558252942e-12;1.286962e-10;2.7207403270066e-11;2.142916e-10;3.0882330260199e-11;2.929224e-10;5.37882251780071e-11;2.364704e-10;3.28529105453383e-11;1.984568e-10;3.35316141752824e-11;2.5722e-10;5.24630049701692e-11;3.0821e-10;5.74704401453477e-11;2.860104e-10;7.11116270753243e-11;3.21080666666667e-10;6.81330675687902e-11
"168";"fossil_groundwater_abstraction_km3";"Singapore";"Other";"SGP";0;0;0;0;6.24111e-13;0;0;0;0;5.77372e-12;0;0;0;0;0;0;4.99311e-12;1.87229e-12;3.12026e-13;1.24807e-12;4.9922e-12;0;0;0;0;0;0;0;0;0;0;0;1.80943e-11;1.87176e-12;1.90305e-11;0;2.12134e-11;0;0;1.24769e-12;0;0;6.36474e-11;6.23993e-13;1.24794e-12;0;0;0;0;0;0;0;0;0;0;0;0;0;2.53090534482759e-12;9.28571016145587e-12;0.108174640076034;-0.0399189561506768;-0.0305359797234822;0.418931998333929;0.766073880273913;0.766363447477679;5.94827725245314e-14;0.0117017527555797;0.0117017527555797;1.248222e-13;2.79110924301074e-13;1.154744e-12;2.58208608061002e-12;0;0;1.6850992e-12;1.99335519266969e-12;9.9844e-13;2.23257971145489e-12;0;0;7.799312e-12;9.86053712876332e-12;4.492218e-12;9.36302511342461e-12;1.31038666e-11;2.82594305007845e-11;0;0;0;0;0;0
"169";"fossil_groundwater_abstraction_km3";"Solomon Islands";"EAP";"SLB";9.91483e-14;1.04932e-13;9.95967e-14;1.15938e-13;9.01449e-14;1.05348e-13;8.83745e-14;5.77807e-14;7.18623e-14;1.94169e-13;3.27198e-13;2.69937e-13;1.32483e-13;1.64049e-13;2.60738e-13;2.15738e-13;2.00064e-13;2.83221e-13;2.75311e-13;2.2653e-13;2.23676e-13;1.15809e-13;9.78142e-14;7.15051e-14;1.19801e-13;1.15739e-13;6.73818e-14;1.75827e-13;3.51373e-13;4.94233e-13;7.02412e-13;7.68929e-13;5.91278e-13;5.23346e-13;2.25308e-13;3.80785e-13;5.28405e-13;5.64866e-13;4.61433e-13;4.70386e-13;5.47834e-13;4.43852e-13;5.26629e-13;4.43221e-13;4.98403e-13;5.02145e-13;4.75761e-13;3.78182e-13;3.3738e-13;4.3662e-13;1.0911e-12;1.00599e-12;9.65161e-13;9.51926e-13;9.9745e-13;9.67005e-13;9.31258e-13;1.00208e-12;3.9542875e-13;2.98150587641844e-13;0.823003886972583;0.825156110615522;0.584996975196612;2.22044604925031e-15;0;8.77820038880373e-11;1.45307548709587e-14;0.677335397971977;0.677335397971977;1.0195198e-13;9.45124830628208e-15;1.035069e-13;5.37221128376854e-14;2.30881e-13;8.03779489381261e-14;2.401728e-13;3.70126394046682e-14;1.2572106e-13;5.79798013708912e-14;2.4091076e-13;1.77757017456662e-13;5.622546e-13;2.11096928295511e-13;4.81175e-13;7.03902648915317e-14;4.919878e-13;4.7579464075376e-14;4.260176e-13;6.80570836158882e-14;1.0023254e-12;5.44045507545095e-14;9.66781e-13;3.54115313563251e-14
"17";"fossil_groundwater_abstraction_km3";"Burkina Faso";"AFR";"BFA";2.8102e-06;1.92028e-13;5.81967e-14;1.43653e-13;7.30513e-14;3.21959e-16;1.07309e-16;3.11323e-15;5.38101e-17;6.75596e-14;1.0233e-13;7.24914e-14;7.18482e-14;3.73589e-18;4.40588e-14;3.16576e-13;2.69387e-12;2.57791e-12;1.35279e-12;1.38971e-12;1.58072e-12;2.88427e-12;1.10357e-12;1.10472e-12;3.16457e-12;4.38439e-12;4.59587e-12;7.96251e-05;5.07503e-12;6.47417e-12;1.41739e-05;3.6173e-12;4.59823e-12;2.88728e-12;3.48874e-12;5.05009e-12;3.55799e-12;2.05452e-12;6.48586e-12;4.39843e-12;1.0577e-11;2.71828e-12;1.46218e-12;3.53021e-12;2.51618e-12;6.00444e-12;2.68704e-12;1.54091e-05;8.75489e-05;5.03041e-12;1.99993e-12;7.02066e-13;1.21505e-12;4.9098e-12;4.47644e-12;4.56555e-12;6.68074e-12;6.53043e-12;3.44081622881326e-06;1.55397221196529e-05;0.121274971066035;0.61881325171491;0.447065940713854;0.36448593533557;4.46801957736703e-07;7.15157595809757e-07;1.11600219454017e-07;0.0147076186070673;0.0147076186070673;5.620400933858e-07;1.25675959386973e-06;1.423118162e-14;2.98390564949354e-14;5.8146427178e-14;3.84861621909895e-14;1.6661712e-12;9.85327133294928e-13;1.96757e-12;9.89167192010532e-13;1.5925024105892e-05;3.56094249677803e-05;2.83478291831e-06;6.338759149872e-06;4.309378e-12;1.65398208489995e-12;4.16077e-12;3.66174326594588e-12;2.0591602744378e-05;3.80203226449641e-05;2.6606572e-12;1.91821079458155e-12;5.92557333333333e-12;1.1802100975815e-12
"170";"fossil_groundwater_abstraction_km3";"Sierra Leone";"AFR";"SLE";4.75195e-14;2.64818e-14;3.45924e-14;2.5246e-14;2.34554e-14;1.51532e-14;1.44167e-14;7.56658e-15;0;0;0;0;0;1.90612e-16;4.81645e-16;8.94258e-16;1.88998e-14;3.29226e-15;9.03549e-16;1.33652e-14;3.52635e-14;7.1621e-14;6.03057e-14;7.55712e-14;8.54061e-14;4.99384e-14;8.30316e-14;4.65233e-14;1.78836e-14;3.45927e-14;5.95044e-14;6.54907e-14;6.42948e-14;7.80004e-14;8.54434e-14;8.01055e-14;4.31115e-14;7.85595e-14;7.23604e-14;8.21206e-14;6.25082e-14;3.43367e-14;1.84551e-14;9.1763e-14;5.99111e-14;4.38171e-14;3.36901e-14;1.6732e-14;2.85278e-14;3.48925e-14;1.522e-14;3.89271e-14;3.30369e-14;1.0652e-13;7.2105e-14;4.85995e-14;6.59123e-14;2.62507e-14;4.02205569655172e-14;2.96181014459947e-14;0.463746222676731;0.477030085046157;0.294297471017699;0.000246021739690905;0.000153128455987972;0.00113554655306647;8.13370134670384e-16;0.215060559046931;0.215060559046931;3.145902e-14;9.9396850755947e-15;7.427296e-15;7.39746937587983e-15;1.344514e-16;2.10908123219093e-16;7.4710134e-15;8.20374729984212e-15;6.56335e-14;1.92112343508948e-14;4.639392e-14;2.40156553805429e-14;7.054674e-14;1.07709225866682e-14;7.12515e-14;1.61479625186895e-14;5.339482e-14;2.82029644194897e-14;3.15319e-14;9.93653933042083e-15;5.31618e-14;3.62393460372149e-14;4.69208333333333e-14;1.98840154388728e-14
"171";"fossil_groundwater_abstraction_km3";"El Salvador";"LCR";"SLV";0.000473776;0.000335793;0.000362036;8.91802e-05;0.000170006;0.000450942;0.00028691;0.000847298;0.000409213;0.000572708;0.000449697;0.000573615;0.000488608;0.000639366;0.000607683;0.00204577;0.000314436;0.000868581;0.000328928;0.00070183;0.000769904;0.000452717;0.000458688;0.000758442;0.000323251;0.00071644;0.000497502;0.000632641;0.000726391;0.0012805;0.001269;0.000332164;0.000405561;0.000687201;0.000888385;0.000629809;0.00072433;0.000828193;0.000629317;0.000736747;0.00158368;0.000451315;0.000861325;0.00130849;0.00149713;0.000907708;0.00109217;0.000869873;0.000848036;0.000818479;0.000927242;0.000889262;0.000925932;0.00115398;0.00072197;0.00103824;0.000673859;0.00114468;0.000732360865517241;0.000364300227843055;0.505503447329292;0.645698114368329;0.464004839685421;5.17839236284789e-05;1.09684640734179e-07;2.67484894012071e-07;1.09052138115598e-05;0.255533735261797;0.255533735261797;0.00028615824;0.000154687716730799;0.0005134142;0.000212755120439439;0.0005517938;8.01324833491388e-05;0.000851909;0.000708959113989657;0.0005526004;0.000200617171880425;0.0007706948;0.000299374727403133;0.0007164622;0.000380807152670088;0.0007096792;8.34118764996928e-05;0.001140388;0.000475586136133614;0.0009072532;0.000108373479780341;0.0009236772;0.000154051429831729;0.000952259666666667;0.000246905987777399
"172";"fossil_groundwater_abstraction_km3";"San Marino";"Other";"SMR";7.8579e-05;4.13581e-06;2.81549e-06;5.98061e-05;5.56729e-05;8.85361e-13;1.18579e-06;1.57541e-12;6.07025e-05;0.000130244;2.84461e-06;0;0.000116908;0.000143402;2.88635e-05;1.7778e-05;5.00506e-05;4.48676e-05;2.21356e-12;0.000120292;0;0.000126152;7.66177e-05;2.99786e-12;0.000127095;0.000193153;7.38985e-05;0.000204846;4.8809e-05;0.000115672;8.89075e-05;2.15044e-12;0.000226767;0.000119212;8.75914e-05;0.000151218;0.000181737;1.8408e-06;2.71986e-05;0.000149973;0.000157796;0.000161335;0.000211631;0.000128615;5.31173e-05;0.000260606;0.000141888;0.000124674;0.000184493;0.000197172;0.000279179;0.000198109;0.000120914;0.000257035;0.000424568;0.000188696;0.000163082;0.000274645;0.000111144684652114;9.15312087920196e-05;0.687347035316781;0.682836796610905;0.487745861963416;2.53630183522091e-09;3.53579190801425e-09;6.4175651237619e-08;3.72559705872019e-06;0.472445946958762;0.472445946958762;4.020186e-05;3.46229143906828e-05;3.84264584921542e-05;5.75906580508676e-05;5.8403622e-05;6.71153711766308e-05;4.6597640442712e-05;4.59556475418927e-05;6.5972940599572e-05;6.35916535905396e-05;0.0001272757;6.98171978093507e-05;0.000104495580430088;8.15704273865613e-05;0.00010239348;8.17131416542774e-05;0.00014249886;5.82019765123831e-05;0.0001817666;5.3174896124017e-05;0.000255961;0.000112420077790847;0.000208807666666667;5.8437445994271e-05
"173";"fossil_groundwater_abstraction_km3";"Former Spanish Sahara";"Other";"ESH";6.87311e-07;6.04647e-07;6.63319e-07;7.26336e-07;7.95783e-07;6.07974e-20;0;4.59775e-19;0;3.28196e-20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.99551034482854e-08;1.97809647653128e-07;-0.482202492614511;-0.589603761118455;-0.480311576124099;0.000126640589699119;1.11695285290245e-06;5.72830532167405e-06;-5.64842726629631e-09;0.232519243883659;0.232519243883659;6.954792e-07;7.13520863619278e-08;1.106784e-19;1.96798094174664e-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
